concave_points_worst,perimeter_worst,radius_worst,concave_points_mean,perimeter_mean
0.06173251117822718,-0.19284445106265516,-0.30302539642654225,-0.34570611478446567,-0.24948109043697161
-1.7031413263719501,-0.937203663833195,-0.880410440327975,-1.2223996678081943,-0.8550955305488507
1.0480294906728227,0.9768215231080879,0.8056340802314165,2.4467252022540773,1.456207652712879
-0.562623364629109,-0.5726963713874114,-0.5295688337906461,-0.7570777050494459,-0.6066788954147814
1.995472346732782,0.5164826867389093,0.007720026506520615,1.2031191622241217,0.38817434879251783
0.5264876030309835,0.16037151143445005,0.21421537206849084,0.3156854887502448,-0.19647499313129485
-0.2606072743929609,-0.7319330757918442,-0.7681411262360297,-0.19709282018357707,-0.7028018927676142
0.662477035052208,0.6438720502624556,0.5951291163090198,0.8976501550024634,0.578046936156138
-0.19081929114690402,-0.30083588877693423,-0.36717929019336815,-0.4511091573417344,-0.3380882978733279
-0.183347344332551,-0.10598806684205543,-0.06044348562073182,0.014212805417013807,0.15162475036867523
-0.724615171564282,-0.5118969024329918,-0.5115255511687264,-0.5357812697277868,-0.563561995367626
1.3573680887870367,1.5500736589640456,1.6496587451012192,0.29870111222442897,1.2109555607015374
-0.24626113650940332,-1.0231914842115888,-1.1129683052327188,-0.46584560168030986,-1.1209171528579183
-1.7031413263719501,-1.2608884556952964,-1.2312520468653039,-1.2223996678081943,-1.4642700816737975
-0.22952397564525245,-0.9013030250220135,-0.9405547157343744,-0.5260402302497454,-0.85034871586476
-0.592660590822808,-0.6653431812227178,-0.5957275367376853,-0.7803063376509294,-0.5959985623755779
-0.8057605139681555,-0.4710744018493096,-0.3932418095361413,-0.7058748052289718,-0.3238478538210564
1.995472346732782,2.841338571043628,2.7282460840559795,2.451720607114612,2.896074773553663
0.25749751771427587,0.6409768374551017,0.6332204907330722,0.17956070630069143,0.5503571838322767
-0.5257119473662052,-1.4325745751713488,-1.4473704764922983,-0.6808977809263014,-1.5433836597419723
-0.6618508183237167,-0.6195988188665353,-0.5977323459178986,-0.5729970359387656,-0.6948905349607966
1.076422888567364,1.4834837643949197,1.7398751582108178,0.5302381275101828,1.606523451042412
1.4530090080107547,1.7151007889831855,1.8160579070589242,1.01079607509356,1.6816813502071783
1.246783275934612,0.8841747132727811,0.9559947687474145,0.9815729566594358,1.009215936627691
-1.3026449771226296,-0.7041390328412525,-0.625799674440885,-0.9354136585705122,-0.5323121320306972
0.12748564314453356,0.02429650948884415,-0.02034730201646581,0.01096579225766671,0.0776535548749315
-1.0976147565367835,-0.6864782347163972,-0.6237948652606717,-0.945654238534607,-0.5410146256181964
-0.5186883173607134,-0.8477415880859772,-0.8884296770488281,-0.5625066857316441,-0.9100794673062322
-0.9898692834738131,-0.5362166900147594,-0.5135303603489397,-0.5070576917797159,-0.40612597501195824
-0.051841080399938275,-0.04808381069498895,-0.16669837217203737,-0.28925803986043075,0.1623050834078787
0.5593641690141368,0.5020066227021426,0.5911194979485932,0.7974922875487553,0.37235163317888315
-1.0596572667198703,-1.0292714311070306,-0.9946845636001337,-0.5772431300702197,-0.8732916535045312
-1.7031413263719501,-1.1879290929499928,-1.1410356337557053,-1.2223996678081943,-1.2281160511402953
-0.9481758202497236,-0.9198323869890748,-0.860362348525842,-0.8712227061126493,-1.2842866915686997
-0.12805493790633893,-0.27796370759884326,-0.35515043511208855,-0.6052173972892104,-0.15889604354891165
-0.8344527897352709,-0.11177849245676216,0.029772927488866886,-0.7535809216470721,0.015549396091414461
-0.9283004417235445,-0.2504591859289866,-0.16268875381161083,-0.9131841069411355,-0.23919632528810925
1.2348281610316474,1.2895045063022463,1.2787690467617576,1.9122168821769323,1.9388004789287467
-1.3177383096876227,-1.0915185064651272,-1.0608432665471728,-0.9001960543037469,-1.0971830794374662
-0.5186883173607134,-0.4539926462859253,-0.41529471051848754,-0.6441815552013761,-0.3598445318420759
1.0271080395926342,1.0318305664478005,0.9379514861254948,1.2588179264190764,0.7718752024231662
0.4159027901785593,0.5541204532345023,0.5349848409026203,0.10188216071938665,0.6334264408038601
-0.138515663446433,0.17774278827857024,0.28438369337595687,0.7710166417879251,0.6017810095765903
0.569824894554231,-0.045188597887635795,-0.06044348562073182,0.4657974048092934,0.0017045199294835132
1.5127845825255788,1.5182263180831592,1.579490423793754,1.9371939064796027,1.6381688822696812
1.9162697105006408,1.865651854965558,1.9884714965572685,2.6790115282689118,2.0614265249344177
0.4562513029760652,1.5674449358081655,1.5855048513343932,0.28171673569861316,1.5907007354287768
-1.3199798937319287,-1.2941834029798598,-1.2964083452222364,-0.9021942162479606,-1.3163276906863106
-1.1170418182541013,-0.8089457364674425,-0.840314256723709,-0.8549876403159137,-0.8325481607994211
-0.6590114785342626,-0.24322115391060325,-0.29500615970568916,-0.7151163042209597,-0.17590546283356898
-0.7156488353870584,-0.3257347189201728,-0.43734761150083384,-0.7520823001889119,-0.32068331069832895
1.024119260866893,0.9970880127595608,0.903869730061869,1.3277545134944464,1.448296294906062
-0.4364969024028304,-0.7999705767646472,-0.8002180731194426,-0.5043102191064222,-0.7605548047573816
0.9523885714491042,1.1302678018978136,1.1464516408676795,1.1921292715309468,1.3454486434174344
0.3576216050266057,1.1013156738242804,1.2446872906981312,0.4877771861956434,1.104152230309501
-1.400975797199515,-0.8874060035467178,-0.8683815852466951,-1.0329988925210452,-0.8048584084755598
0.2515199602627933,0.0764103400212039,0.08991720289526627,-0.25429020583669215,0.2073998229067384
-0.5209299014050193,-0.28867599498605023,-0.24288112102014323,-0.5280383921939591,-0.22495588123583776
0.9120400586515979,-1.2177497848657322,-1.2031847183423174,-0.12965485456636733,-1.3250301842738097
1.8505165785343343,1.2460763141919466,1.3048315661045304,1.2977820843312422,1.2426009919288072
1.6711898549898623,-0.007550831392042662,-0.15667432627097103,0.13610068401404507,-0.1537536609744799
-1.371088009942103,-1.1062840917826293,-1.0768817399888793,-0.9449049278055268,-1.0073891683300877
-0.8728585963610453,-0.7750717466214087,-0.7280449426317637,-1.041416149711045,-0.8693359746011221
-0.33921215487995443,-1.0999146236064519,-1.0969298317910123,-0.5385287424010805,-1.0528794757192879
2.6350709940413983,1.9959364312964576,2.078687909666867,2.5141631678712875,1.9941799835764684
-0.5636694371831185,-0.562563126561675,-0.5716698265751254,-0.4483616846684407,-0.46902126957615686
-0.9759714623991167,-1.144500900839693,-1.1310115878546385,-0.9618893043313427,-1.210711063965297
-0.002526231425208546,-0.6184407337435939,-0.6137708193596051,-0.4376215642182925,-0.5920428834721694
-1.2081995693892078,-0.2797008352832549,-0.208799364956517,-0.9742029773125591,-0.15494036464550257
0.35014965821225275,0.015610871066783848,0.015739263227373675,0.08789502710989132,-0.033896590201194864
-0.8641911380563958,-0.42330339052798,-0.42331394723934096,-0.6169565987114654,-0.2787531143221967
1.0166473140525398,1.8164332372405518,1.8882310375466032,0.9483535143368842,1.4799417261333314
-0.6238933285068035,-1.2108012741280842,-1.1630885347380515,-0.8060326726826798,-1.2688595438454056
2.256990485235137,2.230448668692077,1.890235846726816,2.574108026197696,1.8913323320878412
2.3137772810242194,3.2785157049539806,3.369785021724237,3.468285496233294,3.5527174715195144
1.5441667591458612,1.1128965250536937,1.1464516408676795,1.9222076918980007,1.6421245611730908
-0.24118021267564316,-0.4151967946673906,-0.44536684822168726,-0.4536068597720015,-0.371711568552302
0.849275705411033,1.092630035402221,1.2727546192211177,0.9615913372172996,1.2426009919288072
2.2629680426866194,2.230448668692077,1.818062716239137,2.451720607114612,1.2069998817981282
1.3215027440781422,1.208438547696354,0.7936052251501369,0.9633397289184865,0.4000413855027445
0.5608585583770073,0.7336236472904085,0.8337014087544029,1.4101786936932585,0.9933932210140564
-0.09667276128605629,-1.102809836413805,-1.1450452521161316,0.5354833026137436,-1.1141924987221234
2.0970908234079833,0.7509949241345283,0.657278200895632,1.5000959811828718,0.8351660648777065
1.6801561911670857,3.009260913870121,2.9026644827345365,1.28279586974964,2.3660138004968907
-1.3295439856543003,-1.0553283463732106,-1.0347807472043997,-1.0783072146060892,-1.235236273166431
-0.25687130098578437,-0.2524858348941337,-0.2348618842992898,-0.608963950934611,-0.30604729875571696
0.41291401145281803,-0.5622736052809395,-0.5917179183772588,0.16732196439238303,-0.6292262651642115
-0.45786667029188,-1.0561969102154165,-1.0989346409712255,-0.6134598153090915,-1.0457592536931526
0.30232919860039387,-0.2820170055291379,-0.5075159328082999,-0.012013070100789924,-0.37329384011366573
-1.7031413263719501,-1.4013062768519329,-1.374395422332534,-1.2223996678081943,-1.7550124810743404
0.849275705411033,1.7035199377537722,1.413091261836049,0.46904441796864066,1.3929167902583395
-0.33039525763901795,0.027191722296197308,0.08991720289526627,-0.13614888088506152,0.07923582643629525
0.7880057415333381,0.40067417444477627,0.4487780461534482,0.9316189080540951,0.18050120636355865
0.06771006862970955,0.6265007734183351,0.8557543097367492,0.17531461216923755,0.8668114961049764
-0.06080741657716192,0.37172204637124306,0.35254720550320934,0.4253346254389675,0.8786785328152025
-0.47609822051890127,-0.6068598825141809,-0.5456073072323526,-0.6401852313129488,-0.5544639338897862
0.8851410501199272,1.1910672708522332,1.2667401916804775,1.6474604245686268,1.5076314784571934
-0.6397338557532319,-0.6511566384666867,-0.645847766243018,-0.7365965451212564,-0.6137991174409174
-0.9321858540670082,-1.1427637731552809,-1.114973114412932,-0.8709729358696227,-1.2178312859914326
-0.18633612305829209,-0.37755902817179754,-0.3391119616703821,0.4298304898134482,-0.078200193919373
0.2664638538914993,-0.655209936396981,-0.6959679957483508,0.16382518099000914,-0.7565991258539732
-0.727603950290023,-1.0654615911989471,-1.0528240298263194,-0.7778086352206623,-1.005806896768724
-0.5245164358759088,-0.7180360543165482,-0.7841795996777362,-0.4900733152539002,-0.8661714314783953
0.0662156792668391,0.03008693510355047,0.13602781404017172,-0.10118104686132309,-0.16759853713641085
-0.3311424523204532,0.6236055606109819,0.6913599569592586,0.22077279640009742,0.9933932210140564
-0.2997602757001708,-0.5961475951269734,-0.5636505898542724,-0.29824976860939206,-0.5315209962500156
-1.1397565365697344,-1.1242344111882197,-1.094925022610799,-0.9084384723236282,-1.2929891851561988
-0.48969716372102384,-1.0512750484429159,-1.114973114412932,-0.6499262707909903,-1.2122933355266605
-1.3695936205792325,-1.148843720050723,-1.135021206215065,-0.9436560765903933,-1.09006285741133
0.45924008170180647,0.2501231084624033,-0.08450119578329171,0.17581415265529093,0.053128345673797095
-0.9012519942555868,-0.5836981800553539,-0.5395928796917129,-0.9299187132239247,-0.41126835758638947
0.7984664670734324,1.095525248209574,1.190557442832372,0.9418594880181901,1.151620377150406
-1.3177383096876227,-1.0897813787807151,-1.042799983925253,-1.093543199430718,-1.150980312523825
-0.5209299014050193,-0.3225499848320842,-0.2789676862639827,-0.4103966077283818,-0.10035199577846206
0.28290213688307575,0.16326672424180363,0.11597972223803907,-0.45185846807081453,-0.1790700059562959
-1.1283991774119178,-1.1135221238010125,-1.0788865491690924,-0.982245579138019,-1.2356318410567722
-0.46698244540539063,-0.8057610023793539,-0.8563527301654155,-0.5337831077835732,-0.747896632266474
1.0943555609218112,1.512435892468453,1.4852643923237279,1.1913799608018667,1.3414929645140259
-1.7031413263719501,-0.994818398699526,-0.9565931891760809,-1.2223996678081943,-0.980886119677249
2.1718102915515125,2.8500242094656882,2.94677028469923,1.867258238432126,2.4213933051446133
-1.169494884890859,-0.9311237169377528,-0.9686220442573604,-0.9548957375265951,-1.0774046849204224
-1.0173660477506323,-1.0356408992832078,-1.0227518921231198,-0.7311015997746688,-1.2008218667067752
1.4425482824706606,1.6716725968728856,1.858158899843403,2.0495905158416194,1.8438641852469366
0.7685786798160205,-0.09151200280528882,-0.11256852430627813,0.1768132336273977,-0.052488281047216485
1.654751571998286,1.9496130263788047,2.088711955567934,1.9896456575152102,1.519498515167419
-0.592660590822808,-0.7388815865294921,-0.7841795996777362,-0.7306020592886154,-0.7237669909556805
2.309294112935608,1.839594939699378,1.802024242797431,2.5341447873134237,1.7251938181446742
0.33221698585780546,-0.09440721561264238,-0.20478974659609048,0.3109398541327374,0.058666296138569364
-0.4311171006964963,-1.2814444666275053,-1.3709872467261712,-0.8452466008378722,-1.4935421055590223
0.11403613887869819,0.6207103478036288,0.7234369038426716,0.26198488649950347,0.5068447158947802
-0.8289235490926496,-0.5842772226168249,-0.5195447878895795,-0.6983816979381707,-0.324638989601738
-0.4683273958319743,-0.6505775959052158,-0.6538670029638711,-0.6781503082530077,-0.6288306972738704
0.5832743988200663,0.29355130057270323,0.35856163304384947,-0.38966567755716536,0.19671948986753496
-0.5212287792775935,-0.539980466664319,-0.5997371550981119,-0.28875849937437736,-0.6403021660937561
-0.8661338442281277,-0.4612306783043086,-0.3832177636350746,-0.7560786240773392,-0.3819963337011649
-0.2124879369085276,0.4701592818212558,0.5770858336871,-0.3924131502304591,0.41190842221297064
-1.0943270999384682,-1.0616978145493878,-1.088910595070159,-0.7136176827627996,-1.0319143775312216
-0.5127107599092311,-0.7753612679021441,-0.8764008219675485,-0.8300106160132433,-0.8653802956977136
-0.75928500478288,-0.7455405759864048,-0.6959679957483508,-0.6534230541933641,-0.7494789038278371
-0.18185295496968037,0.06193427598443728,0.08991720289526627,0.3116891648618175,0.2548679697476435
1.4664585122765903,0.999983225566914,0.9800524789099745,1.0537565568941532,0.4000413855027445
0.707308715938326,1.2866092934948934,1.3870287424932761,1.3127682989128444,1.6777256713037687
-1.2545256396381963,-0.843109247594212,-0.7921988363985896,-1.0616974934448133,-0.85034871586476
1.0166473140525398,2.6618353769877223,2.8946452460136833,0.8919054394128494,1.9229777633151115
-0.6965206515423146,-0.9809213772242299,-0.9686220442573604,-0.45560502171621503,-1.0113448472334963
-0.1938080698726451,-0.551271796612997,-0.5636505898542724,-0.11341978876963149,-0.6486090917909142
-0.4660858117876682,-0.6824249367861026,-0.6618862396847245,-0.7480859763004847,-0.7834977423971523
1.4545033973736252,1.6108731279184652,1.5133317208467143,1.57752475652115,1.8003517173094408
-0.015975735691043907,0.24143747004034347,0.28037407501553036,-0.09144000738328163,0.4751992846675103
0.21266583682815784,-0.24785349440236848,-0.23285707511907652,-0.3771771654058302,-0.21269327663527057
1.2198842674029413,1.3126662087610734,1.6536683634616458,0.843450012265669,1.1753544505708584
-0.762273783508621,-0.8234218005042092,-0.7901940272183763,-0.6326921240221477,-0.7419631139113606
-0.06080741657716192,-0.669975521714483,-0.6618862396847245,-0.4133938506447022,-0.6964728065221598
-0.7072802549549829,-0.6117817442866811,-0.6498573846034446,-0.8657277607660618,-0.7154600652585219
0.9449166246347511,-0.03360774665822233,-0.1145733334864914,0.4305798005425283,0.08240036955902218
-0.3466841016943074,-0.3410793467991455,-0.2709484495431293,-0.4331256998438117,-0.1790700059562959
1.9312136041293466,2.531550800656823,2.2751592093277715,2.526651680022623,2.172185534229862
-0.7328343130600702,-0.5420071156294661,-0.4854630318259533,-0.6371879883966284,-0.38713871627559615
-1.1283991774119178,-1.2802863815045638,-1.38281562088943,-0.645929946902563,-1.327008023725514
1.6562459613611562,2.123325794820004,1.946370503772789,3.802977621889076,2.9237645258775236
0.35014965821225275,0.19511406512269003,0.23827308223105073,0.25948718406923654,0.3842186698891093
-0.7906671814031624,-0.27680562247590174,-0.26092440364206293,-0.6369382181536017,-0.14821571050970764
-1.3199798937319287,-1.1856129227041101,-1.2723506350596767,-1.0943174871841008,-1.2870556668010857
-0.4992612556433955,-0.22729748347016007,-0.19476570069502377,-0.5822385349307536,-0.17432319127220577
-0.9835928481497568,-0.7577004697772889,-0.7761603629568831,-0.8944513387141327,-0.7142733615874992
1.194479648234141,0.9247076925757278,0.8236773628533369,0.6478799119757602,0.9024126062356548
-0.6693227651380697,-0.8332655240492106,-0.8122469282007226,-0.5744956573969259,-0.6976595101931824
0.632589247794796,1.5963970638816987,1.6356250808397261,0.8606841590345115,1.665858634593543
0.6296004690690546,-0.07414072596116904,-0.3852225728152879,-0.228314100561915,-0.2902245831420817
1.5964703868463324,0.0358773607182572,-0.2569147852816364,0.7820065324810999,0.05194164200277443
1.3753007611414836,-0.03939817227292906,-0.16469356299182408,1.1137014152205618,-0.18935477110515883
-0.7292477785891807,-1.1734530289132261,-1.1831366265401844,-0.8467452222960326,-1.2728152227488143
-0.6017763659363187,-0.5197139770128456,-0.6879487590274973,-0.5232927575764517,-0.4278822089807062
-1.4588086655426071,-0.6004904143380035,-0.5195447878895795,-1.0862998623829436,-0.5089736265005854
1.261727169563318,0.953659820649261,1.05623522775808,0.40785070842709814,0.7639638446163487
1.0569958268500461,0.8262704571257146,0.9158985851431486,1.7823363558030467,0.8114319914572538
-0.42274852026442084,0.24143747004034347,0.3204702586197964,-0.51130378591117,0.30510509182093437
-0.5131590767180921,-0.26898854789604787,-0.19677050987523706,-0.7488352870295647,-0.09876972421709831
-0.2813792865368622,-0.9114362698477504,-0.9265210514728812,-0.15638027057022444,-0.8321525929090801
1.4574921760993667,0.46147364339919594,0.3846241523866223,0.9793250244721956,0.3169721285311605
-1.3199798937319287,-1.4563153201916461,-1.4730320339990288,-1.074610615009294,-1.6050922506351488
1.2557496121118359,1.839594939699378,1.928327221150869,1.430160313135395,1.4720303683265143
-1.2853100605133307,-0.7186150968780192,-0.6498573846034446,-1.0827281479076618,-0.6406977339840966
-0.8183133846162685,-0.47773339130622233,-0.3952466187163546,-0.782304499595143,-0.3827874694818465
-0.727603950290023,-0.9623920152571691,-1.0167374645824798,-0.618954760655679,-1.1584961024403015
-0.4645914224247978,-0.7203522245624308,-0.710001660009844,-0.7785579459497425,-0.7281182377494302
-1.2799302588069965,-0.7469881823900814,-0.6839391406670707,-0.7980400249058252,-0.5414101935085375
-0.7228219043288371,-1.0619873358301233,-1.036785556384613,-0.8442475198657654,-1.2182268538817735
0.8985905543857627,-0.12046413087882206,-0.16870318135225063,0.797991828034809,-0.38436974104321026
0.8851410501199272,0.5599108788492091,0.4487780461534482,1.0385205720695243,0.6532048353209039
-0.7205803202845312,0.07351512721385033,0.19015766190593164,-0.5382789721580539,0.1749632558987864
-0.7564456649934256,-0.4290938161426867,-0.42932837477998076,-0.9074393913515214,-0.5580240449028536
1.2512664440232237,-0.06545508753910914,-0.2228330292180102,0.4912739695980173,-0.27796197854151455
0.4293522944443945,-0.1638923229891219,-0.19276089151481052,-0.4351238617880254,-0.19172817844720416
-1.5647758152637614,-0.5611155201579979,-0.463410130843607,-1.1761422187996489,-0.40652154290229875
-0.9604298130252623,-0.5582203073506448,-0.4754389859248869,-0.946403549263687,-0.32266115015003377
0.8552532628625151,0.4788449202433157,0.23025384551019767,0.6169084018404488,0.17575439167946855
0.6863872648581374,0.03008693510355047,-0.09252043250414513,0.1593293166155285,0.06657765394538696
2.581272976978057,3.0150513394848275,2.7442845574976853,3.385861316034482,3.133415507758188
0.02287838774359174,-0.4273566884582747,-0.45539089412275396,-0.37318084151740294,-0.3744805437846884
-1.1931062368242147,-0.8619281308420084,-0.8743960127873353,-1.0257056014246653,-0.9504273921210014
1.5292228655171554,0.29355130057270323,0.16008552420273162,0.9056428027793179,0.4554208901504666
0.5234988243052422,0.9362885438051413,1.0021053798923207,0.7085740810312492,1.179310129474267
2.1449112830198422,-0.25161727105192766,-0.28097249544419595,1.4051832888327247,-0.5817581183233065
-0.10563909746327993,-0.12914976930088234,-0.10254447840521146,0.3998580606502436,0.06222640715163737
1.608425501749297,1.6948342993317118,1.8320963805006303,2.2469090078327145,1.9664902312526076
-1.106879970586581,-0.6039646697068273,-0.5375880705114993,-0.8902052445826788,-0.4350024310068417
0.5907463456344192,0.745204498519822,0.8156581261324831,0.33966343208080824,0.9973488999174649
2.107551548948077,1.2981901447243067,1.190557442832372,2.2768814369959194,0.9380137163663337
-0.39555063386017614,-0.6963219582613982,-0.7059920416494174,-0.6264478679464801,-0.611425710098872
-0.8452123931479393,-0.7713079699718495,-0.7420786068932569,-0.9356634288135387,-0.7103176826840907
-0.9909153560278228,-0.7084818520522822,-0.7019824232889905,-0.7760602435194754,-0.5956029944852369
-1.2258333638710808,-1.017401058596882,-0.9906749452397071,-0.8804642051046374,-0.9156174177710046
0.5459146647483012,-0.016236469814102553,-0.20278493741587683,0.725308687314038,0.21926685961696452
-1.5720534914609412,-0.6369700957106552,-0.5636505898542724,-1.1493668487471862,-0.4927553429966097
-0.1564483358008803,0.17774278827857024,0.21421537206849084,-0.43387501057289185,0.2327161678885544
0.9643436863520689,1.558759297386106,1.5714711870729001,0.674105787493564,1.4087395058719747
0.09759785588712155,0.17195236266386352,-0.0183424928362529,-0.25079342243431846,0.13936214576810801
-1.0251368724375594,-0.22874508987383663,-0.16068394463139757,-1.0099201220653777,-0.15494036464550257
-0.36626060234791236,-0.8135780769592081,-0.7841795996777362,0.626899211561517,-0.636346487190347
-0.7252129273094302,-0.7076132882100762,-0.6699054764055776,-0.7056250349859451,-0.7518523111698824
1.336446637706848,0.6583481142992222,0.7775667517084308,1.1451724658419264,0.530578789315233
-0.4741555143471696,-0.56285264784241,-0.5335784521510727,-0.6224515440580529,-0.45122071451081797
1.872932418977393,0.5077970483168489,0.35254720550320934,1.214358823160323,0.403997064406153
0.502577373225054,-0.0017604057773359316,0.023758499948226736,0.6466310607606265,0.313016449627752
-0.13702127408356235,-0.2131109407141285,-0.20278493741587683,-0.14738854182126315,-0.035874429652899685
1.418638052664731,2.745796548400969,2.8786067725719775,2.299360758868322,2.484684167599153
-1.7031413263719501,-1.3118442011047151,-1.2717491923056128,-1.2223996678081943,-1.2482900135476802
-0.4090001381260115,-0.5168187642054924,-0.44135722986126075,-0.6549216756515243,-0.5180716879784257
1.1347040737193175,1.2750284422654798,1.405072025115196,0.7617751427959367,0.8668114961049764
1.7040664209730156,1.7556337682861314,1.8782069916455364,1.662446639150229,1.8122187540196664
0.12150808569305119,-0.13783540772294225,-0.12259257020734482,0.22077279640009742,0.07884025854595417
-0.7761716045833176,-0.8184999387317085,-0.7921988363985896,-0.679648929711168,-0.7957603469977195
-0.4796847549897908,-0.4684687103226919,-0.5957275367376853,-0.5025618274052354,-0.5224229347721753
-1.7031413263719501,-1.4244679793107593,-1.4132887204286722,-1.2223996678081943,-1.4978933523527718
-1.1079260431405906,-0.6667907876263944,-0.5937227275574721,-1.009220765384903,-0.5698910816130803
-1.2799302588069965,-0.9027506314256906,-0.8784056311477617,-1.0809298021578695,-0.8301747534573758
0.9449166246347511,0.21538055477416337,0.10996529469739891,0.39161564263036247,0.023065186007890988
0.2769245794315936,0.7973183290521814,0.8597639280971764,1.4251649082748608,1.1081079092129096
-1.0596572667198703,-0.8193685025739145,-0.7921988363985896,-0.9536468863114616,-0.8440196296193061
-0.12506615918059763,-0.5428756794716721,-0.5155351695291529,-0.38067394880820404,-0.36182237129378014
0.6071846286259956,0.3427699182977098,0.10194605797654585,0.07190973155618226,-0.5679132421613755
0.2216321730053813,-0.22758700475089513,-0.24087631183992994,-0.02824813589752576,-0.1909370426665226
-0.592660590822808,-0.7999705767646472,-0.7821747904975229,-0.60296946510197,-0.8452063332903288
-0.527953531410511,-0.6775030750136019,-0.6518621937836578,-0.41064637797140846,-0.6826279303602294
-0.020458903779655625,-0.23395647292707242,-0.35314562593187493,0.05192811211404612,-0.20834202984152098
0.6475331414235019,1.4053130185963794,1.5855048513343932,0.9463553523926707,1.5867450565253682
1.928224825403605,1.3010853575316599,1.4551922546205287,1.9721617405033414,1.4918087628435581
-0.23639816671445724,-0.6077284463563869,-0.5997371550981119,-0.44011926664855944,-0.6644318074045494
-0.2673320265258787,-0.7724660550947909,-0.7340593701724035,-0.49082262598298027,-0.7285138056397708
1.1974684269598823,2.056735900250877,1.7519040132920982,1.6349719124172917,1.6342132033662726
1.4276043888419545,2.0104124953332243,2.0345821077021746,1.0679934607466752,0.700672982161809
2.219630751163372,4.15866039838939,3.955189302346523,2.9962197369128245,3.7425900588831347
1.802696118922475,2.2188678174626633,2.3453275306352377,1.2008712300368811,2.3660138004968907
0.5220044349423718,0.04456299914031709,-0.012328065295612747,-0.01875686666251107,0.18762142838969467
-0.44053175368258113,-0.7122456287018418,-0.6518621937836578,-0.3856693536687381,-0.7099221147937497
-0.4024248249293807,-0.17257796141118223,-0.09252043250414513,-0.752831610917992,-0.1790700059562959
0.729724556381385,1.373465677715493,1.4792499647830886,1.2231007816662578,1.5392769096844625
-1.2050613517271795,-0.37987519841768014,-0.28097249544419595,-1.0662932659165048,-0.07859576180971407
2.4153957576994207,3.524608793579013,3.371789830904451,3.55570508129264,3.240218838150223
-0.3087266118773942,-0.44936030579415964,-0.36517448101315486,-0.5470209306639885,-0.4179930117221844
-0.8528337788985794,-0.5422966369102016,-0.5957275367376853,-0.8410005067064183,-0.5536727981091041
1.6562459613611562,0.629395986225689,0.6151772081111524,0.968834674265074,0.6611161931277215
-0.3837449578934984,-0.39695695398106484,-0.40527066461742123,-0.7161153851930666,-0.5528816623284225
-0.02942523995687927,0.1806380010859234,0.2543115556727569,-0.1396456642874354,0.19671948986753496
-0.762273783508621,-0.691689617769633,-0.6438429570628048,-0.8854596099651714,-0.6557293138170502
