concave_points_worst,radius_worst,concave_points_mean
-0.138515663446433,0.28438369337595687,0.7710166417879251
0.569824894554231,-0.06044348562073182,0.4657974048092934
1.5127845825255788,1.579490423793754,1.9371939064796027
1.9162697105006408,1.9884714965572685,2.6790115282689118
0.4562513029760652,1.5855048513343932,0.28171673569861316
-1.3199798937319287,-1.2964083452222364,-0.9021942162479606
-1.1170418182541013,-0.840314256723709,-0.8549876403159137
-0.6590114785342626,-0.29500615970568916,-0.7151163042209597
-0.7156488353870584,-0.43734761150083384,-0.7520823001889119
1.024119260866893,0.903869730061869,1.3277545134944464
-0.4364969024028304,-0.8002180731194426,-0.5043102191064222
0.9523885714491042,1.1464516408676795,1.1921292715309468
0.3576216050266057,1.2446872906981312,0.4877771861956434
-1.400975797199515,-0.8683815852466951,-1.0329988925210452
0.2515199602627933,0.08991720289526627,-0.25429020583669215
-0.5209299014050193,-0.24288112102014323,-0.5280383921939591
0.9120400586515979,-1.2031847183423174,-0.12965485456636733
1.8505165785343343,1.3048315661045304,1.2977820843312422
1.6711898549898623,-0.15667432627097103,0.13610068401404507
-1.371088009942103,-1.0768817399888793,-0.9449049278055268
-0.8728585963610453,-0.7280449426317637,-1.041416149711045
-0.33921215487995443,-1.0969298317910123,-0.5385287424010805
2.6350709940413983,2.078687909666867,2.5141631678712875
-0.5636694371831185,-0.5716698265751254,-0.4483616846684407
-0.9759714623991167,-1.1310115878546385,-0.9618893043313427
-0.002526231425208546,-0.6137708193596051,-0.4376215642182925
-1.2081995693892078,-0.208799364956517,-0.9742029773125591
0.35014965821225275,0.015739263227373675,0.08789502710989132
-0.8641911380563958,-0.42331394723934096,-0.6169565987114654
1.0166473140525398,1.8882310375466032,0.9483535143368842
-0.6238933285068035,-1.1630885347380515,-0.8060326726826798
2.256990485235137,1.890235846726816,2.574108026197696
2.3137772810242194,3.369785021724237,3.468285496233294
1.5441667591458612,1.1464516408676795,1.9222076918980007
-0.24118021267564316,-0.44536684822168726,-0.4536068597720015
0.849275705411033,1.2727546192211177,0.9615913372172996
2.2629680426866194,1.818062716239137,2.451720607114612
1.3215027440781422,0.7936052251501369,0.9633397289184865
0.5608585583770073,0.8337014087544029,1.4101786936932585
-0.09667276128605629,-1.1450452521161316,0.5354833026137436
2.0970908234079833,0.657278200895632,1.5000959811828718
1.6801561911670857,2.9026644827345365,1.28279586974964
-1.3295439856543003,-1.0347807472043997,-1.0783072146060892
-0.25687130098578437,-0.2348618842992898,-0.608963950934611
0.41291401145281803,-0.5917179183772588,0.16732196439238303
-0.45786667029188,-1.0989346409712255,-0.6134598153090915
0.30232919860039387,-0.5075159328082999,-0.012013070100789924
-1.7031413263719501,-1.374395422332534,-1.2223996678081943
0.849275705411033,1.413091261836049,0.46904441796864066
-0.33039525763901795,0.08991720289526627,-0.13614888088506152
0.7880057415333381,0.4487780461534482,0.9316189080540951
0.06771006862970955,0.8557543097367492,0.17531461216923755
-0.06080741657716192,0.35254720550320934,0.4253346254389675
-0.47609822051890127,-0.5456073072323526,-0.6401852313129488
0.8851410501199272,1.2667401916804775,1.6474604245686268
-0.6397338557532319,-0.645847766243018,-0.7365965451212564
-0.9321858540670082,-1.114973114412932,-0.8709729358696227
-0.18633612305829209,-0.3391119616703821,0.4298304898134482
0.2664638538914993,-0.6959679957483508,0.16382518099000914
-0.727603950290023,-1.0528240298263194,-0.7778086352206623
-0.5245164358759088,-0.7841795996777362,-0.4900733152539002
0.0662156792668391,0.13602781404017172,-0.10118104686132309
-0.3311424523204532,0.6913599569592586,0.22077279640009742
-0.2997602757001708,-0.5636505898542724,-0.29824976860939206
-1.1397565365697344,-1.094925022610799,-0.9084384723236282
-0.48969716372102384,-1.114973114412932,-0.6499262707909903
-1.3695936205792325,-1.135021206215065,-0.9436560765903933
0.45924008170180647,-0.08450119578329171,0.17581415265529093
-0.9012519942555868,-0.5395928796917129,-0.9299187132239247
0.7984664670734324,1.190557442832372,0.9418594880181901
-1.3177383096876227,-1.042799983925253,-1.093543199430718
-0.5209299014050193,-0.2789676862639827,-0.4103966077283818
0.28290213688307575,0.11597972223803907,-0.45185846807081453
-1.1283991774119178,-1.0788865491690924,-0.982245579138019
-0.46698244540539063,-0.8563527301654155,-0.5337831077835732
1.0943555609218112,1.4852643923237279,1.1913799608018667
-1.7031413263719501,-0.9565931891760809,-1.2223996678081943
2.1718102915515125,2.94677028469923,1.867258238432126
-1.169494884890859,-0.9686220442573604,-0.9548957375265951
-1.0173660477506323,-1.0227518921231198,-0.7311015997746688
1.4425482824706606,1.858158899843403,2.0495905158416194
0.7685786798160205,-0.11256852430627813,0.1768132336273977
1.654751571998286,2.088711955567934,1.9896456575152102
-0.592660590822808,-0.7841795996777362,-0.7306020592886154
2.309294112935608,1.802024242797431,2.5341447873134237
0.33221698585780546,-0.20478974659609048,0.3109398541327374
-0.4311171006964963,-1.3709872467261712,-0.8452466008378722
0.11403613887869819,0.7234369038426716,0.26198488649950347
-0.8289235490926496,-0.5195447878895795,-0.6983816979381707
-0.4683273958319743,-0.6538670029638711,-0.6781503082530077
0.5832743988200663,0.35856163304384947,-0.38966567755716536
-0.5212287792775935,-0.5997371550981119,-0.28875849937437736
-0.8661338442281277,-0.3832177636350746,-0.7560786240773392
-0.2124879369085276,0.5770858336871,-0.3924131502304591
-1.0943270999384682,-1.088910595070159,-0.7136176827627996
-0.5127107599092311,-0.8764008219675485,-0.8300106160132433
-0.75928500478288,-0.6959679957483508,-0.6534230541933641
-0.18185295496968037,0.08991720289526627,0.3116891648618175
1.4664585122765903,0.9800524789099745,1.0537565568941532
0.707308715938326,1.3870287424932761,1.3127682989128444
-1.2545256396381963,-0.7921988363985896,-1.0616974934448133
1.0166473140525398,2.8946452460136833,0.8919054394128494
-0.6965206515423146,-0.9686220442573604,-0.45560502171621503
-0.1938080698726451,-0.5636505898542724,-0.11341978876963149
-0.4660858117876682,-0.6618862396847245,-0.7480859763004847
1.4545033973736252,1.5133317208467143,1.57752475652115
-0.015975735691043907,0.28037407501553036,-0.09144000738328163
0.21266583682815784,-0.23285707511907652,-0.3771771654058302
1.2198842674029413,1.6536683634616458,0.843450012265669
-0.762273783508621,-0.7901940272183763,-0.6326921240221477
-0.06080741657716192,-0.6618862396847245,-0.4133938506447022
-0.7072802549549829,-0.6498573846034446,-0.8657277607660618
0.9449166246347511,-0.1145733334864914,0.4305798005425283
-0.3466841016943074,-0.2709484495431293,-0.4331256998438117
1.9312136041293466,2.2751592093277715,2.526651680022623
-0.7328343130600702,-0.4854630318259533,-0.6371879883966284
-1.1283991774119178,-1.38281562088943,-0.645929946902563
1.6562459613611562,1.946370503772789,3.802977621889076
0.35014965821225275,0.23827308223105073,0.25948718406923654
-0.7906671814031624,-0.26092440364206293,-0.6369382181536017
-1.3199798937319287,-1.2723506350596767,-1.0943174871841008
-0.4992612556433955,-0.19476570069502377,-0.5822385349307536
-0.9835928481497568,-0.7761603629568831,-0.8944513387141327
1.194479648234141,0.8236773628533369,0.6478799119757602
-0.6693227651380697,-0.8122469282007226,-0.5744956573969259
0.632589247794796,1.6356250808397261,0.8606841590345115
0.6296004690690546,-0.3852225728152879,-0.228314100561915
1.5964703868463324,-0.2569147852816364,0.7820065324810999
1.3753007611414836,-0.16469356299182408,1.1137014152205618
-0.7292477785891807,-1.1831366265401844,-0.8467452222960326
-0.6017763659363187,-0.6879487590274973,-0.5232927575764517
-1.4588086655426071,-0.5195447878895795,-1.0862998623829436
1.261727169563318,1.05623522775808,0.40785070842709814
1.0569958268500461,0.9158985851431486,1.7823363558030467
-0.42274852026442084,0.3204702586197964,-0.51130378591117
-0.5131590767180921,-0.19677050987523706,-0.7488352870295647
-0.2813792865368622,-0.9265210514728812,-0.15638027057022444
1.4574921760993667,0.3846241523866223,0.9793250244721956
-1.3199798937319287,-1.4730320339990288,-1.074610615009294
1.2557496121118359,1.928327221150869,1.430160313135395
-1.2853100605133307,-0.6498573846034446,-1.0827281479076618
-0.8183133846162685,-0.3952466187163546,-0.782304499595143
-0.727603950290023,-1.0167374645824798,-0.618954760655679
-0.4645914224247978,-0.710001660009844,-0.7785579459497425
-1.2799302588069965,-0.6839391406670707,-0.7980400249058252
-0.7228219043288371,-1.036785556384613,-0.8442475198657654
0.8985905543857627,-0.16870318135225063,0.797991828034809
0.8851410501199272,0.4487780461534482,1.0385205720695243
-0.7205803202845312,0.19015766190593164,-0.5382789721580539
-0.7564456649934256,-0.42932837477998076,-0.9074393913515214
1.2512664440232237,-0.2228330292180102,0.4912739695980173
0.4293522944443945,-0.19276089151481052,-0.4351238617880254
-1.5647758152637614,-0.463410130843607,-1.1761422187996489
-0.9604298130252623,-0.4754389859248869,-0.946403549263687
0.8552532628625151,0.23025384551019767,0.6169084018404488
0.6863872648581374,-0.09252043250414513,0.1593293166155285
2.581272976978057,2.7442845574976853,3.385861316034482
0.02287838774359174,-0.45539089412275396,-0.37318084151740294
-1.1931062368242147,-0.8743960127873353,-1.0257056014246653
1.5292228655171554,0.16008552420273162,0.9056428027793179
0.5234988243052422,1.0021053798923207,0.7085740810312492
2.1449112830198422,-0.28097249544419595,1.4051832888327247
-0.10563909746327993,-0.10254447840521146,0.3998580606502436
1.608425501749297,1.8320963805006303,2.2469090078327145
-1.106879970586581,-0.5375880705114993,-0.8902052445826788
0.5907463456344192,0.8156581261324831,0.33966343208080824
2.107551548948077,1.190557442832372,2.2768814369959194
-0.39555063386017614,-0.7059920416494174,-0.6264478679464801
-0.8452123931479393,-0.7420786068932569,-0.9356634288135387
-0.9909153560278228,-0.7019824232889905,-0.7760602435194754
-1.2258333638710808,-0.9906749452397071,-0.8804642051046374
0.5459146647483012,-0.20278493741587683,0.725308687314038
-1.5720534914609412,-0.5636505898542724,-1.1493668487471862
-0.1564483358008803,0.21421537206849084,-0.43387501057289185
0.9643436863520689,1.5714711870729001,0.674105787493564
0.09759785588712155,-0.0183424928362529,-0.25079342243431846
-1.0251368724375594,-0.16068394463139757,-1.0099201220653777
-0.36626060234791236,-0.7841795996777362,0.626899211561517
-0.7252129273094302,-0.6699054764055776,-0.7056250349859451
1.336446637706848,0.7775667517084308,1.1451724658419264
-0.4741555143471696,-0.5335784521510727,-0.6224515440580529
1.872932418977393,0.35254720550320934,1.214358823160323
0.502577373225054,0.023758499948226736,0.6466310607606265
-0.13702127408356235,-0.20278493741587683,-0.14738854182126315
1.418638052664731,2.8786067725719775,2.299360758868322
-1.7031413263719501,-1.2717491923056128,-1.2223996678081943
-0.4090001381260115,-0.44135722986126075,-0.6549216756515243
1.1347040737193175,1.405072025115196,0.7617751427959367
1.7040664209730156,1.8782069916455364,1.662446639150229
0.12150808569305119,-0.12259257020734482,0.22077279640009742
-0.7761716045833176,-0.7921988363985896,-0.679648929711168
-0.4796847549897908,-0.5957275367376853,-0.5025618274052354
-1.7031413263719501,-1.4132887204286722,-1.2223996678081943
-1.1079260431405906,-0.5937227275574721,-1.009220765384903
-1.2799302588069965,-0.8784056311477617,-1.0809298021578695
0.9449166246347511,0.10996529469739891,0.39161564263036247
0.2769245794315936,0.8597639280971764,1.4251649082748608
-1.0596572667198703,-0.7921988363985896,-0.9536468863114616
-0.12506615918059763,-0.5155351695291529,-0.38067394880820404
0.6071846286259956,0.10194605797654585,0.07190973155618226
0.2216321730053813,-0.24087631183992994,-0.02824813589752576
-0.592660590822808,-0.7821747904975229,-0.60296946510197
-0.527953531410511,-0.6518621937836578,-0.41064637797140846
-0.020458903779655625,-0.35314562593187493,0.05192811211404612
0.6475331414235019,1.5855048513343932,0.9463553523926707
1.928224825403605,1.4551922546205287,1.9721617405033414
-0.23639816671445724,-0.5997371550981119,-0.44011926664855944
-0.2673320265258787,-0.7340593701724035,-0.49082262598298027
1.1974684269598823,1.7519040132920982,1.6349719124172917
1.4276043888419545,2.0345821077021746,1.0679934607466752
2.219630751163372,3.955189302346523,2.9962197369128245
1.802696118922475,2.3453275306352377,1.2008712300368811
0.5220044349423718,-0.012328065295612747,-0.01875686666251107
-0.44053175368258113,-0.6518621937836578,-0.3856693536687381
-0.4024248249293807,-0.09252043250414513,-0.752831610917992
0.729724556381385,1.4792499647830886,1.2231007816662578
-1.2050613517271795,-0.28097249544419595,-1.0662932659165048
2.4153957576994207,3.371789830904451,3.55570508129264
-0.3087266118773942,-0.36517448101315486,-0.5470209306639885
-0.8528337788985794,-0.5957275367376853,-0.8410005067064183
1.6562459613611562,0.6151772081111524,0.968834674265074
-0.3837449578934984,-0.40527066461742123,-0.7161153851930666
-0.02942523995687927,0.2543115556727569,-0.1396456642874354
-0.762273783508621,-0.6438429570628048,-0.8854596099651714
-0.4462104332614893,-0.5496169255927792,-0.4034030409236341
1.2572440014747064,0.49087903893792784,0.5362326133428238
0.7506460074615735,1.3268844670868767,0.9743296196116614
-1.0360459147865149,-0.9606028075365074,-0.918679052287723
-1.2153726383309866,-0.657876621324298,-1.0185871494984042
-0.34474139552257577,-0.26693883118270273,-0.11067231609633778
0.010923272840626814,0.1741191884642248,-0.4178897150191828
-0.06678497402864428,0.03979697338993357,-0.46634514216636336
1.3842670973187075,1.2426824815179183,0.9783259435000885
-1.4263804163683154,-0.6939631865681375,-1.0962407180554063
-1.7031413263719501,-0.5736746357553391,-1.2223996678081943
-0.7447894279630349,-0.860362348525842,-0.6586682292969249
-0.46339591093450117,-0.5155351695291529,-0.20258776553016467
-0.7875289637411341,-0.6418381478825915,-0.6646627151295658
-0.8229459916411673,-0.15667432627097103,-0.5397775936162141
-1.0762449886477339,-0.36316967183294163,-0.9086882425666548
1.0375687651327286,0.3124510218989433,0.8064840162977167
-0.1713922294295863,-1.2091991458829576,0.08939364856805147
0.7013311584868434,0.5530281235245401,0.09114204026923842
-1.1479756780655226,-0.6679006672253643,-0.94390584683342
0.40992523272707676,0.07187392027334652,-0.16761993150642623
-0.4753510258374661,-0.28097249544419595,-0.560008983301377
-0.871812523807036,-0.18273684561374384,-0.7885487556708106
-0.5143545882083888,-0.14063585282926455,-0.5877334802773412
0.6340836371576668,1.070268892019573,0.9970587117270913
0.007934494114885738,-1.2533049478476501,0.0034726849668655696
-0.7491231571153598,-0.3731937177340083,-0.7003798598823844
1.0435463225842105,0.4046722441887549,0.27122638549149153
0.02287838774359174,-0.6157756285398184,-0.275520676493962
0.7252413882927733,2.3232746296528903,0.4353254351600356
-0.9404049955627964,-0.16469356299182408,-0.9374118205147257
-0.2502959877891538,-0.3090398239671824,-0.35244991134618664
-1.7031413263719501,-1.4503776902626184,-1.2223996678081943
-0.09667276128605629,-0.880410440327975,-0.3879172858559784
-0.9429454574796765,-1.2633289937487169,-0.6779005380099811
-0.7782637496913364,-0.30302539642654225,-0.6873918072449957
2.3332043427415377,0.2623307923936106,0.971332376695341
-1.7031413263719501,-1.4754378050152848,-1.2223996678081943
-0.9985367417784627,-0.7962084547590161,-0.9999293123443096
0.7820281840818559,1.2907979018430373,1.0712404739060222
0.11702491760443948,-0.6358237203419513,-0.35195037086013325
-0.07126814211725599,-0.7500978436141099,-0.4785838840746718
0.6206341328918312,1.3328988946275169,0.3838727650965349
0.3576216050266057,0.019748881587800204,-0.27826814916725573
-0.0413803548598442,-0.07648195906243865,-0.7151163042209597
0.48763347959634806,1.0281678992350942,1.041268044742818
0.707308715938326,1.4872692015039415,1.1331834941766448
-1.0427706669194325,-1.3641708955134462,-1.0276038552716684
-1.3728812771775478,-0.268943640362916,-1.112026197414694
0.5683305051913602,0.6933647661394715,0.4355752054030622
-0.4033214585471031,-0.6538670029638711,-0.6978821574521172
0.21565461555389873,-0.24087631183992994,-0.27751883843817554
1.4380651143820489,1.2186247713553584,1.4751189568802014
-1.0662325799165007,-0.6077563918189652,-0.932166645411165
-0.17736978688106866,-0.1085589059458516,0.4265834766541009
2.0686974255134416,-0.6157756285398184,0.36788746954282586
0.4248691263557828,-0.6959679957483508,0.19354783991018676
-1.2361446504748879,-1.0788865491690924,-0.7540804621331255
-0.8432696869762075,-0.06645791316137198,-0.7380951665794165
1.0271080395926342,0.1460518599412384,0.39186541287338944
-0.8659844052918406,-0.5215495970697928,-0.6961337657509304
-0.6802318074870252,-0.2529051669212095,-0.6306939620779342
1.2318393823059062,0.8998601117014424,1.7698478436517115
-0.6147775533932929,-0.36316967183294163,-0.44561421199514695
0.6445443626977607,1.0021053798923207,0.22976452514905873
-1.7031413263719501,-0.932535479013521,-1.2223996678081943
-0.4415778262365906,-0.6057515826387521,-0.7425910309538971
-0.4642925445522236,-0.6017419642783252,-0.532284486325413
-1.5371146681570267,-0.4172995196987008,-1.118320407538967
-0.13403249535782127,-1.3399127044328651,-0.7418417202248171
-0.4471070668792117,-0.012328065295612747,-0.33271806214707705
0.9508941820862338,1.1083602664436263,0.7632737642540971
0.11702491760443948,1.204591107093865,0.1830574897030653
-0.8798822263665371,-0.7280449426317637,-0.8472447627820859
-0.4200586194112538,-0.3290879157693154,-0.7920455390731845
-1.2871033277487753,-0.5957275367376853,-1.0619722407121428
0.46820641787903033,-0.30302539642654225,0.12161400991849619
-0.9915131117729707,-1.2691429403713355,-0.6276967191616136
-0.2310183650081231,-0.3952466187163546,-0.6549216756515243
-0.31126707379427426,-0.8924392954092549,0.17331645022502384
0.2515199602627933,-0.6679006672253643,-0.09069069665420147
0.9703212438035514,1.7138126388680452,0.7635235344971237
-0.8728585963610453,-0.24087631183992994,-0.7008794003684378
1.2796598419177654,1.054230418577867,1.280298167319373
-0.42663393260788457,-0.770145935416243,-0.5744956573969259
-1.4540266195814213,-0.7120064691900572,-1.1489422393340407
-0.9060340402167727,-1.0548288390065326,-0.7783081757067157
-0.22997229245411366,-0.3792081452746481,-0.4855774508794195
0.49958859449931275,0.7494994231854444,0.4200894503354067
-0.7861840133145507,-1.0327759380241863,-0.4561045622022685
0.42337473699291234,-0.04039539381859917,0.9091395861816918
1.1660862503396,1.389033551673489,1.1656536257701162
-0.8360966180344286,-0.3290879157693154,-0.743590111926004
0.47717275405625376,-0.13261661610841113,-0.08294781912037372
0.6804097074066552,2.3653756224373703,2.7614357084677237
-0.839384274632744,-0.48345822264574,-0.8190207253200684
0.39946450718698245,-0.2348618842992898,-0.020505258363697838
1.0271080395926342,0.49689346647856725,1.5175798981947413
0.4861390902334772,-1.094925022610799,0.2614853460134501
-0.6310663974485825,-0.19276089151481052,-0.612210964093958
-0.5119635652277956,-0.0002992102143331574,-0.5038106786203688
0.030350334557944742,0.3345039228812896,-0.36368957228238824
-0.6179157710553211,-1.1510596796567716,-0.6177059094405456
-0.986880504748072,-0.6278044836210983,-0.7093715886313456
