dataset,variable,mean_raw,mean_processed,std_raw,std_processed,mean_delta_abs,std_delta_abs
madelon,feat_1,483.4525,483.4525,30.17874655697284,30.17874655697284,0.0,0.0
madelon,feat_2,510.166,510.166,38.88943872055754,38.88943872055754,0.0,0.0
madelon,feat_3,483.3845,483.3845,9.05762991902407,9.05762991902407,0.0,0.0
madelon,feat_4,501.6125,501.6125,41.37906890868861,41.37906890868861,0.0,0.0
madelon,feat_5,479.259,479.259,6.794256324278619,6.794256324278619,0.0,0.0
madelon,feat_6,480.1095,480.1095,40.565780033792024,40.565780033792024,0.0,0.0
madelon,feat_7,476.565,476.565,1.3841152408668866,1.3841152408668866,0.0,0.0
madelon,feat_8,486.7935,486.7935,15.0400750579909,15.0400750579909,0.0,0.0
madelon,feat_9,478.789,478.789,7.189122269095164,7.189122269095164,0.0,0.0
madelon,feat_10,486.5175,486.5175,36.547690676019464,36.547690676019464,0.0,0.0
madelon,feat_11,490.6535,490.6535,28.191353953827758,28.191353953827758,0.0,0.0
madelon,feat_12,478.1645,478.1645,34.16089049995623,34.16089049995623,0.0,0.0
madelon,feat_13,481.5245,481.5245,42.60672951248429,42.60672951248429,0.0,0.0
madelon,feat_14,485.0385,485.0385,12.132189322212211,12.132189322212211,0.0,0.0
madelon,feat_15,479.4235,479.4235,21.979107073536905,21.979107073536905,0.0,0.0
madelon,feat_16,479.287,479.287,13.48023111819675,13.48023111819675,0.0,0.0
madelon,feat_17,494.9475,494.9475,30.331909662103374,30.331909662103374,0.0,0.0
madelon,feat_18,484.173,484.173,23.363605693471204,23.363605693471204,0.0,0.0
madelon,feat_19,477.427,477.427,9.954680858771917,9.954680858771917,0.0,0.0
madelon,feat_20,484.7145,484.7145,12.721123761287757,12.721123761287757,0.0,0.0
madelon,feat_21,494.239,494.239,22.33870808708507,22.33870808708507,0.0,0.0
madelon,feat_22,476.573,476.573,6.838616161183488,6.838616161183488,0.0,0.0
madelon,feat_23,479.2605,479.2605,9.639535245539589,9.639535245539589,0.0,0.0
madelon,feat_24,499.4075,499.4075,44.23651708430491,44.23651708430491,0.0,0.0
madelon,feat_25,504.719,504.719,28.522553164119092,28.522553164119092,0.0,0.0
madelon,feat_26,484.7835,484.7835,21.56788417416043,21.56788417416043,0.0,0.0
madelon,feat_27,482.0995,482.0995,11.931915175276767,11.931915175276767,0.0,0.0
madelon,feat_28,480.5975,480.5975,14.700220874190972,14.700220874190972,0.0,0.0
madelon,feat_29,491.9145,491.9145,21.95983127781268,21.95983127781268,0.0,0.0
madelon,feat_30,481.9315,481.9315,7.667255555281825,7.667255555281825,0.0,0.0
madelon,feat_31,500.037,500.037,36.47443804913244,36.47443804913244,0.0,0.0
madelon,feat_32,500.6095,500.6095,36.18990204117718,36.18990204117718,0.0,0.0
madelon,feat_33,489.5455,489.5455,40.74583328083989,40.74583328083989,0.0,0.0
madelon,feat_34,486.713,486.713,23.427902829745562,23.427902829745562,0.0,0.0
madelon,feat_35,489.128,489.128,42.78514480517742,42.78514480517742,0.0,0.0
madelon,feat_36,479.046,479.046,11.487945160036237,11.487945160036237,0.0,0.0
madelon,feat_37,480.67,480.67,22.898146213176297,22.898146213176297,0.0,0.0
madelon,feat_38,479.8,479.8,4.719110085598767,4.719110085598767,0.0,0.0
madelon,feat_39,476.153,476.153,1.581325709649976,1.581325709649976,0.0,0.0
madelon,feat_40,476.4925,476.4925,3.4352501728404,3.4352501728404,0.0,0.0
madelon,feat_41,489.484,489.484,38.672014997928414,38.672014997928414,0.0,0.0
madelon,feat_42,476.566,476.566,22.272418907698373,22.272418907698373,0.0,0.0
madelon,feat_43,487.8925,487.8925,16.143789634097686,16.143789634097686,0.0,0.0
madelon,feat_44,500.304,500.304,28.270861041008285,28.270861041008285,0.0,0.0
madelon,feat_45,480.439,480.439,23.97303232801391,23.97303232801391,0.0,0.0
madelon,feat_46,496.6275,496.6275,36.302613456196234,36.302613456196234,0.0,0.0
madelon,feat_47,494.7715,494.7715,32.7208387384859,32.7208387384859,0.0,0.0
madelon,feat_48,485.0005,485.0005,42.99992441563125,42.99992441563125,0.0,0.0
madelon,feat_49,479.5405,479.5405,25.553930416865427,25.553930416865427,0.0,0.0
madelon,feat_50,517.853,517.853,43.186599669341874,43.186599669341874,0.0,0.0
madelon,feat_51,505.752,505.752,36.54400766199569,36.54400766199569,0.0,0.0
madelon,feat_52,485.356,485.356,22.628593946597743,22.628593946597743,0.0,0.0
madelon,feat_53,480.0735,480.0735,5.042826365243999,5.042826365243999,0.0,0.0
madelon,feat_54,497.1905,497.1905,28.897477567254896,28.897477567254896,0.0,0.0
madelon,feat_55,495.199,495.199,20.869652584554444,20.869652584554444,0.0,0.0
madelon,feat_56,479.694,479.694,41.606374078979776,41.606374078979776,0.0,0.0
madelon,feat_57,484.8665,484.8665,32.975576988886786,32.975576988886786,0.0,0.0
madelon,feat_58,509.3415,509.3415,41.22968442457449,41.22968442457449,0.0,0.0
madelon,feat_59,477.958,477.958,21.445611112766173,21.445611112766173,0.0,0.0
madelon,feat_60,487.8915,487.8915,19.366871914431613,19.366871914431613,0.0,0.0
madelon,feat_61,481.494,481.494,6.525179231254879,6.525179231254879,0.0,0.0
madelon,feat_62,494.046,494.046,36.81100221401205,36.81100221401205,0.0,0.0
madelon,feat_63,478.842,478.842,6.638074720881048,6.638074720881048,0.0,0.0
madelon,feat_64,497.9675,497.9675,89.3687442216237,89.3687442216237,0.0,0.0
madelon,feat_65,510.147,510.147,36.73569641370638,36.73569641370638,0.0,0.0
madelon,feat_66,503.78,503.78,37.0168961421673,37.0168961421673,0.0,0.0
madelon,feat_67,490.034,490.034,21.132980007561642,21.132980007561642,0.0,0.0
madelon,feat_68,480.947,480.947,5.34838209181057,5.34838209181057,0.0,0.0
madelon,feat_69,476.239,476.239,6.7933702239757245,6.7933702239757245,0.0,0.0
madelon,feat_70,514.45,514.45,42.18009601696042,42.18009601696042,0.0,0.0
madelon,feat_71,488.665,488.665,14.275250435631595,14.275250435631595,0.0,0.0
madelon,feat_72,481.6865,481.6865,24.046480360959276,24.046480360959276,0.0,0.0
madelon,feat_73,484.1835,484.1835,36.80487505412836,36.80487505412836,0.0,0.0
madelon,feat_74,480.5825,480.5825,6.751828918893013,6.751828918893013,0.0,0.0
madelon,feat_75,501.8625,501.8625,41.45447616060297,41.45447616060297,0.0,0.0
madelon,feat_76,478.6855,478.6855,9.888963027031702,9.888963027031702,0.0,0.0
madelon,feat_77,483.38,483.38,25.411702028789808,25.411702028789808,0.0,0.0
madelon,feat_78,513.136,513.136,38.2580906998768,38.2580906998768,0.0,0.0
madelon,feat_79,482.684,482.684,19.879364778583845,19.879364778583845,0.0,0.0
madelon,feat_80,490.3455,490.3455,24.921138211365868,24.921138211365868,0.0,0.0
madelon,feat_81,511.958,511.958,41.10972191586803,41.10972191586803,0.0,0.0
madelon,feat_82,483.933,483.933,29.950100350416193,29.950100350416193,0.0,0.0
madelon,feat_83,482.126,482.126,12.73684120965634,12.73684120965634,0.0,0.0
madelon,feat_84,504.2045,504.2045,39.71860621610482,39.71860621610482,0.0,0.0
madelon,feat_85,489.4665,489.4665,31.787558537106936,31.787558537106936,0.0,0.0
madelon,feat_86,477.116,477.116,5.171899457646099,5.171899457646099,0.0,0.0
madelon,feat_87,483.074,483.074,20.163321254198177,20.163321254198177,0.0,0.0
madelon,feat_88,479.275,479.275,6.239421046860037,6.239421046860037,0.0,0.0
madelon,feat_89,512.0915,512.0915,42.745995458639165,42.745995458639165,0.0,0.0
madelon,feat_90,476.046,476.046,0.5923546235153397,0.5923546235153397,0.0,0.0
madelon,feat_91,508.1215,508.1215,33.726573169386775,33.726573169386775,0.0,0.0
madelon,feat_92,479.3155,479.3155,20.97381605121014,20.97381605121014,0.0,0.0
madelon,feat_93,492.583,492.583,18.749642956600535,18.749642956600535,0.0,0.0
madelon,feat_94,480.407,480.407,8.013385738874675,8.013385738874675,0.0,0.0
madelon,feat_95,497.4185,497.4185,33.25423819229663,33.25423819229663,0.0,0.0
madelon,feat_96,479.262,479.262,3.723084205332993,3.723084205332993,0.0,0.0
madelon,feat_97,478.9505,478.9505,23.175548531803944,23.175548531803944,0.0,0.0
madelon,feat_98,476.9515,476.9515,19.21270797545208,19.21270797545208,0.0,0.0
madelon,feat_99,480.3495,480.3495,35.32247655176517,35.32247655176517,0.0,0.0
madelon,feat_100,479.9765,479.9765,8.721808743030314,8.721808743030314,0.0,0.0
madelon,feat_101,480.666,480.666,8.671530660731126,8.671530660731126,0.0,0.0
madelon,feat_102,481.1645,481.1645,6.519542909591131,6.519542909591131,0.0,0.0
madelon,feat_103,477.7095,477.7095,14.029116499266802,14.029116499266802,0.0,0.0
madelon,feat_104,483.968,483.968,35.27912946771788,35.27912946771788,0.0,0.0
madelon,feat_105,502.088,502.088,134.52092125762445,134.52092125762445,0.0,0.0
madelon,feat_106,484.469,484.469,27.38943298062229,27.38943298062229,0.0,0.0
madelon,feat_107,490.4405,490.4405,33.228654197093206,33.228654197093206,0.0,0.0
madelon,feat_108,499.5235,499.5235,32.51855543762668,32.51855543762668,0.0,0.0
madelon,feat_109,480.871,480.871,10.093629624669216,10.093629624669216,0.0,0.0
madelon,feat_110,488.2285,488.2285,32.37968943257486,32.37968943257486,0.0,0.0
madelon,feat_111,478.0985,478.0985,41.87429757918334,41.87429757918334,0.0,0.0
madelon,feat_112,477.3175,477.3175,7.796646314281545,7.796646314281545,0.0,0.0
madelon,feat_113,492.1145,492.1145,24.910547760938538,24.910547760938538,0.0,0.0
madelon,feat_114,478.242,478.242,37.0494863122284,37.0494863122284,0.0,0.0
madelon,feat_115,478.8695,478.8695,17.092965504850234,17.092965504850234,0.0,0.0
madelon,feat_116,489.2055,489.2055,19.888345073182936,19.888345073182936,0.0,0.0
madelon,feat_117,483.115,483.115,12.370682074970645,12.370682074970645,0.0,0.0
madelon,feat_118,496.691,496.691,27.256660085197527,27.256660085197527,0.0,0.0
madelon,feat_119,488.6225,488.6225,23.47815993109341,23.47815993109341,0.0,0.0
madelon,feat_120,476.114,476.114,2.167487946909971,2.167487946909971,0.0,0.0
madelon,feat_121,479.278,479.278,24.02893497431794,24.02893497431794,0.0,0.0
madelon,feat_122,480.853,480.853,10.67494220124868,10.67494220124868,0.0,0.0
madelon,feat_123,481.369,481.369,40.20052038220401,40.20052038220401,0.0,0.0
madelon,feat_124,478.5475,478.5475,21.93774700715641,21.93774700715641,0.0,0.0
madelon,feat_125,504.4605,504.4605,35.16356693724344,35.16356693724344,0.0,0.0
madelon,feat_126,483.387,483.387,12.91778738793916,12.91778738793916,0.0,0.0
madelon,feat_127,499.286,499.286,24.543333188464846,24.543333188464846,0.0,0.0
madelon,feat_128,479.121,479.121,11.502276252985753,11.502276252985753,0.0,0.0
madelon,feat_129,483.6795,483.6795,37.570091558978135,37.570091558978135,0.0,0.0
madelon,feat_130,500.1915,500.1915,27.655358029683867,27.655358029683867,0.0,0.0
madelon,feat_131,485.749,485.749,21.270096356152223,21.270096356152223,0.0,0.0
madelon,feat_132,488.435,488.435,21.64182928959565,21.64182928959565,0.0,0.0
madelon,feat_133,477.5635,477.5635,4.1200689011228935,4.1200689011228935,0.0,0.0
madelon,feat_134,484.4205,484.4205,25.056729230887257,25.056729230887257,0.0,0.0
madelon,feat_135,504.0635,504.0635,42.23579604731039,42.23579604731039,0.0,0.0
madelon,feat_136,498.9705,498.9705,41.18528414069763,41.18528414069763,0.0,0.0
madelon,feat_137,491.3995,491.3995,19.340421395357446,19.340421395357446,0.0,0.0
madelon,feat_138,479.6845,479.6845,6.669629656135339,6.669629656135339,0.0,0.0
madelon,feat_139,483.25,483.25,15.162766897898287,15.162766897898287,0.0,0.0
madelon,feat_140,492.711,492.711,22.248201702609585,22.248201702609585,0.0,0.0
madelon,feat_141,508.3605,508.3605,38.3050719846602,38.3050719846602,0.0,0.0
madelon,feat_142,482.1675,482.1675,11.388829779656907,11.388829779656907,0.0,0.0
madelon,feat_143,483.3815,483.3815,9.11597267163521,9.11597267163521,0.0,0.0
madelon,feat_144,483.1915,483.1915,18.022453433148332,18.022453433148332,0.0,0.0
madelon,feat_145,487.1515,487.1515,21.775503386833563,21.775503386833563,0.0,0.0
madelon,feat_146,479.776,479.776,3.862877683799993,3.862877683799993,0.0,0.0
madelon,feat_147,497.1775,497.1775,36.4619801128518,36.4619801128518,0.0,0.0
madelon,feat_148,479.985,479.985,5.171631754098507,5.171631754098507,0.0,0.0
madelon,feat_149,497.4085,497.4085,40.553269014347045,40.553269014347045,0.0,0.0
madelon,feat_150,487.688,487.688,41.524542815063,41.524542815063,0.0,0.0
madelon,feat_151,483.7415,483.7415,12.409499496353591,12.409499496353591,0.0,0.0
madelon,feat_152,482.1165,482.1165,10.564134027453456,10.564134027453456,0.0,0.0
madelon,feat_153,501.899,501.899,98.1249499311974,98.1249499311974,0.0,0.0
madelon,feat_154,476.951,476.951,1.370984682627782,1.370984682627782,0.0,0.0
madelon,feat_155,487.1095,487.1095,25.836631161008587,25.836631161008587,0.0,0.0
madelon,feat_156,483.235,483.235,21.31219779844397,21.31219779844397,0.0,0.0
madelon,feat_157,477.897,477.897,23.90218381236326,23.90218381236326,0.0,0.0
madelon,feat_158,499.64,499.64,25.799639532365564,25.799639532365564,0.0,0.0
madelon,feat_159,500.025,500.025,26.201610160446247,26.201610160446247,0.0,0.0
madelon,feat_160,478.222,478.222,26.45121388518871,26.45121388518871,0.0,0.0
madelon,feat_161,478.557,478.557,11.22032757988821,11.22032757988821,0.0,0.0
madelon,feat_162,481.08,481.08,11.865521480322725,11.865521480322725,0.0,0.0
madelon,feat_163,479.968,479.968,6.124783751284612,6.124783751284612,0.0,0.0
madelon,feat_164,488.793,488.793,40.43684150623043,40.43684150623043,0.0,0.0
madelon,feat_165,487.943,487.943,24.719137343362128,24.719137343362128,0.0,0.0
madelon,feat_166,476.06,476.06,1.5262372030585547,1.5262372030585547,0.0,0.0
madelon,feat_167,479.0265,479.0265,4.089596282030783,4.089596282030783,0.0,0.0
madelon,feat_168,476.868,476.868,1.2208914775687478,1.2208914775687478,0.0,0.0
madelon,feat_169,510.7215,510.7215,43.55825912212287,43.55825912212287,0.0,0.0
madelon,feat_170,494.6405,494.6405,42.94795990207218,42.94795990207218,0.0,0.0
madelon,feat_171,510.7705,510.7705,40.70516957033836,40.70516957033836,0.0,0.0
madelon,feat_172,506.9805,506.9805,38.45502723637054,38.45502723637054,0.0,0.0
madelon,feat_173,477.0855,477.0855,1.2474733464086516,1.2474733464086516,0.0,0.0
madelon,feat_174,476.551,476.551,15.669760655479076,15.669760655479076,0.0,0.0
madelon,feat_175,500.073,500.073,39.54605759111773,39.54605759111773,0.0,0.0
madelon,feat_176,482.6145,482.6145,13.456592798699083,13.456592798699083,0.0,0.0
madelon,feat_177,480.2765,480.2765,6.948672373194753,6.948672373194753,0.0,0.0
madelon,feat_178,483.849,483.849,37.69226975123679,37.69226975123679,0.0,0.0
madelon,feat_179,504.674,504.674,40.98515248233194,40.98515248233194,0.0,0.0
madelon,feat_180,503.0315,503.0315,36.528844872922,36.528844872922,0.0,0.0
madelon,feat_181,514.425,514.425,39.65840862919237,39.65840862919237,0.0,0.0
madelon,feat_182,476.999,476.999,27.14960403026166,27.14960403026166,0.0,0.0
madelon,feat_183,478.6255,478.6255,22.44527232514678,22.44527232514678,0.0,0.0
madelon,feat_184,488.305,488.305,14.952122758993118,14.952122758993118,0.0,0.0
madelon,feat_185,486.7675,486.7675,24.59565904280672,24.59565904280672,0.0,0.0
madelon,feat_186,498.4885,498.4885,40.1654561501547,40.1654561501547,0.0,0.0
madelon,feat_187,492.6735,492.6735,28.123120341633502,28.123120341633502,0.0,0.0
madelon,feat_188,517.823,517.823,42.54818058389806,42.54818058389806,0.0,0.0
madelon,feat_189,478.5525,478.5525,4.212154288484694,4.212154288484694,0.0,0.0
madelon,feat_190,481.929,481.929,24.762490969205825,24.762490969205825,0.0,0.0
madelon,feat_191,490.175,490.175,24.770130702117825,24.770130702117825,0.0,0.0
madelon,feat_192,495.424,495.424,19.666372924359994,19.666372924359994,0.0,0.0
madelon,feat_193,506.3265,506.3265,42.59607843158804,42.59607843158804,0.0,0.0
madelon,feat_194,512.8235,512.8235,43.273679618793686,43.273679618793686,0.0,0.0
madelon,feat_195,484.078,484.078,8.819462341889103,8.819462341889103,0.0,0.0
madelon,feat_196,479.2955,479.2955,6.109106297160003,6.109106297160003,0.0,0.0
madelon,feat_197,483.295,483.295,8.45558838875214,8.45558838875214,0.0,0.0
madelon,feat_198,476.512,476.512,1.4038717890177863,1.4038717890177863,0.0,0.0
madelon,feat_199,486.612,486.612,30.318599176083318,30.318599176083318,0.0,0.0
madelon,feat_200,490.862,490.862,21.800182476300513,21.800182476300513,0.0,0.0
madelon,feat_201,488.2055,488.2055,21.021947334868862,21.021947334868862,0.0,0.0
madelon,feat_202,489.9225,489.9225,20.017080050546834,20.017080050546834,0.0,0.0
madelon,feat_203,508.1945,508.1945,42.6924544826132,42.6924544826132,0.0,0.0
madelon,feat_204,488.9565,488.9565,35.95176779728641,35.95176779728641,0.0,0.0
madelon,feat_205,476.0375,476.0375,1.342420854277823,1.342420854277823,0.0,0.0
madelon,feat_206,506.0325,506.0325,37.80234706668357,37.80234706668357,0.0,0.0
madelon,feat_207,479.153,479.153,3.9321229634893164,3.9321229634893164,0.0,0.0
madelon,feat_208,481.32,481.32,16.101167659520847,16.101167659520847,0.0,0.0
madelon,feat_209,490.8695,490.8695,19.988758584514446,19.988758584514446,0.0,0.0
madelon,feat_210,487.7495,487.7495,13.851741758710347,13.851741758710347,0.0,0.0
madelon,feat_211,492.2825,492.2825,40.08373353057323,40.08373353057323,0.0,0.0
madelon,feat_212,480.39,480.39,24.868552430730663,24.868552430730663,0.0,0.0
madelon,feat_213,487.7755,487.7755,36.84049537872693,36.84049537872693,0.0,0.0
madelon,feat_214,480.4005,480.4005,11.375592281283643,11.375592281283643,0.0,0.0
madelon,feat_215,503.113,503.113,40.352635985769254,40.352635985769254,0.0,0.0
madelon,feat_216,504.4315,504.4315,35.4744881252711,35.4744881252711,0.0,0.0
madelon,feat_217,480.5115,480.5115,10.330240449766888,10.330240449766888,0.0,0.0
madelon,feat_218,487.0045,487.0045,27.30610700466106,27.30610700466106,0.0,0.0
madelon,feat_219,485.109,485.109,10.43403656309484,10.43403656309484,0.0,0.0
madelon,feat_220,478.314,478.314,30.09663442978301,30.09663442978301,0.0,0.0
madelon,feat_221,498.9485,498.9485,41.49194919198181,41.49194919198181,0.0,0.0
madelon,feat_222,492.968,492.968,28.283952623351638,28.283952623351638,0.0,0.0
madelon,feat_223,487.1575,487.1575,38.56695079663416,38.56695079663416,0.0,0.0
madelon,feat_224,493.691,493.691,36.422074611422126,36.422074611422126,0.0,0.0
madelon,feat_225,500.5205,500.5205,27.653093493314632,27.653093493314632,0.0,0.0
madelon,feat_226,485.061,485.061,19.359501000800616,19.359501000800616,0.0,0.0
madelon,feat_227,477.522,477.522,1.8271606388054666,1.8271606388054666,0.0,0.0
madelon,feat_228,476.366,476.366,0.9332973802599042,0.9332973802599042,0.0,0.0
madelon,feat_229,493.6285,493.6285,19.5871510881496,19.5871510881496,0.0,0.0
madelon,feat_230,479.8745,479.8745,14.580046287649433,14.580046287649433,0.0,0.0
madelon,feat_231,482.5665,482.5665,19.465394364101645,19.465394364101645,0.0,0.0
madelon,feat_232,478.3985,478.3985,13.753134106450064,13.753134106450064,0.0,0.0
madelon,feat_233,484.104,484.104,18.372865427036686,18.372865427036686,0.0,0.0
madelon,feat_234,491.527,491.527,21.283591590706678,21.283591590706678,0.0,0.0
madelon,feat_235,496.1055,496.1055,22.408198717210627,22.408198717210627,0.0,0.0
madelon,feat_236,483.171,483.171,11.526437394095367,11.526437394095367,0.0,0.0
madelon,feat_237,478.0915,478.0915,3.295015591768877,3.295015591768877,0.0,0.0
madelon,feat_238,475.712,475.712,19.710303295484827,19.710303295484827,0.0,0.0
madelon,feat_239,477.9965,477.9965,5.6536260709388975,5.6536260709388975,0.0,0.0
madelon,feat_240,497.687,497.687,28.69402430820745,28.69402430820745,0.0,0.0
madelon,feat_241,498.8435,498.8435,53.664233971519614,53.664233971519614,0.0,0.0
madelon,feat_242,490.276,490.276,27.72116202470596,27.72116202470596,0.0,0.0
madelon,feat_243,478.936,478.936,14.695234057339814,14.695234057339814,0.0,0.0
madelon,feat_244,507.5225,507.5225,36.95228671882161,36.95228671882161,0.0,0.0
madelon,feat_245,511.2025,511.2025,34.00753583766398,34.00753583766398,0.0,0.0
madelon,feat_246,476.962,476.962,36.35500730298373,36.35500730298373,0.0,0.0
madelon,feat_247,479.153,479.153,3.4843350872153502,3.4843350872153502,0.0,0.0
madelon,feat_248,481.7825,481.7825,8.018428384041352,8.018428384041352,0.0,0.0
madelon,feat_249,498.7185,498.7185,27.533711296336353,27.533711296336353,0.0,0.0
madelon,feat_250,489.5925,489.5925,31.193307675685823,31.193307675685823,0.0,0.0
madelon,feat_251,494.1805,494.1805,29.193902098726028,29.193902098726028,0.0,0.0
madelon,feat_252,476.894,476.894,3.5834011776523154,3.5834011776523154,0.0,0.0
madelon,feat_253,508.236,508.236,34.219428750345905,34.219428750345905,0.0,0.0
madelon,feat_254,478.4365,478.4365,7.7840200250256295,7.7840200250256295,0.0,0.0
madelon,feat_255,491.7135,491.7135,31.054201289841608,31.054201289841608,0.0,0.0
madelon,feat_256,500.578,500.578,41.014910898355,41.014910898355,0.0,0.0
madelon,feat_257,490.548,490.548,41.88894479453977,41.88894479453977,0.0,0.0
madelon,feat_258,485.392,485.392,9.788837316045251,9.788837316045251,0.0,0.0
madelon,feat_259,485.672,485.672,11.142504924836246,11.142504924836246,0.0,0.0
madelon,feat_260,490.729,490.729,16.53050389431611,16.53050389431611,0.0,0.0
madelon,feat_261,478.612,478.612,5.829275769767629,5.829275769767629,0.0,0.0
madelon,feat_262,494.284,494.284,18.731159707823753,18.731159707823753,0.0,0.0
madelon,feat_263,484.7655,484.7655,34.143440215508456,34.143440215508456,0.0,0.0
madelon,feat_264,478.9815,478.9815,8.93426873056771,8.93426873056771,0.0,0.0
madelon,feat_265,493.9425,493.9425,21.360505465695326,21.360505465695326,0.0,0.0
madelon,feat_266,500.5455,500.5455,41.11472886630776,41.11472886630776,0.0,0.0
madelon,feat_267,489.2975,489.2975,14.738147568470062,14.738147568470062,0.0,0.0
madelon,feat_268,484.4605,484.4605,28.475277693992734,28.475277693992734,0.0,0.0
madelon,feat_269,492.415,492.415,20.55545608834793,20.55545608834793,0.0,0.0
madelon,feat_270,484.031,484.031,14.17060475068019,14.17060475068019,0.0,0.0
madelon,feat_271,498.962,498.962,41.08334888978745,41.08334888978745,0.0,0.0
madelon,feat_272,484.4285,484.4285,42.58056936855119,42.58056936855119,0.0,0.0
madelon,feat_273,487.131,487.131,41.32424033179557,41.32424033179557,0.0,0.0
madelon,feat_274,477.009,477.009,15.238205898333309,15.238205898333309,0.0,0.0
madelon,feat_275,484.427,484.427,10.916302991397774,10.916302991397774,0.0,0.0
