radius_worst,texture_worst,concave_points_mean,concave_points_worst,smoothness_worst,concavity_worst,perimeter_mean,radius_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,compactness_se,smoothness_se,area_se,perimeter_se,texture_se,fractal_dimension_se,concavity_se,concave_points_se,area_worst,perimeter_worst,symmetry_se,compactness_worst,symmetry_worst,fractal_dimension_worst
2.381414095879077,0.4351334175419857,1.4951005763223375,1.0480294906728227,-0.19747527792874398,1.4803521805360247,2.1761412131332714,2.0633353060901176,-0.31922106250571913,-0.12095912168572863,2.6222111183769563,0.4027217189643151,2.229461218702456,-0.1507989465818249,1.716098423938377,1.6322377874225604,1.3967196209299637,-0.44614823815261906,2.3277356576794785,2.8966999312758515,0.2328917082432837,0.3580931185887026,1.173051346560798,0.6566529297745283,2.528922320549426,2.5576077159230026,-0.18935906395124816,1.3810233796304476,-0.1004402708949752,0.2708690310152611
0.4407588094325951,1.2881937728189337,0.41434473474579264,0.5772968413685841,1.4789080961136838,0.6340066201802351,0.22599151375275947,0.24563284047653014,-0.5866338485833816,0.2633662151271488,0.8486925996426041,1.529922775627536,0.14596010570546566,0.43186618313625547,-0.11514921239320478,0.4333676993719996,-0.050851415282236155,1.0785857983882456,0.4447987181156013,0.6267172493449149,0.5101080972607277,0.46643745221791477,0.6514142314650568,0.9676300555698202,0.27252219744525763,0.39488374883006955,0.040483857020325524,-0.09850402877914573,-0.3872250001282661,0.5939496475423118
-0.38121295445486136,-0.8732309765633337,-1.1409495915571863,-1.3295439856543003,-0.8196381796352125,-1.230524065935416,-0.3250345574920791,-0.26670308686283206,-0.6408391430585837,-0.5479872737000371,-0.7504437438657262,-0.8241476416564955,-0.3364414304003718,-0.7688823380586908,-0.9558744253742114,-1.0906834118321918,-0.9923735969609421,-1.0944678005551596,-0.5199469877275196,-0.8098581960705725,-1.1684911414325623,-0.5108027428092095,-1.1153047824851756,-1.5662451845589538,-0.42621760079637055,-0.45051839091710116,-0.8695064831528437,-0.7292860813303021,-0.3920314481042434,0.007391217881993176
-0.6358237203419513,-1.2185173108420984,-0.7321006807467756,-0.6533327989553542,-0.18451355080985946,-0.872755042783891,-0.611030142208531,-0.5773748725898916,-0.7926139675891494,-0.529482720446084,-0.778413954149504,-1.5550485373454892,-0.575086250548658,-0.21330176145027196,-0.9577352602856346,-0.862660818730992,-0.8820170545403362,-0.49631018969617335,-0.5652922527817712,-0.8258201454640779,-0.8894746459929269,-0.5343558588155599,-0.8497373761125097,-0.9128570289014944,-0.6022980002080227,-0.6798192452594845,-0.7276136594918213,-0.8004832634994425,-0.6115259056738572,-0.26388509289158213
0.7314561405635246,-0.22158764961566468,0.23700786219683326,0.23059850918260472,-0.32277197341129715,-0.23185534511064287,1.1318419826333626,1.2621291218466468,-0.9371614195230213,-1.8262248753961996,-0.27391423532729053,0.1630431784948728,1.1828678135425525,-0.4827583411053549,-0.8380835754811221,-0.1073726632591388,-0.804687340427142,0.14822356504270237,-0.09188768561538484,-0.2492551855532157,-0.7103640569849031,-0.9000715146232567,-0.19123033907421672,0.49191910097486,0.5871327093623305,0.6207103478036288,-0.18232305616640396,-0.845449904869426,-0.5266119914315983,-1.4676389072277143
0.19216247108614457,-1.2997611542018077,-0.341210250409985,0.166339766579169,-0.4221452146560801,-0.25993992782211167,0.1021787640760659,0.15842672518472375,-1.0419583221750779,-0.5223655845791787,-0.2238441058069476,-1.0804375661188699,0.017086521882433897,-0.5160931757018606,-0.4852692762752815,-0.5334710737204421,-0.5803109678707234,-0.7474354313859164,-0.2466661903338969,-0.16509217966018722,-1.4842298078848981,-0.4260115251863477,-0.473952501666686,-0.17374004397073803,-0.013671881137370114,0.19221885231533686,0.09090857947837483,-0.3152182587150381,0.3417529428949044,-0.10290182017379287
-0.0002992102143331574,-0.5431778629145145,1.1756444354911841,1.2647159482890593,2.351664388785257,1.7512018002449359,-0.20082623992504445,-0.29122980678865257,0.4179709423570273,2.01133478403905,-0.05809471153270912,-0.8858470679159559,-0.3555437778981487,3.029205378780616,1.3513747812994275,1.4773837343826963,0.22446755206377741,0.019190620506138494,-0.1338068639766486,-0.2265215000533746,-0.5379138617389866,1.4218374851300597,0.8579339361712748,0.3658472932200118,-0.10433383510917163,-0.03360774665822233,-0.6314548864322854,0.9900634143858695,0.4026346172572786,3.162997584478102
0.28438369337595687,-0.4991707810946717,1.879746750583461,1.6278525634666148,1.9325685452746493,0.8244105707664646,0.43168681673001436,0.3110374269453849,2.127244561475062,1.874685775394471,0.8687206514507414,-0.4800546875171966,0.13708154982621693,2.591685674701486,2.317148100328074,1.9481900085442185,1.1837910224835664,0.9618567287585911,0.3659987241768798,0.5720596650580628,-0.29453947345873693,2.0907459797104133,0.6775513063922254,1.6080748389644488,0.06751792838961646,0.35435076952712286,-0.23626578251687558,1.2423762354063321,0.5804731923684258,1.970941516602431
-0.31705906068803547,-0.6616584678140905,-0.8544880998298603,-0.6590114785342626,-0.4523892446001442,-0.634559700600518,-0.26925948495401536,-0.21219926480545284,-0.5757927896883415,-0.8227087181625755,-0.8605980288104805,-0.5559924429134557,-0.29581531107411324,-1.1675114017752324,-0.8730672718158785,-0.8365604178557247,-0.7268424764789968,-0.8540690139124656,-0.5658968563158279,-0.8911190293466,-1.0984670016093248,-0.7296326024318478,-0.6226761392804327,-1.0454845706595945,-0.38122491468349884,-0.3995626455076825,-0.9316578852523,-0.5231889750512114,-0.24783800882493479,-0.43990832534425095
0.029772927488866886,-1.230365371332056,0.35115286326003664,-0.04735791231132656,-0.024652249676947152,0.2484386202431208,0.23469400734025866,0.13935038746464104,0.9997744363908616,1.604234612452076,0.4785189524301382,-1.2607897351849853,-0.01681341874742422,0.4804794835894916,1.4834940600104758,0.7018646461749897,1.559278013292267,0.9069625176354567,0.16426267831329844,0.9270921152045165,0.5191086293716834,0.7135310510481737,0.7861490120755307,0.6885911210724233,-0.1347800136817916,0.18932363950798328,0.6655158819073093,0.7002783922237542,-0.11005316684692894,0.46583147202296354
0.009724835686733524,-0.5516407632644839,-0.5610080642734838,-0.20725757413848067,-1.3467484158031924,-0.641223838871036,-0.2985315088392404,-0.24762674914274935,-1.5298059724518958,-1.3678813255675089,-0.006643337060080829,-1.0756914564066038,-0.2976986411091052,-1.5716962712578568,-0.9923467896381063,-0.7016875329500365,-0.8481888820452231,-0.8266219083508983,-0.09974753155812179,-0.0857661281288269,-0.12532946977276438,-1.0032769865783562,-0.6569120261568646,-0.14852568241976857,-0.09858289026767679,-0.08861678999793565,-1.1919901732915315,-0.7967360433852773,-1.391772627107449,-1.206389236277392
-0.503506314447873,-0.9257009587331457,-0.773812311332235,-0.6755992004621263,0.243223444113337,-0.563158219130682,-0.6387198945323923,-0.6128023569271882,-0.752863418307335,-1.0504570659035395,-0.5366960874995729,-1.9893175760178459,-0.5909600322721631,-0.5181766028641425,-0.9575491767944923,-0.7834854399993195,-0.7531723569320459,-0.2921920598302641,-0.45041758131100057,-0.5946137269763329,-0.31974096336941366,-0.8225603510387215,-0.6502857254711036,-0.9869872518613451,-0.5063925377042697,-0.5767496693177061,-1.160328138259733,-0.5862671803063271,-0.6980419692414426,-0.6181596999798649
0.027768118308653264,0.2794160511025431,-0.4586022646325355,0.2978460305117817,-0.7116237869778395,-0.08810036241803981,0.004869063052210442,0.005816023424062608,-1.09616361665028,-0.3842931487612193,-0.20657854390338107,0.2935611955821933,-0.11824419348914249,-0.477202535339271,0.1288062444943781,-0.4766496268388791,0.43968570533217877,-0.9446129138684407,-0.20736696062021215,-0.062548747192819,-0.3683438367685758,-0.4427128256272144,-0.11834103153084576,0.30197091062422204,-0.10213494443448248,0.13141938336091682,-0.5575768046914223,0.571623834970746,-0.5794829191673443,-0.28616651472103377
0.24228270059147725,2.907992899803139,1.1326839536905913,1.8176400125511811,0.42900819948401836,4.285478382547648,0.439598174536832,0.28378551591669554,1.1515492609214264,1.242684110413295,-0.5090711884538665,2.687973545420488,0.14676724714903358,0.5985403561187812,1.9505636227777015,2.0755699553995908,1.3303225310918396,-0.7811922163869247,-0.37584981211067575,-0.2497388809893825,-0.03172393581882211,1.0124415050924036,1.5522229969126773,0.7356579293008997,0.04417585815060789,0.6120247093815685,0.06041921241071712,3.3745444803663793,1.911859281714041,3.1852790063075527
-0.5135303603489397,-0.7158210300538969,-0.7997884166070122,-0.8728585963610453,-0.26660448922946345,-0.728333646264236,-0.5647486990386485,-0.5392221971497267,-0.6191570252685032,-0.21348188795549605,-0.5183945918817923,-0.9689039878806142,-0.5500648657980487,-0.6563772712954862,-0.715082387836048,-0.8599134081125428,-0.6306811739548175,-0.5357456861926783,-0.4492083742428871,-0.4446681417646153,-0.7476262599242608,-0.7334867486874324,-0.7699272656306774,-1.1029733149958054,-0.5172178456412013,-0.47628578490254575,-0.8824058307583913,-0.36580573025626945,-0.37600995485098687,-0.2287918535101953
0.7094032395811783,0.9919922605699935,-0.513801488341437,-0.4725116860480118,-0.3357337005301817,-0.7073892116997508,0.7402297711958964,0.8642512208277814,-0.8865698113461657,-1.3835390244747001,-0.023908898963647358,0.8939440741838661,0.7284471808137409,-0.6640165042238518,-0.7625336780773398,-0.7478939842603185,-0.8092664500711505,-0.4338443632457095,0.06268928459177482,-0.14574436221351394,0.1698879834665916,-0.942038884961845,-0.6981423415349332,-0.6778591792464576,0.5566865307897106,0.5975486453448018,-0.7909377295554182,-0.641850945333112,-0.7108591638440477,-1.034265252644877
-0.7480930344338967,0.39789665600211915,-0.509555394209983,0.11702491760443948,0.12656790004337387,2.255772269298444,-0.7261403982977254,-0.7844893964079316,0.8841364748437638,1.9785959590512852,-0.5691553438782778,-0.2617336407529513,-0.7343621620794198,-0.018154083916564184,0.5326074202732151,0.8242493009968178,1.942778445977982,-0.1382358815079091,-0.5020104162171712,-0.24635301293621462,0.7549225706787301,2.097169556803055,2.112145404859482,0.2414564429018951,-0.7036161166802414,-0.5906466907930021,-0.10609963849725987,1.4578413919708362,0.6605806586347083,2.561399195082904
-1.0307711288439732,-0.46870433983478077,-0.7440896524120574,-0.8700192565715912,0.3814818667147747,-0.9710034812863854,-1.074635709688036,-1.089710799929254,0.36376564788182536,0.8953678801083248,-0.555688205593496,-0.4183552612577357,-0.9396451358935602,0.688822199817649,-0.3509169956705256,-0.8881368081020664,-0.6409841706538366,0.25170230784953124,-0.5290160407383699,-0.5984832904656675,-0.010122658752527741,-0.007194298746151532,-0.8426693220476981,-0.6857596791990946,-0.8681946264089037,-1.031298080072178,0.6467531944810583,-0.6705796328750461,0.25523687932731903,0.23688986272534715
-0.30302539642654225,-0.025248361496367073,-0.34570611478446567,0.06173251117822718,0.14385020286855404,0.8601113115013826,-0.24948109043697161,-0.2830542334800454,-0.8937971839428596,-0.36863544985402813,-0.3191500075146348,0.34339534756098766,-0.3375176189917958,-0.6549883198539657,0.09345038117733712,0.2460442481140995,0.3772953364325624,0.06114998877841979,-0.2801209192183669,-0.2739236527977241,-0.7816482713036744,-0.2345889278256446,0.5420802701500004,0.14059899669801662,-0.33792368293577263,-0.19284445106265516,-0.6150375349343157,0.6465682372540518,-0.533020588732901,-0.11014328226836498
-0.880410440327975,2.1480244483758573,-1.2223996678081943,-1.7031413263719501,-1.689370069312379,-1.2838371720995603,-0.8550955305488507,-0.8117413074366214,-2.7078677057129514,-1.1059707256653997,-0.32294843113341937,2.3913416884038505,-0.7435097651065243,-1.5064155535063677,-1.270913775878161,-1.1089287159847114,-0.9341616656114834,0.1554796963980594,-0.3726252599290401,-0.40500511599893524,4.812362446297685,-0.8585323827575112,-1.1568296001159446,-1.967321628963044,-0.7599415470395882,-0.937203663833195,-0.11313564628210368,-1.2267920051543133,-2.130363466082574,-1.3740569355440166
0.8056340802314165,1.2035647693192366,2.4467252022540773,1.0480294906728227,0.3209938068266453,-0.12618115253528558,1.456207652712879,1.341159663829847,-0.6336117704618909,1.3451708668967288,0.38459429567473635,1.6604407927148566,1.2635819578993575,1.7583148097888561,1.3997564889964313,1.3100414512589724,2.020623309926127,0.14002098177142935,0.5199710908499827,1.4136897239883484,3.037457514017167,2.8315985377283477,-0.37124484103739047,1.1306829269327567,0.6920028800013549,0.9768215231080879,1.138101071456004,0.18940738332588705,-0.9367622187149643,0.46304629429428235
-0.5295688337906461,-0.12003284541602836,-0.7570777050494459,-0.562623364629109,0.2561851712322215,-0.20472278215210515,-0.6066788954147814,-0.5937260192071054,0.9744786323024338,-0.4426536628698415,-0.6233692082554767,-0.8644895742107581,-0.5893457493850269,0.07282223550306391,-0.5997106233278088,-0.5905422852036825,-0.4051600239873968,-0.357181758056504,-0.5066457099782725,-0.6952223776990336,0.058281385290737356,-0.5013814964066693,-0.41799707365359307,-0.7861128381719537,-0.5429279519914137,-0.5726963713874114,-0.13307100167249528,-0.31896547882920334,0.7743332607328294,-0.24940216870243792
0.007720026506520615,0.33188603327235516,1.2031191622241217,1.995472346732782,0.4376493508966084,3.009295903743447,0.38817434879251783,0.19657940062488916,0.8371585529652557,0.881133608374514,-0.5339335975950021,0.7681721668088126,0.06094120698296444,0.22838479695342173,2.2073588405541047,2.3041045659342285,2.1139226689228012,-0.04295972197235324,-0.34481349736243244,0.28426088053879867,-0.6259390657841359,0.859132131814704,1.7609514685141485,1.7879372846946984,-0.09503083610087108,0.5164826867389093,-0.6877429487110381,2.858052641297264,-0.04756934315922836,1.7704087201373655
0.21421537206849084,0.40466697628209475,0.3156854887502448,0.5264876030309835,0.9172332542953442,0.4602630152703009,-0.19647499313129485,-0.24490155803988048,0.5950415709760198,0.7160160562623158,-0.1285382040992604,0.23423482417886587,-0.3151867057197463,0.5499270556655441,0.7391600954411914,0.12078730037298366,-0.21340980764453926,-0.6401708809154231,-0.2009178562569409,-0.21829867763853852,-0.7159443868936958,-0.19733218068832645,-0.3524703224277343,-0.3603263194479132,0.03098251410247265,0.16037151143445005,-0.42975599660008795,0.7558621572505394,1.3511070178500637,1.0574032215949085
-0.7681411262360297,1.9550703203965476,-0.19709282018357707,-0.2606072743929609,-0.08514030956507652,0.44407867947047136,-0.7028018927676142,-0.7272603832476839,-1.522578599855202,0.41424949550553647,-0.582967793401131,1.1003998466674458,-0.6964265142317215,-0.2480255474882982,-0.03308639279944123,0.27976246934052146,0.26453476144885213,0.3466629834131153,-0.49032141455874195,-0.45579313679645245,3.026656875484019,0.41119468922120184,0.9554878073783117,0.1624514433755236,-0.7014172260055521,-0.7319330757918442,-0.7006422963165855,0.002046377617622613,-1.2555899344547687,0.20068255225248738
0.5951291163090198,0.8075010329406535,0.8976501550024634,0.662477035052208,1.1764677966730395,0.42837035354710756,0.578046936156138,0.5699305817179346,0.5010857272190035,-0.0028146662951027595,0.10316563664660217,0.33627618299258893,0.4072048862736576,1.4388559782390153,0.5214424108046755,0.7368316904097977,-0.25004268479660746,-0.12750942646085972,0.06268928459177482,0.18945657505009975,0.01687893758034002,-0.4234420943492913,0.03884954584804027,0.37257112296693706,0.3926154573705919,0.6438720502624556,-0.6443542340378328,0.27059715246613497,0.33214004694295063,-0.09566035807922076
-0.36717929019336815,-0.6413475069741631,-0.4511091573417344,-0.19081929114690402,-0.024652249676947152,-0.28897653028651177,-0.3380882978733279,-0.34845881994890016,-0.11324094349995135,-0.06259860757710642,-0.667569046728607,-0.8004170930951645,-0.4039722645122316,-0.6535993684124441,-0.16353092009020834,-0.4977547356806026,-0.5476848116571625,-0.5606689199784693,-0.4969720534333655,-0.5752659095296596,-0.812610101765363,-0.8097131968534395,-0.6009565981437718,-0.69248350894602,-0.4145465656768663,-0.30083588877693423,0.02172116959407456,0.021407014874143548,1.04669864603819,-0.14133727282959696
-0.06044348562073182,0.48591081964180416,0.014212805417013807,-0.183347344332551,-0.4394275174812597,-0.47462038210808527,0.15162475036867523,0.18840382731628202,-1.1648236563188696,-0.7558076410136665,-0.6054130238757675,0.21762344018593413,0.04991027392086771,-0.021626462520367387,-0.38013210377987006,-0.2567318950621045,-0.6575834431133676,-0.5319598785290138,-0.3921741075302063,-0.6202495850931748,0.744121932145583,-0.8418310823166445,-0.3642504125357539,0.021251018690093652,-0.1780812454295178,-0.10598806684205543,-0.14831568520632435,-0.703055540531145,-0.8438375578460767,-0.9874742668030286
-0.5115255511687264,-0.8309164748134851,-0.5357812697277868,-0.724615171564282,0.7616925288687275,0.16799295112043877,-0.563561995367626,-0.5801000636927606,-0.4854506322296715,-0.3358966248662643,-0.4973306063594411,-1.1065411695363339,-0.573202920513666,0.4804794835894916,-0.24112773589655612,-0.28570458885665956,-0.6255296756053078,-0.5089295485750549,-0.43187640626659546,-0.49835833517913347,-0.8878545502129548,-0.5806056138825755,-0.30203681165277557,-1.0158997197731237,-0.518063572823774,-0.5118969024329918,-0.7710023741650266,-0.2234113659179885,-0.23822511287298104,-0.03939976795985519
1.6496587451012192,1.4828404808682372,0.29870111222442897,1.3573680887870367,0.7789748316939065,0.921992595441907,1.2109555607015374,1.2512283574351712,0.5191541587107376,-0.2789595379310226,0.8100177409786151,0.5071361326341717,1.155963098756951,-0.3487245269985737,0.675891708452802,0.21482367290444945,0.7882704269823289,0.1409674336873456,0.9462165823599475,0.7210378593974466,0.5533106513933164,0.2857208166782802,0.28402267122119723,1.0852970761410117,1.664589139960048,1.5500736589640456,0.09677191929907841,1.4447261215712577,1.2549780583305248,0.8345890033003904
-1.1129683052327188,0.20663510809280294,-0.46584560168030986,-0.24626113650940332,1.0425299497778973,-0.025267058724583905,-1.1209171528579183,-1.17255660945647,0.4902446683239633,0.06123955650704233,-0.7849748676728593,0.025405996839152754,-0.9794641137762506,0.29991579619175596,-0.12854722375545186,-0.3404030366239665,-0.1853627610749869,0.6173482313651246,-0.5951193604619011,-0.6531408747525194,-0.0011221266415719548,-0.08898784705911425,-0.04177044582871858,-0.09809695931782933,-0.8925515692669995,-1.0231914842115888,-0.5587494726555631,-0.13222900980663338,-0.4384937785386875,0.0658799501843046
-1.2312520468653039,-0.4754746601147564,-1.2223996678081943,-1.7031413263719501,0.6147929548546996,-1.2838371720995603,-1.4642700816737975,-1.4837734334041035,0.6347921202578353,1.1658190430507198,0.3773427596752385,-0.5820960463309197,-1.151654288404101,0.5360375412503342,-0.5507706651573784,-1.1089287159847114,-0.3170121633402324,2.7506508498400533,-0.25089841507229366,0.1396359451249161,1.541569077176283,1.266815157960989,-1.1568296001159446,-1.967321628963044,-0.9673138522064331,-1.2608884556952964,-0.25854647383554846,-0.7517694020152937,-0.7220742091213274,0.2747682798354152
-0.9405547157343744,0.15247254585299724,-0.5260402302497454,-0.22952397564525245,0.4765345322532632,-0.27326820436314786,-0.85034871586476,-0.8771458939054757,-0.6878170649370928,0.18365429341781062,-0.887186994141973,-0.3969977675525379,-0.7983953832691516,0.047821109555685096,-0.1183126317426243,-0.4516731666711591,0.49120068882727475,0.7571076309487381,-0.6289771583690755,-0.8287223180810789,0.6487162917694497,-0.10440443208145277,0.46330091755261976,0.29524708087729684,-0.8142372321607605,-0.9013030250220135,-0.8953051783639387,-0.0023253791822367515,-0.9720095038721288,-0.052211585511789636
-0.5957275367376853,1.2238757301591647,-0.7803063376509294,-0.592660590822808,-0.841241058166687,-0.7388058635464787,-0.5959985623755779,-0.5446725793554645,-0.2541747091354769,-0.8568709703237197,-0.7431922078662283,0.2911881407260598,-0.5479124886152005,-1.1147312469974318,-1.1815937001298469,-0.8113341930863274,-1.0932857257407802,-0.6376470091396468,-0.5364728176584024,-0.8200158002300759,0.6271150147031553,-0.9617378547126109,-0.7633009649449164,-0.8247748592167738,-0.5769261847308395,-0.6653431812227178,-0.7487216828463535,-1.0164480494125017,-0.3231390271152409,-0.8320613495426025
-0.3932418095361413,1.4591443598883218,-0.7058748052289718,-0.8057605139681555,-0.12402549092173129,-0.6221834438124131,-0.3238478538210564,-0.26397789575996267,-0.6878170649370928,-0.9892496974481553,-0.6879424097748155,1.4136430876770147,-0.3348271475132356,-0.5744291362457442,-0.9644342659667582,-0.7627549780601119,-0.9797238065693685,-0.42059403642288407,-0.47802780936625594,-0.7566516980922211,0.2292914953989013,-0.8349792667511609,-0.6009565981437718,-0.8829359865276771,-0.4329834182569528,-0.4710744018493096,-0.8659884792604219,-0.9060299633817647,-0.7236763584466529,-0.8821945486588688
2.7282460840559795,0.22356090879274262,2.451720607114612,1.995472346732782,0.10496502151190047,0.9334168324770808,2.896074773553663,2.848190343716374,0.6564742380479157,0.6548086878069316,2.016189895561772,0.5474780651884347,3.1711262361985133,0.47353472638188615,1.9859194860947427,1.7758524333869505,0.3961841637140978,-0.6663560505891023,1.9871423334942113,2.0178253237607198,-0.5800363520182605,0.42061593562374217,0.15775483037586252,0.7171673974968555,2.9653175467569786,2.841338571043628,-0.24212912233757874,1.0456471794126547,0.4186561105105351,0.7237389296988683
0.6332204907330722,1.0275364420398665,0.17956070630069143,0.25749751771427587,0.333955533945531,0.14038437828543565,0.5503571838322767,0.5399534795863764,1.267187222468524,-0.5522575552201805,0.08831725340953488,0.5332397360516355,0.3967120475072727,0.32075006781457127,0.456313188904863,0.19359368176188751,-0.32502560521724744,-0.7016902554499707,0.047977265263062153,-0.01659768075697021,0.07628244951264933,-0.6015892990518695,-0.3399539766879635,-0.4156298191163735,0.4839539930884518,0.6409768374551017,-0.6455269020019734,0.33804711452110997,0.9361503425907199,-0.41929801015200835
