perimeter_worst,area_worst,concave_points_worst,concave_points_mean,concavity_mean,radius_worst,radius_mean,concavity_worst,area_mean,area_se
0.39488374883006955,0.27252219744525763,0.5772968413685841,0.41434473474579264,0.4333676993719996,0.4407588094325951,0.24563284047653014,0.6340066201802351,0.14596010570546566,0.4447987181156013
-0.45051839091710116,-0.42621760079637055,-1.3295439856543003,-1.1409495915571863,-1.0906834118321918,-0.38121295445486136,-0.26670308686283206,-1.230524065935416,-0.3364414304003718,-0.5199469877275196
-0.6798192452594845,-0.6022980002080227,-0.6533327989553542,-0.7321006807467756,-0.862660818730992,-0.6358237203419513,-0.5773748725898916,-0.872755042783891,-0.575086250548658,-0.5652922527817712
0.6207103478036288,0.5871327093623305,0.23059850918260472,0.23700786219683326,-0.1073726632591388,0.7314561405635246,1.2621291218466468,-0.23185534511064287,1.1828678135425525,-0.09188768561538484
0.19221885231533686,-0.013671881137370114,0.166339766579169,-0.341210250409985,-0.5334710737204421,0.19216247108614457,0.15842672518472375,-0.25993992782211167,0.017086521882433897,-0.2466661903338969
-0.03360774665822233,-0.10433383510917163,1.2647159482890593,1.1756444354911841,1.4773837343826963,-0.0002992102143331574,-0.29122980678865257,1.7512018002449359,-0.3555437778981487,-0.1338068639766486
0.35435076952712286,0.06751792838961646,1.6278525634666148,1.879746750583461,1.9481900085442185,0.28438369337595687,0.3110374269453849,0.8244105707664646,0.13708154982621693,0.3659987241768798
-0.3995626455076825,-0.38122491468349884,-0.6590114785342626,-0.8544880998298603,-0.8365604178557247,-0.31705906068803547,-0.21219926480545284,-0.634559700600518,-0.29581531107411324,-0.5658968563158279
0.18932363950798328,-0.1347800136817916,-0.04735791231132656,0.35115286326003664,0.7018646461749897,0.029772927488866886,0.13935038746464104,0.2484386202431208,-0.01681341874742422,0.16426267831329844
-0.08861678999793565,-0.09858289026767679,-0.20725757413848067,-0.5610080642734838,-0.7016875329500365,0.009724835686733524,-0.24762674914274935,-0.641223838871036,-0.2976986411091052,-0.09974753155812179
-0.5767496693177061,-0.5063925377042697,-0.6755992004621263,-0.773812311332235,-0.7834854399993195,-0.503506314447873,-0.6128023569271882,-0.563158219130682,-0.5909600322721631,-0.45041758131100057
0.13141938336091682,-0.10213494443448248,0.2978460305117817,-0.4586022646325355,-0.4766496268388791,0.027768118308653264,0.005816023424062608,-0.08810036241803981,-0.11824419348914249,-0.20736696062021215
0.6120247093815685,0.04417585815060789,1.8176400125511811,1.1326839536905913,2.0755699553995908,0.24228270059147725,0.28378551591669554,4.285478382547648,0.14676724714903358,-0.37584981211067575
-0.47628578490254575,-0.5172178456412013,-0.8728585963610453,-0.7997884166070122,-0.8599134081125428,-0.5135303603489397,-0.5392221971497267,-0.728333646264236,-0.5500648657980487,-0.4492083742428871
0.5975486453448018,0.5566865307897106,-0.4725116860480118,-0.513801488341437,-0.7478939842603185,0.7094032395811783,0.8642512208277814,-0.7073892116997508,0.7284471808137409,0.06268928459177482
-0.5906466907930021,-0.7036161166802414,0.11702491760443948,-0.509555394209983,0.8242493009968178,-0.7480930344338967,-0.7844893964079316,2.255772269298444,-0.7343621620794198,-0.5020104162171712
-1.031298080072178,-0.8681946264089037,-0.8700192565715912,-0.7440896524120574,-0.8881368081020664,-1.0307711288439732,-1.089710799929254,-0.9710034812863854,-0.9396451358935602,-0.5290160407383699
-0.19284445106265516,-0.33792368293577263,0.06173251117822718,-0.34570611478446567,0.2460442481140995,-0.30302539642654225,-0.2830542334800454,0.8601113115013826,-0.3375176189917958,-0.2801209192183669
-0.937203663833195,-0.7599415470395882,-1.7031413263719501,-1.2223996678081943,-1.1089287159847114,-0.880410440327975,-0.8117413074366214,-1.2838371720995603,-0.7435097651065243,-0.3726252599290401
0.9768215231080879,0.6920028800013549,1.0480294906728227,2.4467252022540773,1.3100414512589724,0.8056340802314165,1.341159663829847,-0.12618115253528558,1.2635819578993575,0.5199710908499827
-0.5726963713874114,-0.5429279519914137,-0.562623364629109,-0.7570777050494459,-0.5905422852036825,-0.5295688337906461,-0.5937260192071054,-0.20472278215210515,-0.5893457493850269,-0.5066457099782725
0.5164826867389093,-0.09503083610087108,1.995472346732782,1.2031191622241217,2.3041045659342285,0.007720026506520615,0.19657940062488916,3.009295903743447,0.06094120698296444,-0.34481349736243244
0.16037151143445005,0.03098251410247265,0.5264876030309835,0.3156854887502448,0.12078730037298366,0.21421537206849084,-0.24490155803988048,0.4602630152703009,-0.3151867057197463,-0.2009178562569409
-0.7319330757918442,-0.7014172260055521,-0.2606072743929609,-0.19709282018357707,0.27976246934052146,-0.7681411262360297,-0.7272603832476839,0.44407867947047136,-0.6964265142317215,-0.49032141455874195
0.6438720502624556,0.3926154573705919,0.662477035052208,0.8976501550024634,0.7368316904097977,0.5951291163090198,0.5699305817179346,0.42837035354710756,0.4072048862736576,0.06268928459177482
-0.30083588877693423,-0.4145465656768663,-0.19081929114690402,-0.4511091573417344,-0.4977547356806026,-0.36717929019336815,-0.34845881994890016,-0.28897653028651177,-0.4039722645122316,-0.4969720534333655
-0.10598806684205543,-0.1780812454295178,-0.183347344332551,0.014212805417013807,-0.2567318950621045,-0.06044348562073182,0.18840382731628202,-0.47462038210808527,0.04991027392086771,-0.3921741075302063
-0.5118969024329918,-0.518063572823774,-0.724615171564282,-0.5357812697277868,-0.28570458885665956,-0.5115255511687264,-0.5801000636927606,0.16799295112043877,-0.573202920513666,-0.43187640626659546
1.5500736589640456,1.664589139960048,1.3573680887870367,0.29870111222442897,0.21482367290444945,1.6496587451012192,1.2512283574351712,0.921992595441907,1.155963098756951,0.9462165823599475
-1.0231914842115888,-0.8925515692669995,-0.24626113650940332,-0.46584560168030986,-0.3404030366239665,-1.1129683052327188,-1.17255660945647,-0.025267058724583905,-0.9794641137762506,-0.5951193604619011
-1.2608884556952964,-0.9673138522064331,-1.7031413263719501,-1.2223996678081943,-1.1089287159847114,-1.2312520468653039,-1.4837734334041035,-1.2838371720995603,-1.151654288404101,-0.25089841507229366
-0.9013030250220135,-0.8142372321607605,-0.22952397564525245,-0.5260402302497454,-0.4516731666711591,-0.9405547157343744,-0.8771458939054757,-0.27326820436314786,-0.7983953832691516,-0.6289771583690755
-0.6653431812227178,-0.5769261847308395,-0.592660590822808,-0.7803063376509294,-0.8113341930863274,-0.5957275367376853,-0.5446725793554645,-0.7388058635464787,-0.5479124886152005,-0.5364728176584024
-0.4710744018493096,-0.4329834182569528,-0.8057605139681555,-0.7058748052289718,-0.7627549780601119,-0.3932418095361413,-0.26397789575996267,-0.6221834438124131,-0.3348271475132356,-0.47802780936625594
2.841338571043628,2.9653175467569786,1.995472346732782,2.451720607114612,1.7758524333869505,2.7282460840559795,2.848190343716374,0.9334168324770808,3.1711262361985133,1.9871423334942113
0.6409768374551017,0.4839539930884518,0.25749751771427587,0.17956070630069143,0.19359368176188751,0.6332204907330722,0.5399534795863764,0.14038437828543565,0.3967120475072727,0.047977265263062153
-1.4325745751713488,-1.0809795855442144,-0.5257119473662052,-0.6808977809263014,0.5407664780931957,-1.4473704764922983,-1.6241207752018543,1.2775719731616906,-1.2334446213523302,-0.6265587442328489
-0.6195988188665353,-0.5787867845324994,-0.6618508183237167,-0.5729970359387656,-0.6603514913724599,-0.5977323459178986,-0.6727565611903047,-0.7859308413165704,-0.6423480375126621,-0.13965136480586324
1.4834837643949197,1.804979852267129,1.076422888567364,0.5302381275101828,-0.023701521697276597,1.7398751582108178,1.7417627559515818,-0.13379731055873473,1.785533424740029,0.6606421797738388
1.7151007889831855,1.7880653086156735,1.4530090080107547,1.01079607509356,0.7980240178207119,1.8160579070589242,1.7608390936716647,0.6958879041207597,1.8097476680470705,0.7198933261113941
0.8841747132727811,0.7782670526237782,1.246783275934612,0.9815729566594358,0.3909077170868756,0.9559947687474145,1.0386634514113933,0.28747143011329773,0.8861088094573666,0.17151792072197866
-0.7041390328412525,-0.600268254969848,-1.3026449771226296,-0.9354136585705122,-1.0193506415931834,-0.625799674440885,-0.4683672284751337,-1.2041531187792234,-0.4978697191139814,-0.33655058239699104
0.02429650948884415,-0.13528744999133538,0.12748564314453356,0.01096579225766671,0.3946541861120335,-0.02034730201646581,0.08212137430439342,0.31031990418364513,-0.03806814342804945,-0.048960834697360116
-0.6864782347163972,-0.5843685839374798,-1.0976147565367835,-0.945654238534607,-0.9774276532016655,-0.6237948652606717,-0.4792679928866097,-0.9866642062221027,-0.5000220962968296,-0.6508234993996572
-0.8477415880859772,-0.7849750716437424,-0.5186883173607134,-0.5625066857316441,-0.3113054605285727,-0.8884296770488281,-0.9752527736087581,-0.3718022487915215,-0.8500524356575069,-0.28616695455893376
-0.5362166900147594,-0.5233070813557253,-0.9898692834738131,-0.5070576917797159,-0.720294995774988,-0.5135303603489397,-0.3838863042861967,-1.0369784501645136,-0.4168865276093206,0.24890717308123458
-0.04808381069498895,-0.2628231091233101,-0.051841080399938275,-0.28925803986043075,0.17611015964448354,-0.16669837217203737,0.11209847643595168,0.45931099551736987,-0.014122947268864056,-0.43852704514121904
0.5020066227021426,0.45181636015068627,0.5593641690141368,0.7974922875487553,0.721845814309166,0.5911194979485932,0.3491901023855503,0.5207162695814287,0.23286233446295881,0.1412877440191443
-1.0292714311070306,-0.8328432301773616,-1.0596572667198703,-0.5772431300702197,-0.8138318391030994,-0.9946845636001337,-0.8444436006710485,-1.0963844827474174,-0.7792930357713745,-0.4477976326634216
-1.1879290929499928,-0.9235051841491633,-1.7031413263719501,-1.2223996678081943,-1.1089287159847114,-1.1410356337557053,-1.2101642466760614,-1.2838371720995603,-1.0058307342661403,-0.5852441694056418
-0.9198323869890748,-0.7599415470395882,-0.9481758202497236,-0.8712227061126493,-0.7704976807121051,-0.860362348525842,-1.2924650179827033,-0.7392818734229442,-1.0324664019038858,-0.2180482897218803
-0.27796370759884326,-0.3922193680569449,-0.12805493790633893,-0.6052173972892104,-0.5783038197214996,-0.35515043511208855,-0.14134429613086028,-0.060967799459501947,-0.21994401537871655,-0.6035838099386946
-0.11177849245676216,-0.08133005574319226,-0.8344527897352709,-0.7535809216470721,-0.928224026671257,0.029772927488866886,0.11754885864168946,-1.057922884728999,0.006862730263905095,-0.24989074251553256
-0.2504591859289866,-0.25335096467849494,-0.9283004417235445,-0.9131841069411355,-0.8595387612100269,-0.16268875381161083,-0.160420633850943,-0.7792667030460524,-0.24227492865076608,-0.38451579609882164
1.2895045063022463,1.092877564540851,1.2348281610316474,1.9122168821769323,1.3037973362170423,1.2787690467617576,1.959778044181098,0.6316265707979072,1.9469617134536388,-0.045131678981667665
-1.0915185064651272,-0.8800348069649225,-1.3177383096876227,-0.9001960543037469,-0.9735563018756689,-1.0608432665471728,-1.0924359910321226,-1.1806382308818237,-0.9428737016678325,-0.1346130020220575
-0.4539926462859253,-0.4512511254005247,-0.5186883173607134,-0.6441815552013761,-0.6232614480233957,-0.41529471051848754,-0.3593595843603762,-0.45986407593765255,-0.4198460462357367,-0.4222027497216884
1.0318305664478005,0.8002559593706703,1.0271080395926342,1.2588179264190764,0.7742963806613777,0.9379514861254948,0.7852206788445812,0.5821215436454877,0.6894353443746186,0.9244508551339068
0.5541204532345023,0.3976898204660286,0.4159027901785593,0.10188216071938665,0.046357449073177924,0.5349848409026203,0.6598618881126104,0.33602443751278616,0.5266618199217288,0.1461245722915977
0.17774278827857024,0.1460014109323703,-0.138515663446433,0.7710166417879251,1.1377038761017042,0.28438369337595687,0.5672053906150663,0.30793985480131725,0.44245006264279546,0.33093171920159187
-0.045188597887635795,-0.1706388462228774,0.569824894554231,0.4657974048092934,0.5857241063950915,-0.06044348562073182,-0.0977412384849571,0.32555222023054364,-0.17877980175674615,-0.04533321349302
1.5182263180831592,1.3229153582006463,1.5127845825255788,1.9371939064796027,0.940389840776716,1.579490423793754,1.6409306851454306,0.47882740045245836,1.5380100487124941,1.255572057285619
1.865651854965558,2.0164116479103233,1.9162697105006408,2.6790115282689118,2.4002639375799513,1.9884714965572685,2.0251826306499523,2.0734604866121296,2.003461614503402,0.7999025271182291
1.5674449358081655,1.456540253047145,0.4562513029760652,0.28171673569861316,0.020257048197910573,1.5855048513343932,1.7172360360257615,0.21940201777872084,1.7317239951688257,0.8504876894676386
-1.2941834029798598,-1.0031726847475189,-1.3199798937319287,-0.9021942162479606,-0.6098990418336654,-1.2964083452222364,-1.3205344863422535,-0.9033624778406273,-1.0717472854908643,-0.4723848430483935
-0.8089457364674425,-0.736430331364065,-1.1170418182541013,-0.8549876403159137,-0.546333950706818,-0.840314256723709,-0.8280924540538347,-0.7121493104644065,-0.7472764251765085,-0.2510999495836459
-0.24322115391060325,-0.3692155886909653,-0.6590114785342626,-0.7151163042209597,-0.7897295550412495,-0.29500615970568916,-0.13316872282225362,-0.6431278783768983,-0.2239797225965568,-0.5501771644303539
-0.3257347189201728,-0.45158941627355387,-0.7156488353870584,-0.7520823001889119,-0.6022812214825108,-0.43734761150083384,-0.33210767333168634,-0.5203173302487805,-0.36899613529094955,-0.42502423288061963
0.9970880127595608,0.7173746954785382,1.024119260866893,1.3277545134944464,1.208886787579706,0.903869730061869,1.4637932634589494,0.5388046448871205,1.3765817599988843,0.5804314442556515
-0.7999705767646472,-0.7220529692603278,-0.4364969024028304,-0.5043102191064222,-0.6714660161470953,-0.8002180731194426,-0.7490619120706355,-0.617899354924223,-0.7063812587023941,-0.5769812544402004
1.1302678018978136,1.0252193899350288,0.9523885714491042,1.1921292715309468,0.38091713301978763,1.1464516408676795,1.3656863837556676,-0.20615081178150196,1.3308437448633614,1.5719812401086188
1.1013156738242804,1.1859075546238564,0.3576216050266057,0.4877771861956434,0.33096421268434756,1.2446872906981312,1.164022242143365,0.6035419880864386,1.110225083621428,0.5451629047690114
-0.8874060035467178,-0.7658616373175976,-1.400975797199515,-1.0329988925210452,-1.0464126361849082,-0.8683815852466951,-0.8062909252308831,-1.220289853591406,-0.7400121521843961,-0.43691476905040116
0.0764103400212039,-0.036844805939864084,0.2515199602627933,-0.25429020583669215,-0.25236101453275345,0.08991720289526627,0.22110612055070966,0.19845758321423554,0.08434830884643797,-0.2577505884582694
-0.28867599498605023,-0.3205017029747735,-0.5209299014050193,-0.5280383921939591,-0.6126464524521147,-0.24288112102014323,-0.1985733092911084,-0.6264675327006033,-0.2885510380820007,-0.3240554426931529
-1.2177497848657322,-0.9542896535948122,0.9120400586515979,-0.12965485456636733,2.799887300263471,-1.2031847183423174,-1.4033802958694694,4.675806481249419,-1.1080686504514266,-0.4762139987640858
1.2460763141919466,1.1470041042255088,1.8505165785343343,1.2977820843312422,1.3562479025692542,1.3048315661045304,1.2185260642007436,2.212455370540077,1.1129155550999883,0.6098554829130771
-0.007550831392042662,-0.2511520740038058,1.6711898549898623,0.13610068401404507,0.21857014192960755,-0.15667432627097103,-0.19039773598250123,1.1104925065222742,-0.277520105019904,-0.4590835652991464
-1.1062840917826293,-0.8839251520047574,-1.371088009942103,-0.9449049278055268,-0.8600382904133813,-1.0768817399888793,-0.9834283469173648,-1.0940996353403827,-0.8648500287895878,-0.5679122014293502
-0.7750717466214087,-0.6633595027897772,-0.8728585963610453,-1.041416149711045,-0.770247916110428,-0.7280449426317637,-0.8498939828767863,-0.294212638927633,-0.7644954426392937,-0.5707336845882813
-1.0999146236064519,-0.8986408049815235,-0.33921215487995443,-0.5385287424010805,-0.35975979325394947,-1.0969298317910123,-1.0597336977976957,-0.3318174191684133,-0.917314222621511,-0.5409065769081514
1.9959364312964576,2.029943282831488,2.6350709940413983,2.5141631678712875,1.9968941058712728,2.078687909666867,1.883472693300767,1.943509790337028,1.7451763525616266,0.8093746491517838
-0.562563126561675,-0.57100609445283,-0.5636694371831185,-0.4483616846684407,-0.25598260125707284,-0.5716698265751254,-0.4683672284751337,-0.3775143673091083,-0.5140125479853425,-0.2615797441739618
-1.144500900839693,-0.9116650035931444,-0.9759714623991167,-0.9618893043313427,-0.9164850903924285,-1.1310115878546385,-1.2055314218011839,-0.9415860709208128,-0.9993736027175959,-0.6049945515181603
-0.6184407337435939,-0.6050043271922555,-0.002526231425208546,-0.4376215642182925,-0.2802097676197612,-0.6137708193596051,-0.6237031213386637,0.051846541262838955,-0.6192099827970449,-0.399832418961591
-0.2797008352832549,-0.30832323154572544,-1.2081995693892078,-0.9742029773125591,-0.9771778885999882,-0.208799364956517,-0.10864200289643314,-1.116424498546618,-0.2056845165423478,-0.24102322401603446
0.015610871066783848,-0.10636358034734637,0.35014965821225275,0.08789502710989132,0.11354412692434489,0.015739263227373675,-0.05958856304479169,0.24367852147846505,-0.16129173714610512,-0.11204113675060774
-0.42330339052798,-0.4527734343291556,-0.8641911380563958,-0.6169565987114654,-0.6913223019804328,-0.42331394723934096,-0.23945117583414222,-0.7069132018232852,-0.3127652813890422,-0.40950607550649804
1.8164332372405518,1.8946269336198434,1.0166473140525398,0.9483535143368842,0.47957415068228176,1.8882310375466032,1.5319230410306732,0.43789055107641905,1.5272481627982535,1.6747638408982561
-1.2108012741280842,-0.9353453647051821,-0.6238933285068035,-0.8060326726826798,-0.902623154999344,-1.1630885347380515,-1.2567650145351201,-0.9429664995625631,-1.0297759304253256,-0.5775858579742571
2.230448668692077,1.5766335129724793,2.256990485235137,2.574108026197696,3.279435335483696,1.890235846726816,1.749938329260189,3.1844675382827776,1.621414664547859,0.9053050765554449
3.2785157049539806,3.936212352350527,2.3137772810242194,3.468285496233294,2.476442141091497,3.369785021724237,3.554014839359431,1.2580555682266021,4.27152907092962,1.7614236807797143
1.1128965250536937,0.9981561200927,1.5441667591458612,1.9222076918980007,1.5548107609026283,1.1464516408676795,1.635480302939693,1.2428232521797038,1.5810575923694568,0.2255291697643761
-0.4151967946673906,-0.4788218315523973,-0.24118021267564316,-0.4536068597720015,-0.3802404905914799,-0.44536684822168726,-0.36753515766898287,0.37077315849477316,-0.4182317633486007,-0.59773930910948
1.092630035402221,1.2078964613707488,0.849275705411033,0.9615913372172996,0.8816951593825737,1.2727546192211177,1.2648543129495162,0.5783134646337631,1.2043915853710339,1.2616180926261862
2.230448668692077,1.9115414772712989,2.2629680426866194,2.451720607114612,2.6387891321816768,1.818062716239137,1.0386634514113933,2.104877138458857,0.911130194207976,2.2592139238197206
1.208438547696354,0.6429507034121338,1.3215027440781422,0.9633397289184865,0.9928404071289281,0.7936052251501369,0.30558704473964715,1.7316853953098472,0.18846955506671612,0.044349644058722035
0.7336236472904085,0.698768697461937,0.5608585583770073,1.4101786936932585,1.2076379645713202,0.8337014087544029,0.9541825272224562,0.42170621527658947,0.810775608057682,1.060285115785309
-1.102809836413805,-0.9485387087533174,-0.09667276128605629,0.5354833026137436,0.3746730179778576,-1.1450452521161316,-1.2270604315138487,0.10277959804465525,-1.048878277923103,-0.4762139987640858
0.7509949241345283,0.5076343542004895,2.0970908234079833,1.5000959811828718,1.2763232300325502,0.657278200895632,0.7824954877417128,1.1047803880046874,0.6259402174805987,-0.18781811301904594
3.009260913870121,3.202121157877356,1.6801561911670857,1.28279586974964,0.984098646070226,2.9026644827345365,2.428510913874556,0.5221442992108255,2.743341271107447,2.7993264142436947
-1.0553283463732106,-0.8604139363292341,-1.3295439856543003,-1.0783072146060892,-0.9242277930444218,-1.0347807472043997,-1.229240584396144,-0.9787624422727743,-1.0117497715189725,-0.40950607550649804
-0.2524858348941337,-0.3046020319424053,-0.25687130098578437,-0.608963950934611,-0.6650970188043267,-0.2348618842992898,-0.24762674914274935,-0.43368353273204596,-0.3119581399454742,-0.3349383063061732
-0.5622736052809395,-0.6102478357242067,0.41291401145281803,0.16732196439238303,0.16487075256900938,-0.5917179183772588,-0.6972832811161257,0.23273029431975675,-0.6821670153953526,-0.27105186620751653
-1.0561969102154165,-0.8989790958545528,-0.45786667029188,-0.6134598153090915,-0.5646916489300922,-1.0989346409712255,-1.0679092711063023,-0.4351115623614428,-0.918928505508647,-0.6846812973068317
-0.2820170055291379,-0.5214464815540651,0.30232919860039387,-0.012013070100789924,0.819254008963274,-0.5075159328082999,-0.4710924195780031,1.0467071830758872,-0.4994840020011176,-0.22389279055109496
-1.4013062768519329,-1.049180243479478,-1.7031413263719501,-1.2223996678081943,-1.1089287159847114,-1.374395422332534,-1.749207046823539,-1.2838371720995603,-1.2950564182113578,-0.44638689108395596
1.7035199377537722,1.3516700824081207,0.849275705411033,0.46904441796864066,0.2822601153572935,1.413091261836049,1.3629611926527982,0.5559410004398812,1.30662950155632,0.26039464022831166
0.027191722296197308,-0.04547122320210644,-0.33039525763901795,-0.13614888088506152,-0.08214643848974149,0.08991720289526627,0.1093732853330828,-0.09762055994735117,-0.009549145755311962,-0.0844309086953524
0.40067417444477627,0.13957388434481707,0.7880057415333381,0.9316189080540951,0.813009893921344,0.4487780461534482,0.2102053561392336,0.3131759634424388,0.04237695378089937,1.2213111903557403
0.6265007734183351,0.6294190684909694,0.06771006862970955,0.17531461216923755,-0.19816209596880105,0.8557543097367492,1.0277626869999177,-0.21329095992848557,0.8600112361153329,0.25676701902397153
0.37172204637124306,0.22347002085603657,-0.06080741657716192,0.4253346254389675,0.9915915841205418,0.35254720550320934,0.883327558547864,0.050418511633442124,0.7685352058442874,0.3472560146211225
-0.6068598825141809,-0.5491863331424522,-0.47609822051890127,-0.6401852313129488,-0.6237609772267501,-0.5456073072323526,-0.5255962416353818,-0.358949982126951,-0.5436077342495043,-0.4995920020809444
1.1910672708522332,1.184216100258711,0.8851410501199272,1.6474604245686268,2.069325840357661,1.2667401916804775,1.5291978499278038,1.4165668570896381,1.4250102466129673,0.44399258007019243
-0.6511566384666867,-0.6176902349308471,-0.6397338557532319,-0.7365965451212564,-0.602530986084188,-0.645847766243018,-0.5937260192071054,-0.42178328582040664,-0.5914981265678751,-0.5529986475892852
-1.1427637731552809,-0.9027002954578729,-0.9321858540670082,-0.8709729358696227,-0.9711835381597355,-1.114973114412932,-1.2090741702349135,-1.0913863790445288,-1.0020640741961562,-0.5020104162171712
-0.37755902817179754,-0.3984777492079835,-0.18633612305829209,0.4298304898134482,0.15238252248514952,-0.3391119616703821,-0.06503894525052994,-0.5417377746897312,-0.18335360327029826,0.06933992346639849
-0.655209936396981,-0.6982034627117755,0.2664638538914993,0.16382518099000914,-0.12235853935977072,-0.6959679957483508,-0.7926649697165387,-0.21424297968141662,-0.7427026236629563,-0.5090641241144992
-1.0654615911989471,-0.8685329172819328,-0.727603950290023,-0.7778086352206623,-0.8220740709584469,-1.0528240298263194,-1.0052298757403164,-0.8828940531526077,-0.8826071405480848,-0.6291786928804278
-0.7180360543165482,-0.7044618438628141,-0.5245164358759088,-0.4900733152539002,-0.49151062063867257,-0.7841795996777362,-0.8825962761112139,-0.6117112265301705,-0.786557308763487,-0.312769510057428
0.03008693510355047,0.02979849604687069,0.0662156792668391,-0.10118104686132309,-0.03181887125178575,0.13602781404017172,-0.1549702516452052,0.2246381264198421,-0.21429402527374014,0.0370944016500418
0.6236055606109819,0.5736010744411661,-0.3311424523204532,0.22077279640009742,0.26852306226504746,0.6913599569592586,1.0631901713372136,-0.07715213525933151,0.9730110382148598,0.7065920483621471
-0.5961475951269734,-0.5747272940561501,-0.2997602757001708,-0.29824976860939206,-0.6110229825412128,-0.5636505898542724,-0.5065199039152991,-0.692632905529318,-0.5333839426309755,-0.4810508270365394
-1.1242344111882197,-0.8955961871242617,-1.1397565365697344,-0.9084384723236282,-0.8532946461680969,-1.094925022610799,-1.3009131104015974,-0.9915195069620516,-1.0523758908452312,-0.325063115249914
-1.0512750484429159,-0.9054066224421058,-0.48969716372102384,-0.6499262707909903,-0.05716997832202144,-1.114973114412932,-1.2461367692339314,0.782521701637494,-1.0273545060946216,-0.5890733251213341
-1.148843720050723,-0.9160627849425229,-1.3695936205792325,-0.9436560765903933,-1.0461753598133148,-1.135021206215065,-1.0951611821349916,-1.23599817951477,-0.9434117959635445,-0.4937475012517298
0.2501231084624033,-0.15101797558718894,0.45924008170180647,0.17581415265529093,0.5382688320764236,-0.08450119578329171,0.019441978938407534,1.1847500472509034,-0.07896330990216405,-0.33030301254507194
-0.5836981800553539,-0.5275357172685892,-0.9012519942555868,-0.9299187132239247,-0.8266947160894752,-0.5395928796917129,-0.35118401105176905,-0.7192894586113902,-0.3940175200415592,-0.5767797199288482
1.095525248209574,1.1165579256528888,0.7984664670734324,0.9418594880181901,0.7106064072336917,1.190557442832372,1.221251255303613,0.27366714369579603,1.1156060265785483,0.9909572438801424
-1.0897813787807151,-0.8670106083533019,-1.3177383096876227,-1.093543199430718,-1.0780827876775771,-1.042799983925253,-1.1305886664722882,-1.2250499523560618,-0.9552498704692092,-0.5985454471548889
-0.3225499848320842,-0.3457043730154422,-0.5209299014050193,-0.4103966077283818,-0.7741192674364246,-0.2789676862639827,-0.032336652016102314,-0.881132816609685,-0.1432655782397519,-0.5769812544402004
0.16326672424180363,-0.06796756625854222,0.28290213688307575,-0.45185846807081453,-0.4489257560527099,0.11597972223803907,-0.1549702516452052,0.5230963189637565,-0.24146778720719786,-0.4326825443120044
-1.1135221238010125,-0.8874772061715629,-1.1283991774119178,-0.982245579138019,-0.817078778924903,-1.0788865491690924,-1.2251527977418404,-0.8387679376042491,-1.0133640544061087,-0.46472653161700883
-0.8057610023793539,-0.7423504216420744,-0.46698244540539063,-0.5337831077835732,0.14863605345999142,-0.8563527301654155,-0.7926649697165387,0.15418866470293707,-0.7273669362351634,-0.36940070774740447
1.512435892468453,1.4125624395533607,1.0943555609218112,1.1913799608018667,1.290060283124796,1.4852643923237279,1.3575108104470603,1.4551236570833495,1.2797247867707184,0.5713623912448014
