row_position,palmitoleic__class_1,stearic__class_1,oleic__class_1,linoleic__class_1,linolenic__class_1,arachidic__class_1,eicosenoic__class_1,other__class_1,palmitoleic__class_2,stearic__class_2,oleic__class_2,linoleic__class_2,linolenic__class_2,arachidic__class_2,eicosenoic__class_2,other__class_2,palmitoleic__class_3,stearic__class_3,oleic__class_3,linoleic__class_3,linolenic__class_3,arachidic__class_3,eicosenoic__class_3,other__class_3
10,-0.3709542721264985,-0.16323288043110218,-0.05509493000062186,-0.2513202372365744,-0.006237894824690758,-0.4664779781057001,0.32253844327360115,-1.5715396198922982,1.4052158292136816,0.7209746399026447,-0.03149406411734364,-0.5192541663864239,-0.9059446946592434,0.18569590834087973,-1.7864633602716393,1.0087223055457237,-0.23062556486504546,-0.008342350740982196,0.020616997503030875,0.9354262686420562,0.6846935147065644,0.32411345711951606,0.7764740456252727,1.9007669907589475
11,-0.04960089392534763,-0.1258712689797169,-0.05509493000062186,-0.2945370612483663,-0.02114771215290291,-0.4664779781057001,0.26911150219796737,-1.5715396198922982,0.18789367456935221,0.5559541226440855,-0.03149406411734364,-0.6085446913869553,-3.0713338662379552,0.18569590834087973,-1.4905443010913113,1.0087223055457237,-0.030837316183930142,-0.006432909051583661,0.020616997503030875,1.0962814105614742,2.3212480762997867,0.32411345711951606,0.6478548563548945,1.9007669907589475
12,0.1737397039244523,-0.06982885180263905,-0.084426747214795,0.020465567104250834,-0.005119658525074848,0.164276499501166,-0.014051285502891682,0.13318132371968627,-0.6581452229084569,0.30842334675624694,-0.04826109026677238,0.0422840241724739,-0.7435405067908402,-0.06539531387485308,0.0778267125644262,-0.0854849411479427,0.10801551664944502,-0.0035687465174858604,0.03159321622691599,-0.07617384609561781,0.5619519225870728,-0.11414091699040647,-0.03382684677810943,-0.16108194836940234
13,-0.2343790863910094,-0.4434449663164915,0.15022779049859006,-0.3497585585967672,-0.01905101909112308,0.26239386268445625,0.21568456112233358,-1.5715396198922982,0.8878539134898417,1.9586285193418376,0.08587511892865751,-0.7226381399987455,-2.766826013984699,-0.10445394844174485,-1.1946252419109835,1.0087223055457237,-0.14571555917557144,-0.022663163411471197,-0.056216533564164936,1.3018185363473973,2.09110759107574,-0.18231381962972776,0.5192356670845164,1.9007669907589475
14,-0.5460918632461258,-0.2977346816560891,-0.084426747214795,-0.40161874741091763,-0.020262441749040315,-0.03195822686541454,-0.014051285502891682,1.3051769724529256,2.0686564034948414,1.3150485020334575,-0.04826109026677238,-0.8297867699993833,-2.942763884175469,0.012721955258930459,0.0778267125644262,-0.8377524232498383,-0.3395101603962533,-0.015216340822816919,0.03159321622691599,1.4948447066506994,2.224077649205189,0.022204888288236066,-0.03382684677810943,-1.578603094020143
15,0.1367840654313199,-0.07730117409291609,-0.06487220240534623,-0.007865461970146138,-0.006004928928937444,0.06615913631787572,0.0019767968197984516,0.13318132371968627,-0.518153175124359,0.3414274502079588,-0.03708307283381988,-0.016250875550096713,-0.8721104888533261,-0.026336679307961304,-0.01094900518967214,-0.0854849411479427,0.08503986805111675,-0.003950634855365567,0.024275737077659246,0.029275635829334082,0.6591223496816703,-0.045968014351085204,0.004758910003003994,-0.16108194836940234
16,-0.4577196842408093,-0.2865261982206735,-0.05509493000062186,-0.3243086511231564,-0.01700091920849391,0.2343603303463733,-0.09419169711634236,1.9444473263074198,1.7338928109676506,1.2655423468558895,-0.03149406411734364,-0.670055941942877,-2.4690850028926263,-0.09329433856549005,0.521705301334918,-1.2480801407599633,-0.28456839200894657,-0.014643508315997356,0.020616997503030875,1.207092730550407,1.866081338856672,-0.16283584744706453,-0.2267556306836766,-2.351796446193274
17,0.3504840619350853,0.0982983997285946,-0.5292926416297541,0.28889006291082553,0.006668415800042885,0.15025973333212453,-0.1796748028373564,2.0509923852831684,-1.3276724079628381,-0.43416898090726896,-0.3025609868664415,0.5968773961202193,0.9684703069885787,-0.05981550893672568,0.9951757960234425,-1.3164680936783173,0.21789905342405846,0.005023741084807543,0.1980658668725069,-1.0752630053506704,-0.7319490276725686,-0.10440193089907487,-0.4325463335162815,-2.4806620048887957
18,-0.04638736014333612,-0.013786434625561164,0.07200961126079504,-0.046760603580758925,-0.00595833574978678,0.06615913631787572,-0.1529613322995395,3.0098979160649098,0.17572045302290892,0.060892570868408324,0.041163049196847545,-0.096612348050575,-0.8653436476921426,-0.026336679307961304,0.8472162664332786,-1.9319596699435047,-0.02883943369711899,-0.0007045839833880593,-0.02694661696713796,0.17404526355681038,0.6540081166766913,-0.045968014351085204,-0.3682367388810925,-3.640452033148492
19,-0.12993923847563538,-0.08850965752833166,-0.10398129202424375,-0.16488658921299038,-0.011363144531263688,-0.18614265472487065,-0.1583040264071029,-1.678084678868047,0.49222421323043464,0.39093360538552646,-0.059439107699724866,-0.340673116385361,-1.6502972223894259,0.0740998095783318,0.8768081723513114,1.0771102584640777,-0.08078437835420897,-0.004523467362185127,0.038910695376172734,0.61371598480322,1.2472591452542348,0.12933373529288378,-0.3810986578081303,2.0296325494544694
20,0.1158960958482451,0.0982983997285946,0.11600733708205473,0.17556594661323763,0.014635849434806253,-0.13007559004870478,0.05540373789543223,0.02663626474393725,-0.43902723507247754,-0.43416898090726896,0.06631358842099064,0.36273779722993676,2.1256001455509526,0.051780589825822225,-0.30686806436999997,-0.017096988229588533,0.07205363188684426,0.005023741084807543,-0.04341094505296563,-0.6534650776508628,-1.6064828715239468,0.09037779092755734,0.1333780992733821,-0.032216389673880456
21,0.34084346058905074,0.18423010606678067,0.22355733353402285,0.254316603701392,0.015055188047162221,0.038125603979792796,0.0019767968197984516,0.7724516775741805,-1.2911527433235082,-0.8137161706019548,0.12779268430222934,0.5254449761197941,2.186501716001604,-0.015177069431706519,-0.01094900518967214,-0.4958126586580676,0.21190540596362498,0.00941545697042417,-0.08365708037387772,-0.946578891815136,-1.6525109685687562,-0.026490042168421987,0.004758910003003994,-0.9342753005425336
22,-0.2745482586661533,-0.25663690905956527,0.19422551631984974,-0.3281501465908712,-0.017793003254055178,0.024108837810751328,0.21568456112233358,-1.678084678868047,1.0400191828203829,1.1335259330490424,0.11102565815280062,-0.6779928774984797,-2.584121302632745,-0.009597264493579123,-1.1946252419109835,1.0771102584640777,-0.17068909026071089,-0.01311595496447853,-0.07268086164999261,1.2213909653876884,1.953023299941312,-0.016751056077090376,0.5192356670845164,2.0296325494544694
23,-0.05120766081635339,0.12445152774456425,0.2822209679623691,0.09105304632351109,0.012585749552177082,0.024108837810751328,0.05540373789543223,-0.07990879423181178,0.19398028534257386,-0.5496833429882602,0.16132673660108682,0.18812521500667528,1.82785913445888,-0.009597264493579123,-0.30686806436999997,0.051290964688765615,-0.03183625742733572,0.0063603502673865156,-0.10560951782164796,-0.33890391123066743,-1.3814566193048787,-0.016751056077090376,0.1333780992733821,0.0966491690216414
24,-0.12190540402060658,-0.0959819798186087,0.07200961126079504,0.096335102591619,0.015055188047162221,-0.003924694527331603,-0.131590555869286,-1.5715396198922982,0.46179115936432635,0.42393770883723825,0.041163049196847545,0.1990385013956291,2.186501716001604,0.0015623453826756678,0.7288486427611475,1.0087223055457237,-0.07578967213718109,-0.0049053557000648335,-0.02694661696713796,-0.35856398413192964,-1.6525109685687562,0.002726916105572846,-0.31678906317294125,1.9007669907589475
25,-0.28258209312118204,-0.11466278554430134,0.10623006467733034,-0.06548789398586878,0.005224027246372332,-0.01794146069637307,-0.04076475604070857,-1.5715396198922982,1.070452236686491,0.5064479674665179,0.0607245797045144,-0.13530490888413862,0.758698230991891,0.007142150320803064,0.22578624215459012,1.0087223055457237,-0.17568379647773877,-0.0058600765447641015,-0.03975220547833726,0.24374915838855823,-0.5734078045182253,0.012465902196904457,-0.09813644141329847,1.9007669907589475
26,-0.04960089392534763,-0.2005944918824874,0.0426777940466219,-0.12647163453584193,-0.009965349156743797,0.37452799203678794,-0.21173096748273668,-1.5715396198922982,0.18789367456935221,0.8859951571612037,0.024396023047418808,-0.26130376082933304,-1.4472919875539214,-0.149092387946764,1.1727272315316393,1.0087223055457237,-0.030837316183930142,-0.010251792430380728,-0.01597039824325284,0.47073363643040383,1.09383215510487,-0.2602257083603806,-0.5097178470785084,1.9007669907589475
27,0.1737397039244523,-0.13334359126999398,-0.5977335484628248,0.007020332967248881,-0.009499417365237168,0.10820943482500013,0.02334757325005196,-0.07990879423181178,-0.6581452229084569,0.5889582260957974,-0.34168404788177525,0.014504749727864115,-1.3796235759420867,-0.0430760941223435,-0.12931662886180328,0.051290964688765615,0.10801551664944502,-0.006814797389463369,0.22367704389490553,-0.02613002416513216,1.0426898250550818,-0.07518497262508005,0.05620658571115523,0.0966491690216414
28,-0.31953773161431437,-0.14455207470540954,0.06712097505843284,-0.0534832206492599,0.0066218226208922225,-0.03195822686541454,-0.16898941462222963,-1.678084678868047,1.210444284470589,0.6384643812733651,0.03836854483860942,-0.1105019852728799,0.9617034658273954,0.012721955258930459,0.935991984187377,1.0771102584640777,-0.198659445076067,-0.007387629896282929,-0.025117247179823773,0.19906717452205322,-0.7268347946675899,0.022204888288236066,-0.4068224956622059,2.0296325494544694
29,0.22676301132764215,0.19543858950219622,-0.13331310923841688,0.2615194077033573,0.013703985851792992,0.2764106288534977,-0.01939397961045506,1.3051769724529256,-0.8590033784247711,-0.8632223257795225,-0.0762061338491536,0.5403267302865493,1.9902633223272832,-0.11003375337987224,0.107418618482459,-0.8377524232498383,0.14098057768182903,0.00998828947724373,0.049886914100057855,-0.9733880821350389,-1.5041982114243704,-0.19205280572105937,-0.04668876570514724,-1.578603094020143
30,-0.24241292084603816,-0.29399852051095055,0.15022779049859006,-0.30173986525033164,-0.017886189612356503,0.024108837810751328,0.05540373789543223,-1.4649945609165491,0.9182869673559498,1.2985464503076016,0.08587511892865751,-0.6234264455537105,-2.597654984955112,-0.009597264493579123,-0.30686806436999997,0.9403343526273695,-0.15071026539259932,-0.015025396653877065,-0.056216533564164936,1.1230906008813772,1.9632517659512694,-0.016751056077090376,0.1333780992733821,1.7719014320634257
31,0.10625549450221056,0.23653636209871998,-0.13331310923841688,0.1155425799301932,0.003872825051003106,0.09419266865595866,0.0019767968197984516,0.5593615596226824,-0.4025075704331476,-1.0447448947639373,-0.0762061338491536,0.23872317917364308,0.5624598373175703,-0.037496289184216096,-0.01094900518967214,-0.35903675282135933,0.06605998442641078,0.012088675335582116,0.049886914100057855,-0.4300551583183376,-0.42509504737383946,-0.06544598653374842,0.004758910003003994,-0.6765441831514898
32,0.0982216600471818,-0.010050273480422641,-0.14797901784550344,0.05263809164636265,-0.0020911018802817543,0.10820943482500013,-0.04610745014827195,0.34627144167118434,-0.3720745165670394,0.04439051914255243,-0.08458964692386797,0.10875585945064731,-0.3036958313139143,-0.0430760941223435,0.25537814807262293,-0.222260846984651,0.061065278209382914,-0.000513639814448206,0.05537502346200041,-0.19592156285785128,0.22952677726344944,-0.07518497262508005,-0.11099836034033629,-0.4188130657604461
33,0.25407804847473997,-0.021258756915838214,-0.13820174544077907,0.009421267634570659,-0.01047787412740109,0.13624296716308307,0.018004879142488585,-0.07990879423181178,-0.9624757615695392,0.09389667432012015,-0.07900063820739173,0.019465334450115866,-1.5217272403269395,-0.05423570399859829,-0.0997247229437705,0.051290964688765615,0.15796257881972384,-0.0010864723212677663,0.05171628388737204,-0.035066420938433165,1.1500887181596369,-0.09466294480774326,0.04334466678411742,0.0966491690216414
34,0.1576720350143947,0.06840911056748639,-0.03554038519117311,0.06320220418257846,-0.0016251700887751246,0.024108837810751328,-0.07816361479365222,1.3051769724529256,-0.5972791151762402,-0.30215256710042165,-0.020316046684391152,0.130582432228555,-0.23602741970207958,-0.009597264493579123,0.4329295835808196,-0.8377524232498383,0.09802610421538922,0.0034961877332887153,0.013299518353774133,-0.23524170866037572,0.17838444721366123,-0.016751056077090376,-0.18816987390256315,-1.578603094020143
35,-0.11708510334758933,-0.15576055814082512,-0.05998356620298405,0.12994818793412388,0.018270117408557964,-0.15810912238678773,-0.12624786176172262,-1.678084678868047,0.4435313270446614,0.6879705364509329,-0.03428856847558176,0.26848668750715354,2.6534137561232636,0.06294019970207701,0.6992567368431147,1.0771102584640777,-0.07279284840696437,-0.007960462403102489,0.022446367290345062,-0.48367353895814374,-2.0053930459122946,0.10985576311022056,-0.30392714424590345,2.0296325494544694
36,-0.17653547831480224,-0.14455207470540954,-0.10398129202424375,0.11602276686365755,0.01882923555836592,-0.15810912238678773,-0.04076475604070857,-1.5715396198922982,0.6687359256538623,0.6384643812733651,-0.059439107699724866,0.2397152961180934,2.7346158500574655,0.06294019970207701,0.22578624215459012,1.0087223055457237,-0.1097536744129707,-0.007387629896282929,0.038910695376172734,-0.43184243767299785,-2.0667638419720404,0.10985576311022056,-0.09813644141329847,1.9007669907589475
37,-0.19420991411586558,-0.2005944918824874,-0.10398129202424375,-0.2417164985672872,-0.015556530654823354,0.09419266865595866,0.0019767968197984516,-1.4649945609165491,0.7356886441593006,0.8859951571612037,-0.059439107699724866,-0.4994118274974168,-2.259312926895938,-0.037496289184216096,-0.01094900518967214,0.9403343526273695,-0.12074202809043205,-0.010251792430380728,0.038910695376172734,0.8996806815488521,1.7075401157023284,-0.06544598653374842,0.004758910003003994,1.7719014320634257
38,-0.19099638033385402,-0.12960743012485543,-0.13820174544077907,0.1016171588597269,0.017617812900448684,-0.13007559004870478,-0.1583040264071029,-1.4649945609165491,0.7235154226128572,0.5724561743699415,-0.07900063820739173,0.20995178778458295,2.5586779798666948,0.051780589825822225,0.8768081723513114,0.9403343526273695,-0.11874414560362088,-0.006623853220523514,0.05171628388737204,-0.37822405703319184,-1.9337937838425912,0.09037779092755734,-0.3810986578081303,1.7719014320634257
39,-0.31311066405029137,-0.3014708428012276,-0.08931538341715717,-0.20474210469053186,-0.013226871697290208,0.29042739502253917,-0.1529613322995395,3.6491682699194046,1.1860978413777024,1.3315505537593133,-0.0510555946250105,-0.42301882277473996,-1.9209708688367648,-0.11561355831799963,0.8472162664332786,-2.34228738745363,-0.1946636801024447,-0.01540728499175677,0.03342258601423018,0.7620601712400166,1.4518284654533875,-0.20179179181239099,-0.3682367388810925,-4.413645385321624
40,0.3810126328641946,0.1431323334702569,0.2871096041647313,0.17124426421205843,0.007460499845604156,0.05214237014883426,0.034032961465178715,-0.29299891218330987,-1.4433180126540495,-0.6321936016175398,0.16412124095932495,0.3538087447298836,1.083506606728698,-0.020756874369833915,-0.18850044069786884,0.18806687052547394,0.23687893704876442,0.007315071112085783,-0.10743888760896214,-0.637379563458921,-0.8188909887572087,-0.0362290282597536,0.08193042356523084,0.35438028641268515
41,-0.2504467553010669,-0.2753177147852579,0.15022779049859006,-0.3209473425889059,-0.017886189612356503,0.06615913631787572,0.14088684361644627,-1.5715396198922982,0.948720021222058,1.2160361916783218,0.08587511892865751,-0.6631111233317245,-2.597654984955112,-0.026336679307961304,-0.7803385590585245,1.0087223055457237,-0.1557049716096272,-0.014070675809177795,-0.056216533564164936,1.1945817750677854,1.9632517659512694,-0.045968014351085204,0.33916880210598704,1.9007669907589475
42,-0.2102775830259231,-0.2005944918824874,-0.15286765404786565,-0.22731089056335657,-0.014158735280303465,-0.045974993034456006,-0.10487708533146911,-1.4649945609165491,0.796554751891517,0.8859951571612037,-0.0873841512821061,-0.4696483191639064,-2.056307692060434,0.018301760197057856,0.5808891131709836,0.9403343526273695,-0.13073144052448782,-0.010251792430380728,0.057204393249314596,0.8460623009090461,1.5541131255529637,0.03194387437956768,-0.2524794685377522,1.7719014320634257
43,0.019490082387899815,0.07961759400290196,0.14533915429622785,0.06560313884990025,0.007646872562206808,-0.03195822686541454,0.09814529075593925,0.13318132371968627,-0.07383058867917863,-0.35165872227798933,0.08308061457041939,0.13554301695080676,1.1105739713734317,0.012721955258930459,-0.5436033117142622,-0.0854849411479427,0.012117157282509651,0.004069020240108275,-0.054387163776850746,-0.24417810543367677,-0.839347920777124,0.022204888288236066,0.23627345068968453,-0.16108194836940234
44,-0.48021442071488984,-0.21180297531790296,-0.14309038164314125,-0.26092397590586147,-0.011549517247866339,0.13624296716308307,-0.09419169711634236,1.7313572083559219,1.8191053617927537,0.9355013123387713,-0.08179514256562985,-0.5390965052754308,-1.6773645870341596,-0.05423570399859829,0.521705301334918,-1.111304234923255,-0.29855356941662464,-0.010824624937200288,0.05354565367468622,0.9711718557352602,1.26771607727415,-0.09466294480774326,-0.2267556306836766,-2.0940653288022304
45,0.3665517308451428,0.314995746146629,0.10623006467733034,0.11410201912980013,-0.004513947196116229,0.038125603979792796,-0.024736673718018437,2.0509923852831684,-1.3885385156950547,-1.3912879810069114,0.0607245797045144,0.235746828340292,-0.655571571695455,-0.015177069431706519,0.13701052440049177,-1.3164680936783173,0.22788846585811423,0.016098502883319037,-0.03975220547833726,-0.424693320254357,0.4954668935223481,-0.026490042168421987,-0.05955068463218505,-2.4806620048887957
46,-0.4191572788566712,-0.16323288043110218,0.09156415607024379,-0.2417164985672872,-0.002510440492637721,-0.4664779781057001,0.32253844327360115,-1.5715396198922982,1.587814152410331,0.7209746399026447,0.05234106662980004,-0.4994118274974168,-0.36459740176456557,0.18569590834087973,-1.7864633602716393,1.0087223055457237,-0.2605938021672128,-0.008342350740982196,-0.03426409611639471,0.8996806815488521,0.2755548743082588,0.32411345711951606,0.7764740456252727,1.9007669907589475
47,0.41636150446632125,0.2066470729376118,-0.0795381110124328,0.25191566903407014,0.009510599728233328,0.038125603979792796,0.044718349680305476,1.1986319134771766,-1.5772234496649258,-0.9127284809570901,-0.04546658590853426,0.5204843913975423,1.3812476178207709,-0.015177069431706519,-0.24768425253393442,-0.7693644703314841,0.2588556444036871,0.01056112198406329,0.029763846439601806,-0.937642495041835,-1.0439172409762767,-0.026490042168421987,0.10765426141930647,-1.449737535324621
48,-0.08173623174546273,-0.3126793262366432,0.09156415607024379,-0.23691462923264367,-0.013692803488796836,-0.18614265472487065,0.05540373789543223,-1.4649945609165491,0.30962589003378516,1.381056708936881,0.05234106662980004,-0.48949065805291336,-1.9886392804485995,0.0740998095783318,-0.30686806436999997,0.9403343526273695,-0.05081614105204168,-0.01598011749857633,-0.03426409611639471,0.8818078880022502,1.5029707955031757,0.12933373529288378,0.1333780992733821,1.7719014320634257
49,0.3103148896599414,0.15434081690567245,-0.14797901784550344,0.19237248928449008,0.0020090978849765873,0.010092071641709862,-0.09419169711634236,1.6248121493801726,-1.1755071386322968,-0.6816997567951075,-0.08458964692386797,0.39746189028569895,0.2917861908702314,-0.004017459555451727,0.521705301334918,-1.0429162820049007,0.19292552233891902,0.007887903618905344,0.05537502346200041,-0.7160198550639698,-0.2205257271746867,-0.007012069985758764,-0.2267556306836766,-1.9651997701067083
50,-0.1572542756227332,-0.22301145875331854,-0.42663128138014816,-0.15192154200945276,-0.01299390580153689,0.12222620099404159,-0.01939397961045506,1.6248121493801726,0.5956965963752026,0.985007467516339,-0.24387639534344097,-0.31388595888520154,-1.8871366630308473,-0.04865589906047089,0.107418618482459,-1.0429162820049007,-0.09776637949210377,-0.011397457444019848,0.159649101338909,0.5654594422273945,1.4262573004284933,-0.08492395871641165,-0.04668876570514724,-1.9651997701067083
51,0.8068058589807195,0.527956931419525,-0.03554038519117311,0.436787638417847,0.010722022386150564,-0.14409235621774627,-0.003365897287764927,1.0920868545014275,-3.056269867557786,-2.331904929380699,-0.020316046684391152,0.9024494150109268,1.557185488011541,0.05736039476394962,0.018642900728360647,-0.70097651741313,0.5015983665512422,0.026982320512890685,0.013299518353774133,-1.6257450465860124,-1.176887299105726,0.10011677701888895,-0.008103008924033817,-1.320871976629099
52,0.18659383905249827,0.10577072201887164,0.24311187834347162,0.24231193036478307,0.017897371975352662,-0.003924694527331603,-0.01939397961045506,1.0920868545014275,-0.7068381090942298,-0.4671730843589807,0.13897070173518183,0.5006420525085353,2.5992790268337957,0.0015623453826756678,0.107418618482459,-0.70097651741313,0.1160070465966896,0.005405629422687249,-0.09097455952313446,-0.901896907948631,-1.9644791818724643,0.002726916105572846,-0.04668876570514724,-1.320871976629099
53,-0.19260314722485977,-0.17444136386651773,0.10134142847496815,0.05119753084596958,0.015101781226312882,-0.07400852537253894,0.018004879142488585,-1.5715396198922982,0.7296020333860788,0.7704807950802124,0.057930075346276276,0.10577950861729626,2.1932685571627872,0.029461370073312648,-0.0997247229437705,1.0087223055457237,-0.11974308684702645,-0.008915183247801755,-0.037922835691023074,-0.19055972479387068,-1.657625201573735,0.0514218465622309,0.04334466678411742,1.9007669907589475
54,0.6220276665150577,0.4420252250813389,0.06712097505843284,0.33930969092458285,0.010023124698890619,0.0801759024869172,0.0393756555727421,1.3051769724529256,-2.3563096286372964,-1.9523577396860123,0.03836854483860942,0.701049675287506,1.455682870593789,-0.03191648424608871,-0.21809234661590163,-0.8377524232498383,0.38672012355960084,0.022590604627274056,-0.025117247179823773,-1.2629273375899916,-1.1001738040310438,-0.05570700044241682,0.09479234249226866,-1.578603094020143
55,0.25407804847473997,0.24774484553413556,0.10623006467733034,0.20869884502227815,0.011187954177657193,-0.03195822686541454,0.0019767968197984516,1.0920868545014275,-0.9624757615695392,-1.094251049941505,0.0607245797045144,0.43119386639701085,1.6248538996233757,0.012721955258930459,-0.01094900518967214,-0.70097651741313,0.15796257881972384,0.012661507842401677,-0.03975220547833726,-0.7767873531224168,-1.2280296291555142,0.022204888288236066,0.004758910003003994,-1.320871976629099
56,0.09340135937416452,-0.04367572378666936,-0.05998356620298405,0.009421267634570659,-0.005306031241677499,0.17829326567020745,-0.06213553247096209,1.9444473263074198,-0.35381468424737444,0.19290898467525558,-0.03428856847558176,0.019465334450115866,-0.770607871435574,-0.07097511881298046,0.3441538658267213,-1.2480801407599633,0.05806845447916618,-0.0022321373349068864,0.022446367290345062,-0.035066420938433165,0.582408854606988,-0.12387990308173809,-0.14958411712144973,-2.351796446193274
57,0.16088556879640623,0.16928546148622656,0.2088914249269363,0.16404146021009308,0.01207322458151979,0.038125603979792796,0.05540373789543223,0.23972638269543528,-0.6094523367226836,-0.7477079636985311,0.11940917122751497,0.33892699056312836,1.7534238816858616,-0.015177069431706519,-0.30686806436999997,-0.1538728940662968,0.1000239867022004,0.008651680294664756,-0.07816897101193516,-0.610570373139018,-1.3252000562501118,-0.026490042168421987,0.1333780992733821,-0.28994750706492417
58,-0.09780390065552028,0.06093678827720933,-0.29952674011873126,-0.030434247842970844,0.0016829456309219468,-0.4664779781057001,0.26911150219796737,-1.5715396198922982,0.37049199776600167,-0.2691484636487098,-0.17121928202924977,-0.06288037193926313,0.2444183027419471,0.18569590834087973,-1.4905443010913113,1.0087223055457237,-0.060805553486097445,0.003114299395409008,0.11208548686874018,0.11327776549836355,-0.18472609613983498,0.32411345711951606,0.6478548563548945,1.9007669907589475
