row_position,other__class_1,linoleic__class_1,linolenic__class_1,palmitoleic__class_1,stearic__class_1,other__class_2,linoleic__class_2,linolenic__class_2,palmitoleic__class_2,stearic__class_2,other__class_3,linoleic__class_3,linolenic__class_3,palmitoleic__class_3,stearic__class_3
27,-0.0887006691929195,0.005651977652893518,0.010569778604384093,0.17345050742023274,-0.24866914465297685,0.11408525483386343,0.04752997046038854,-0.9960398080956016,-0.17582283742375607,0.772651362769067,0.11584019436234931,-0.061980894294811094,0.9345635752014054,-0.07447905170732261,-0.3981786722095076
28,-1.8627140530513133,-0.04305863686588794,-0.007367946513905569,-0.31900584861427617,-0.26957156645064934,2.395790351511137,-0.3620990499232619,0.6943161542404694,0.3233689788075684,0.8375982411189465,2.4326440816093404,0.472190971720662,-0.6514625039612701,0.1369800149175552,-0.4316484401172835
29,1.4487775968176884,0.21054583237475208,-0.015248103213269814,0.2263855554630301,0.3644685614120823,-1.8633924956197734,1.7705726752487598,1.4369002764227896,-0.22948189258868668,-1.1324570688273994,-1.8920565079183762,-2.308894298963071,-1.3482138450963184,-0.09720917939012705,0.583601186418586
30,-1.6261789352035276,-0.24292679326438016,0.01990154311678912,-0.24200941509748,-0.5482705237529489,2.0915630052875005,-2.042878443084749,-1.8754157422588755,0.2453194440222147,1.7035566191173404,2.123736896643075,2.6639914060857386,1.7596638475981732,0.10391801101529419,-0.8779120122209624
31,0.6209046843504379,0.09302181004372378,-0.00430920147928392,0.10607862809303606,0.44111077467021464,-0.7985967838370458,0.7822613879739205,0.40607626470917396,-0.10752949448657159,-1.3705956227769576,-0.810881360536447,-1.02009868571939,-0.3810129702312184,-0.045549798292844196,0.7063236687470977
32,0.38436956650265214,0.04237823463133988,0.0023267199517596534,0.09805816626836981,-0.018742504878579674,-0.4943694376134094,0.35637724773377594,-0.21925773291804296,-0.09939933461309727,0.05823570092039206,-0.5019741755701815,-0.46472952343346163,0.2057250012509274,-0.04210583955302535,-0.030011225223972447
33,-0.0887006691929195,0.007584938546495964,0.01165848446416468,0.2536551256668955,-0.03964492667625216,0.11408525483386343,0.06378509031688266,-1.0986336670813168,-0.25712443615849956,0.12318257927027167,0.11584019436234931,-0.08317819056526646,1.030825273647695,-0.10891863910551122,-0.0634809931317484
34,1.4487775968176884,0.050883262563190604,0.0018082885899593747,0.15740958377090017,0.12757444770512763,-1.8633924956197734,0.42789977510234983,-0.1704035143534167,-0.15956251767680735,-0.39639244752876474,-1.8920565079183762,-0.5579976270234649,0.1598860972288848,-0.06759113422768487,0.204277150130459
35,-1.8627140530513133,0.10461957540533842,-0.020328730558912544,-0.11689021063268622,-0.29047398824832177,2.395790351511137,0.879792107112885,1.915671618356127,0.11848894999601502,0.902545119468826,2.4326440816093404,-1.147282463342122,-1.7974351045123358,0.05019225467412002,-0.4651182080250594
36,-1.7444464941274207,0.09340840222244427,-0.020950848193072885,-0.1762416281352166,-0.26957156645064934,2.243676678399319,0.7855124119452193,1.974296680633679,0.17865213305972513,0.8375982411189465,2.278190489126208,-1.0243381449734812,-1.8524417893387874,0.07567754934877957,-0.4316484401172835
37,-1.6261789352035276,-0.19460277092431918,0.017309386307787722,-0.19388664414948242,-0.3740836754390116,2.0915630052875005,-1.636500446672397,-1.6311446494357438,0.1965384847813687,1.162332632868344,2.123736896643075,2.134058999324356,1.53046932748796,0.08325425857638107,-0.598997279656163
38,-1.6261789352035276,0.08181063686082964,-0.019602926652392157,-0.1906784594196159,-0.24170167072041934,2.0915630052875005,0.687981692806255,1.8472757123656505,0.19328642083197894,0.7510024033191071,2.123736896643075,-0.8971543673507495,-1.7332606388814764,0.08187667508045351,-0.38702208290691553
39,4.050663893143333,-0.16483517316284163,0.01471722949878633,-0.31258947915454316,-0.5622054716180639,-5.209893304079775,-1.3861716008823883,-1.3868735566126125,0.31686485090878885,1.74685453801726,-5.290035542547297,1.807620636759345,1.301274807377747,0.13422484792570014,-0.9002251908261464
40,-0.3252357870407055,0.13786650277530038,-0.008301122965146072,0.3803784224966225,0.26692392635627743,0.41831260105750007,1.1593801686445828,0.7822537476567968,-0.385580962159394,-0.8293716365279616,0.42474737932861495,-1.5118759591939528,-0.733972531200947,-0.16333318719464912,0.42740893618229847
41,-1.7444464941274207,-0.25839048041319973,0.01990154311678912,-0.25002987692214623,-0.5134331540901614,2.243676678399319,-2.1729194019367015,-1.8754157422588755,0.25344960389568905,1.595311821867541,2.278190489126208,2.833569776249381,1.7596638475981732,0.10736196975511304,-0.8221290657080025
42,-1.6261789352035276,-0.18300500556270458,0.015754092222386884,-0.20992756779881497,-0.3740836754390116,2.0915630052875005,-1.5389697275334326,-1.4845819937418647,0.21279880452831737,1.162332632868344,2.123736896643075,2.006875221701625,1.392952615421832,0.09014217605601878,-0.598997279656163
43,0.1478344486548661,0.05281622345679305,-0.008508495509866184,0.019457640386640353,0.1484768695028001,-0.19014209138977273,0.4441548949588439,0.8017954350826473,-0.019723767853048732,-0.46133932587864424,-0.19306699060391586,-0.5791949232939202,-0.752308092809764,-0.00835504390280054,0.23774691803823492
44,1.9218478325132602,-0.21006645807313873,0.012850876596305323,-0.4794150851076015,-0.39498609723668415,-2.4718471880670463,-1.7665414055243496,-1.2109983697799576,0.4859721762770551,1.2272795112182238,-2.5098708778509073,2.303637369487999,1.1362547528983933,0.20585918971393233,-0.632467047563939
45,2.2766505092849387,0.09186203350756232,0.0050225630331211055,0.36594159121222325,0.5874277272539219,-2.9281882074025005,0.7725083160600241,-0.4732996694540999,-0.37094667438714024,-1.8252237712261143,-2.973231655300305,-1.0073803079571169,0.4440873021655492,-0.15713406146297518,0.9406120441015291
46,-1.7444464941274207,-0.19460277092431918,0.002793308177379905,-0.41845957524013794,-0.3044089361134368,2.243676678399319,-1.636500446672397,-0.2632265296262067,0.4241829612386501,0.9458430383687457,2.278190489126208,2.134058999324356,0.24698001487076582,0.17968510329130905,-0.4874313866302433
47,1.3305100378937953,0.20281398880034232,-0.0105822209570673,0.4156684545251541,0.3853709832097547,-1.711278822507955,1.7055521958227835,0.9972123093411527,-0.4213536656026811,-1.1974039471772788,-1.7376029154352433,-2.22410511388125,-0.9356637088979346,-0.1784866056498521,0.6170709543263619
48,-1.6261789352035276,-0.19073684913711433,0.015235660860586609,-0.0816001786041546,-0.5831078934157363,2.0915630052875005,-1.603990206959409,-1.4357277751772388,0.0827162465527279,1.8118014163671392,2.123736896643075,2.0916644067834462,1.3471137113997895,0.03503883621891704,-0.9336949587339222
49,1.8035802735893671,0.15487655863900185,-0.0022354760320828023,0.3097983584395594,0.28782634815394986,-2.319733514955228,1.3024252233817306,0.21065939045066856,-0.31403555527281984,-0.8943185148778411,-2.3554172853677744,-1.6984121663739593,-0.19765735414304772,-0.1330263502842432,0.46087870409007436
50,1.8035802735893671,-0.12231003350358795,0.014458013817886188,-0.15699251975601755,-0.41588851903435653,-2.319733514955228,-1.0285589640395187,-1.362446447330299,0.1591397493633867,1.292226389568103,-2.3554172853677744,1.3412801188093286,1.2783553553667253,0.06741204837321431,-0.6659368154717148
51,1.2122424789699024,0.35165197760773026,-0.011930142497748026,0.8054628992039348,0.9845737414096991,-1.5591651493961367,2.9571964247728277,1.124233277609181,-0.816479435453534,-3.059214459873826,-1.5831493229521105,-3.856296926706308,-1.0548448593552453,-0.3458630004050485,1.5765376343492719
52,1.2122424789699024,0.19508214522593256,-0.019913985469472328,0.18628324633969873,0.19724918703070252,-1.5591651493961367,1.6405317163968074,1.8765882435044263,-0.18883109322131494,-0.6128820420283632,-1.5831493229521105,-2.1393159287994292,-1.760763981294702,-0.07998938569103275,0.31584304315637873
53,-1.7444464941274207,0.041218458095178406,-0.01680339729867065,-0.19228255178454914,-0.3253113579111092,2.243676678399319,0.3466241758198795,1.5834629321166684,0.1949124528066738,1.0107899167186252,2.278190489126208,-0.45201114567118844,-1.4857305571624462,0.08256546682841727,-0.5209011545380192
54,1.4487775968176884,0.2731737653274711,-0.011152495455047607,0.6209922772366105,0.8243218409608767,-1.8633924956197734,2.2972385585991675,1.0509519497622415,-0.6294857583636242,-2.5612883925247494,-1.8920565079183762,-2.9956866981258226,-0.9860865033221814,-0.2666519493892148,1.3199360803896563
55,1.2122424789699024,0.16802069271549838,-0.012448573859548305,0.2536551256668955,0.4620131964678871,-1.5591651493961367,1.41296003840589,1.1730874961738074,-0.25712443615849956,-1.435542501126837,-1.5831493229521105,-1.8425537810130548,-1.1006837633772881,-0.10891863910551122,0.7397934366548736
56,2.158382950361046,0.007584938546495964,0.00590389634818158,0.09324588917357005,-0.08144977027159707,-2.7760745342906827,0.06378509031688266,-0.5563518410139646,-0.09452123868901266,0.2530763359700306,-2.8187780628171724,-0.08317819056526646,0.5220134390030217,-0.040039464309134035,-0.13042052894730016
57,0.2661020075787591,0.13206762009449305,-0.013433593446968832,0.1606177685007667,0.3156962438841799,-0.34225576450159106,1.1106148090751007,1.2659105114465972,-0.1628145816261971,-0.9809143526776806,-0.34752058308704875,-1.4482840703825868,-1.1877776810191687,-0.06896871772361243,0.5055050613004423
58,-1.7444464941274207,-0.024502212287304512,-0.0018725740788226074,-0.09764110225348716,0.11363949984001262,2.243676678399319,-0.20604989930091874,0.17646143745543016,0.09897656629967659,-0.35309452862884494,2.278190489126208,0.2686969275242911,-0.16557012132761792,0.04192675369855476,0.18196397152527502
59,2.8679883039044034,0.057068737422718424,0.004504131671320827,0.1493891219462339,-0.1162871399343845,-3.6887565729615917,0.479916158643131,-0.4244454508894736,-0.151432357803333,0.3613211332198298,-3.7454996177159687,-0.625828975088922,0.3982483981435066,-0.06414717548786601,-0.18620347546026
60,-1.6261789352035276,0.07601175418002232,-0.0185660639287916,-0.18907436705468264,-0.16505945746228695,2.0915630052875005,0.6392163332367727,1.749567275236398,0.1916603888572841,0.5128638493695488,2.123736896643075,-0.8335624785393836,-1.6415828308373912,0.08118788333248975,-0.26429960057840385
61,-1.6261789352035276,-0.0013066815640752568,-0.013278064038428754,-0.29013218604547764,-0.24866914465297685,2.0915630052875005,-0.010988461022990057,1.2512542458772098,0.29410040326306075,0.772651362769067,2.123736896643075,0.01432937227882786,-1.1740260098125566,0.12458176345420734,-0.3981786722095076
62,0.502637125426545,0.10693912847766134,-0.014885201260009617,0.05153948768530546,0.12060697377257013,-0.6464831107252276,0.8992982509406777,1.402702323427551,-0.05224440734694612,-0.37474348807880487,-0.6564277680533143,-1.172719218866668,-1.3161266122808883,-0.02213087886207598,0.193120560827867
63,2.158382950361046,-0.05736254747854599,0.008288680612462863,-0.04631014657562302,-0.004807557013464696,-2.7760745342906827,-0.48238693686131795,-0.7810812464112457,0.046943543109440815,0.01493778202047238,-2.8187780628171724,0.629050964122031,0.7328723975044177,0.01988541776371407,-0.007698046618788505
64,0.2661020075787591,0.1649279552857345,-0.017062612979570787,0.1542013990410337,0.15544434343535757,-0.34225576450159106,1.3869518466354998,1.6078900413989814,-0.15631045372741764,-0.4829882853286041,-0.34752058308704875,-1.8086381069803263,-1.5086500091734674,-0.06621355073175735,0.24890350734082686
65,0.7391722432743307,0.1908296312600072,-0.01358912285550892,0.33706792864342466,0.32963119174929484,-0.9507104569488639,1.6047704527125204,1.2805667770159852,-0.3416780988426326,-1.0242122715776003,-0.9653349530195796,-2.0926818770044275,-1.201529352225782,-0.14473580999962732,0.5278182399056263
66,2.0401153914371526,0.12162963126903989,-0.0064866131988450945,0.17184641505529943,0.4898830921981171,-2.6239608611788645,1.0228371618500327,0.6112639826806047,-0.17419680544906116,-1.5221383389266767,-2.6643244703340394,-1.3338186705221284,-0.5735363671237976,-0.07379025995935881,0.7844197938652416
67,0.9757073611221166,0.19546873740465306,-0.01478151498764956,0.2937574347902268,0.35750108747952486,-1.2549378031725005,1.643782740368106,1.3929314797146257,-0.2977752355258712,-1.1108081093774398,-1.274242137985845,-2.14355538805352,-1.3069588314764797,-0.1261384328046055,0.5724445971159942
68,0.502637125426545,-0.02334243575114305,0.008496053157182977,0.14297275248650088,-0.13718956173205699,-0.6464831107252276,-0.1962968273870223,-0.8006229338370963,-0.14492822990455353,0.4262680115697094,-0.6564277680533143,0.25597854976201795,0.7512079591132349,-0.06139200849601093,-0.21967324336803598
69,-1.7444464941274207,-0.0009200893853547746,-0.008819554326946352,-0.21313575252868144,-0.2556366185855343,2.243676678399319,-0.00773743705169129,0.8311079662214231,0.21605086847770708,0.7943003222190268,2.278190489126208,0.010089913024736864,-0.7798114352229896,0.0915197595519463,-0.40933526151209954
70,1.2122424789699024,0.09727432400964917,-0.003064966210963249,0.2809246958707608,0.24602150455860491,-1.5591651493961367,0.8180226516582075,0.2888261401540707,-0.2847669797283123,-0.764424758178082,-1.5831493229521105,-1.0667327375143918,-0.270999600578316,-0.12062809882089531,0.39393916827452247
71,1.8035802735893671,0.07717153071618378,-0.006227397517944953,0.05153948768530546,0.10667202590745516,-2.319733514955228,0.6489694051506691,0.5868368733982914,-0.05224440734694612,-0.3314455691788852,-2.3554172853677744,-0.8462808563016568,-0.5506169151127762,-0.02213087886207598,0.17080738222268307
72,-1.6261789352035276,-0.24872567594518746,0.015754092222386884,-0.3703368042921403,-0.3740836754390116,2.0915630052875005,-2.0916438026542306,-1.4845819937418647,0.3754020019978041,1.162332632868344,2.123736896643075,2.727583294897104,1.392952615421832,0.15902135085239588,-0.598997279656163
73,-1.6261789352035276,-0.2750139440981807,0.018553621576108396,-0.30938129442467677,-0.5831078934157363,2.0915630052875005,-2.3127134327025503,-1.7483947739908472,0.3136127869593992,1.8118014163671392,2.123736896643075,3.0158665241752964,1.6404826971408624,0.13284726442977263,-0.9336949587339222
74,2.0401153914371526,0.18619052511536135,-0.016388652209230428,0.1542013990410337,0.44111077467021464,-2.6239608611788645,1.5657581650569345,1.5443795572649675,-0.15631045372741764,-1.3705956227769576,-2.6643244703340394,-2.0418083659553345,-1.4490594339448122,-0.06621355073175735,0.7063236687470977
75,0.502637125426545,0.11467097205207111,-0.004620260296364087,0.24082238674742937,0.4620131964678871,-0.6464831107252276,0.9643187303666542,0.43538879584794965,-0.2441161803609405,-1.435542501126837,-0.6564277680533143,-1.2575084039484894,-0.40851631264444394,-0.10340830512180099,0.7397934366548736
76,0.6209046843504379,0.19314918433233014,-0.0083529661013261,0.38198251486155577,0.5665253054562495,-0.7985967838370458,1.6242765965403132,0.7871391695132594,-0.3872069941340889,-1.760276892876235,-0.810881360536447,-2.1181186325289736,-0.7385564216031512,-0.1640219789426129,0.9071422761937532
77,-1.7444464941274207,-0.16754131841388503,0.004348602262780743,-0.35429588064280776,-0.23473419678786184,2.243676678399319,-1.40892876868148,-0.40978918532008574,0.35914168225085547,0.7293534438691472,2.278190489126208,1.8372968515379824,0.38449672693689385,0.1521334333727582,-0.3758654936043236
78,-1.7444464941274207,-0.031460871504273305,-0.007056887696825401,-0.19228255178454914,-0.3880186233041267,2.243676678399319,-0.2645683307842975,0.6650036231016936,0.1949124528066738,1.205630551768264,2.278190489126208,0.3450071940979303,-0.6239591615480445,0.08256546682841727,-0.621310458261347
79,2.3949180682088316,0.1838709720430384,-0.010893279774147467,0.15099321431116722,-0.004807557013464696,-3.080301880514319,1.5462520212291415,1.0265248404799283,-0.15305838977802794,0.01493778202047238,-3.127685247783438,-2.0163716104307885,-0.9631670513111601,-0.06483596723582981,-0.007698046618788505
80,-1.7444464941274207,-0.12115025696742648,0.006422327709981859,-0.2580503387468126,0.32266371781673736,2.243676678399319,-1.0188058921256222,-0.6052060595785909,0.2615797637691634,-1.0025633121276405,2.278190489126208,1.3285617410470554,0.5678523430250643,0.11080592849493191,0.5166616506030343
81,0.7391722432743307,0.05784192178015939,0.002274876815579626,0.20392826235396455,-0.15809198352972945,-0.9507104569488639,0.4864182065857285,-0.2143723110615804,-0.20671744494295852,0.49121488991958884,-0.9653349530195796,-0.6343078935971039,0.2011411108487232,-0.08756609491863425,-0.25314301127581185
82,-1.8627140530513133,0.04353801116750134,-0.017943946294631266,-0.26767489293641206,-0.26260409251809186,2.395790351511137,0.36613031964767234,1.6909422129588465,0.2713359556173326,0.8159492816689867,2.4326440816093404,-0.47744790119573477,-1.58657614601094,0.11493867898271454,-0.4204918508146915
83,-1.8627140530513133,-0.12888210054183624,0.013161935413385492,-0.017436484006824484,0.11363949984001262,2.395790351511137,-1.0838263715515986,-1.2403109009187334,0.01767496756493323,-0.35309452862884494,2.4326440816093404,1.4133509261288766,1.163758095311619,0.0074871663003662015,0.18196397152527502
84,-1.7444464941274207,-0.16754131841388503,0.0038301709009804638,-0.3863777279414728,-0.23473419678786184,2.243676678399319,-1.40892876868148,-0.36093496675545933,0.39166232174475274,0.7293534438691472,2.278190489126208,1.8372968515379824,0.33865782291485114,0.1659092683320336,-0.3758654936043236
85,-0.2069682281168124,0.057068737422718424,-0.01084143663796744,-0.07999608623922136,0.28782634815394986,0.2661989279456816,0.479916158643131,1.0216394186234659,0.08109021457803305,-0.8943185148778411,0.270293786845482,-0.625828975088922,-0.9585831609089559,0.03435004447095328,0.46087870409007436
