row_position,feat_453,feat_48,feat_451,feat_442,feat_378,feat_336,feat_323,feat_105,feat_153,feat_318
10,-0.6857008181728371,0.3156461041836466,-1.6824651549309084,-1.8164435820415223,0.3612646945575872,-0.15588823076200695,0.05652689835518878,-0.5341310570491249,2.4351972360948966,-1.410525856806406
11,-1.0456685060769246,-0.9924427571507427,1.3008719814191894,-0.10323924670874063,-1.0039301833170928,1.0119636306869575,0.9826058714082823,-1.0630271224306977,-1.314565601311461,1.3299503923382008
12,-1.6339083863104333,-0.09743458886931834,0.44848994246201845,-0.9854881858621493,-0.06535870477825026,-0.17519156731488245,0.14071589590547,-0.3225726308964959,-0.6346635483751436,0.5014343170154127
13,-0.1325797367592389,0.9582160711549255,0.44848994246201845,-0.15453278968277603,0.8220179658402917,-1.6325934770569788,1.235172864059126,1.6645654433228412,-0.8612975660205827,0.4801903150840591
14,-0.33451282997372717,0.6369310876692861,0.7681332070709576,-0.22634374984642555,0.4295244384513211,0.9347502844754558,-0.4486070869464985,-0.1412368370513853,-0.5007434470392023,0.6501423305348876
15,0.7892887322634244,1.3024499820323965,0.6615854522013113,-1.4060952382492395,1.4534205968573313,0.9540536210283312,-0.2802290918459361,0.5009940994833816,1.6831843593623026,0.628898328603534
16,-0.0799015385293724,0.8434714341957686,-0.2973443416255058,-0.10323924670874063,0.7196283499996907,2.2087704969652355,0.6458498812071574,-1.3123638389677248,0.4160941697991654,-0.26334975251331477
17,0.48199924258920324,1.9679688763955068,-0.7235353611040912,1.8151392605201824,1.9483037400869028,0.8864919430932672,-1.2063080648990294,0.047654614870604954,-1.7060243590626742,-0.8156938027285069
18,-1.151024902536658,-1.4743702323792018,-0.6169876062344449,-0.26737858422565386,-1.6182678783606985,-0.23310157697350875,-0.11185109674537355,-1.5314779231972335,0.00403231953473054,-0.6244977853463249
19,0.23616765084982635,-0.23512815322030672,0.7681332070709576,-0.43151792174256715,-0.23600806451258527,0.3942568609949432,-0.5327960844967797,0.07787724717812336,0.4263957160557763,0.8200943459857158
20,0.8156278313783577,0.38449288635914075,-1.4693696451916158,0.41995489162642025,0.3783296305310207,-1.1403583949586549,0.3090938910060324,0.5236610737140204,0.5088080861086632,-1.4530138606691132
21,0.6049150384588918,0.2697482493999839,-0.5104398513647986,0.40969618303161315,0.31006988663728663,1.3015136789800894,-0.7853630771476235,-0.609687637817921,0.7045374649842698,-0.5182777756895574
22,-0.053562439414439195,-0.6941067010569346,-0.40389209649515223,0.15322846816143626,-0.6967613357952898,0.57763855824726,0.6458498812071574,-1.078138438584457,0.5500142711351067,-0.47578977182685017
23,0.9561030266580016,-1.0153916845425741,0.34194218759237216,1.4766018768915492,-1.1063197991576939,0.07575180787249834,-0.11185109674537355,-0.126125520897626,-0.7170759184280305,0.31023829963323074
24,0.9648827263629792,-1.130136321501731,-0.5104398513647986,0.9534077385563883,-0.9015405674764918,0.05644847131962284,-0.11185109674537355,-0.33012828897337554,0.7251405574974916,-0.5395217776209108
25,-0.3432925296787049,1.3253989094242278,-1.1497263805826767,-0.687985636612744,0.9585374536277598,0.13366181753112466,0.14071589590547,-0.08834723051322797,0.8075529275503786,-1.0706218259047495
26,1.193154918692401,0.2697482493999839,-1.1497263805826767,1.7741044261409544,0.15648546287638512,0.5969418948001355,0.22490489345575124,-0.24701605012769978,0.06584159707439574,-1.1768418355615171
27,0.30640524848964834,0.7057778698447803,1.513967491158482,0.43021360022122734,0.6001737981856562,0.10470681270181154,-0.19604009429565478,0.9316666098655192,-1.1703439537189089,1.3299503923382008
28,-0.1413594364642167,0.8664203615876,-0.7235353611040912,0.645646480712176,0.6854984780528237,-1.275481750828783,-0.9537410722481859,0.8107760806354455,-0.9437099360734698,-0.7944498007971533
29,-0.5013271243683044,-0.3957706449631265,0.022298922983433042,0.38917876584199895,-0.3725275523000533,-1.1017517218529043,1.3193618616094072,0.2667686991001136,-1.1394393149490762,0.012822272594281214
30,1.0000015251828906,0.7057778698447803,-0.6169876062344449,1.3637560823486712,0.7025634140262572,-0.9473250294299004,0.39328288855631377,1.4227843848626938,-0.7067743721714197,-0.5820097814836179
31,0.5873556390489363,1.2336031998569024,-1.256274135452323,1.1175470760733015,1.1633166853089618,0.46181853893000724,-0.02766209919509234,-0.10345854666698717,-0.29471252190698477,-1.0068898201106888
32,-0.7295993166977258,1.2106542724650708,0.6615854522013113,-0.23660245844123265,1.2315764292026958,0.9830086258576446,1.8244958469110948,-0.1865707855126629,-0.9643130285866913,0.6501423305348876
33,-1.3353985963411903,-0.602310991489609,0.34194218759237216,-0.24686116703603975,-0.5943717199546887,-1.0631450487471532,-1.1221190673487482,-0.1563481532051445,-1.4381841563907916,0.3739703054272914
34,0.12203155468511563,-0.8547491927997544,1.1943242265495428,-0.8418662655348501,-0.9527353753967922,1.0891769768984594,0.05652689835518878,-0.6247989539716803,0.9620761213995418,0.9475583575738371
35,0.6136947381638695,1.1647564176814083,-0.19079658675585956,-0.6674682194231298,1.2315764292026958,2.3921521942175525,0.47747188610659497,-0.5945763216641617,1.7552951831585788,-0.2421057505819612
36,-1.2739406984063457,-1.4743702323792018,0.34194218759237216,-0.27763729282046096,-1.3281639668123293,-0.8797633514948363,-0.5327960844967797,-0.5567980312797638,-1.098233129922633,0.35272630349593787
37,-1.7743835815900775,1.0041139259385885,-1.4693696451916158,0.9431490299615813,0.6513686061059567,-0.03041654316831656,0.5616608836568762,-0.9648035674312626,-1.9120552841948917,-1.4530138606691132
38,-1.9675369750995881,-0.7859024106242601,1.0877764716798968,-1.2522146093271334,-0.7991509516358908,-0.049719879721191955,-0.6169850820470609,-0.8363573801243093,-0.9025037510470262,1.0325343652992511
39,0.16593005321000445,1.1188585628977454,0.6615854522013113,-0.16479149827758313,1.0779920054417942,-0.5612582983723915,1.1509838665088448,1.226337274863824,-0.6140604558619218,1.096266371093312
40,-0.40475042761354907,-1.1530852488935623,-0.9366308708433839,0.08141750799778667,-1.2769691588920287,1.6103670638260965,-0.3644180893962172,-2.1434862274244812,0.9723776676561526,-0.900669810453921
41,0.5346774408190699,0.6139821602774548,-0.8300831159737376,0.44047230881603444,0.7196283499996907,1.0988286451748972,-0.7011740795973421,-0.7230225089711151,0.5191096323652742,-0.7307177950030926
42,0.80684813167338,0.08615683026533265,-1.7890129098005547,1.0354774073148447,0.002901039115483631,-0.9376733611534626,0.8984168738580011,0.27432435717699327,0.7148390112408807,-1.9628699070215976
43,-1.5724504883755894,-1.1760341762853936,-0.8300831159737376,-0.8829010999140785,-1.37935877473263,-0.43578661077870096,-0.9537410722481859,-1.463477000505317,0.4985065398520524,-0.6882297911403856
44,-0.33451282997372717,-0.9006470475834171,0.5550376973316649,0.04038267361855837,-0.9015405674764918,1.0216152989633953,-1.1221190673487482,-1.0328044901231792,-0.30501406816359566,0.6501423305348876
45,0.8858654290181797,-2.369378400660626,-0.08424883188621315,0.8097858182290892,-2.0790211496434035,-0.928021692877025,-0.6169850820470609,-0.1714594693589037,0.4676019010822197,-0.029665731268425793
46,0.2712864496697374,-0.005638879301992847,-1.3628218903219693,-0.8726423913192713,0.05409584703578413,0.5004252120357582,0.9826058714082823,-0.609687637817921,2.6412281612271142,-1.1980858374928707
47,-0.044782739709461394,-0.051536734085655546,1.6205152460281282,-0.44177663033737413,-0.06535870477825026,-0.5998649714781423,-0.7853630771476235,1.1507806940950278,-0.7170759184280305,1.7973184348279787
48,-2.283606164478787,0.38449288635914075,2.3663495301156527,-2.4319660977299478,0.3612646945575872,0.23017850029550194,-0.7011740795973421,-0.13368117897450568,-0.758282103454474,2.3284184831118173
49,-0.5627850223031486,2.1974581503138206,1.3008719814191894,-2.154980965670156,1.794719316326001,-0.14623656248556924,-1.2904970624493106,1.5134522817852492,0.4779034473388306,1.1175103730246654
50,1.544342906891511,-0.8776981201915858,0.874680961940604,0.8508206526083175,-0.9015405674764918,-0.02076487489187886,-0.11185109674537355,0.4934384414065019,-0.05777695800493466,0.862582349848423
51,-0.32573313026874945,-0.23512815322030672,-0.40389209649515223,0.502024560384877,-0.2018781925657183,1.00231196241052,1.6561178518105324,-1.1385837031994939,-0.42863262324292606,-0.34832576023872897
52,-1.151024902536658,-1.428472377595539,-1.0431786257130302,1.312462539374636,-1.2940340948654623,0.5969418948001355,-0.19604009429565478,-2.5590474216528603,-1.6751197202928416,-1.219329839424224
53,-0.053562439414439195,-0.5564131367059463,-0.5104398513647986,0.7277161494706327,-0.5090470400875212,-1.2947850873816587,0.47747188610659497,0.432993176791465,-0.6449650946317544,-0.47578977182685017
54,1.465325609546711,0.38449288635914075,-0.7235353611040912,0.5430593947641053,0.4295244384513211,1.0988286451748972,1.4035508591596884,0.09298856333188256,1.7346920906453571,-0.7519617969344462
55,0.37664284612947035,0.7057778698447803,0.874680961940604,-0.9752294772673421,0.9585374536277598,1.311165347256527,-1.5430640551001544,0.07787724717812336,0.7560451962673242,1.0112903633678978
56,-0.28183463174386064,-2.1169401993504806,-0.7235353611040912,1.7433283003565332,-2.0107614057496694,1.1470869865570859,-1.2063080648990294,-2.135930569347602,-1.087931583666022,-0.6457417872776785
57,-1.2739406984063457,0.01731004808983845,-1.1497263805826767,0.19426330254066457,0.002901039115483631,1.6682770734847225,-0.4486070869464985,-2.196375833962639,-0.274109429393763,-1.219329839424224
58,-0.49254742466332657,-1.359625595420045,1.1943242265495428,-1.7241152046882589,-1.37935877473263,0.5486835534179468,-0.5327960844967797,-0.919469618969985,1.343233332894144,1.1175103730246654
59,-1.0895670046018133,0.2926971767918152,-0.7235353611040912,-0.03142828654509103,0.4465893744247546,-0.23310157697350875,-0.6169850820470609,-0.4887971085878473,-0.6861712796581979,-0.7307177950030926
60,0.6224744378688473,1.279501054640565,-0.2973443416255058,-0.9341946428881139,1.4022257889370306,0.9057952796461426,0.3090938910060324,0.3272139637151505,1.7243905443887462,-0.2845937544446684
61,1.2458331169222674,-0.12038351626114975,-0.9366308708433839,0.768750983849861,-0.15068338464541778,-1.4299084432517866,-1.037930069798467,1.0978910875568706,0.3954910772859436,-0.943157814316628
62,1.8779714956806652,0.7975735794121058,-0.9366308708433839,1.2098754534265652,1.2145114932292622,-0.22344990869707104,-0.7011740795973421,1.0450014810187134,0.5191096323652742,-0.8369378046598603
63,1.4565459098417333,1.095909635505914,0.874680961940604,0.24555684551469995,1.2998361730964296,0.5390318851415091,0.47747188610659497,1.1583363521719074,0.5706173636483285,0.6713863324662411
64,-1.4670940919158564,-1.0842384667180682,0.022298922983433042,-1.3753191124648183,-1.1233847351311272,0.08540347614893604,0.22490489345575124,-1.0856940966613366,1.013583852682596,0.07655427838834183
65,0.8683060296082242,0.8664203615876,1.1943242265495428,-1.8061848734467156,0.9756023896011934,-1.352695097040285,2.6663858224139068,2.337019012165127,1.7140889981321352,1.2024863807500796
66,0.38542254583444807,-0.9694938297589113,-0.6169876062344449,0.18400459394585744,-1.0721899272108268,-0.5129999569902028,1.5719288542602512,-0.1563481532051445,0.7560451962673242,-0.5395217776209108
67,0.17470975291498214,0.7287267972366117,-0.9366308708433839,0.18400459394585744,0.8732127737605923,0.7706719237760145,1.1509838665088448,-0.41324052781905113,0.6015220024181611,-1.0281338220420424
68,0.43810074406431454,-0.28102600800396954,-1.5759174000612621,0.4609897260056486,-0.2701379364594523,-0.7253366590718328,-0.5327960844967797,-0.1412368370513853,0.9002668438598764,-1.4317698587377596
69,-0.9929903078470582,-0.8088513380160915,-1.5759174000612621,1.835656677709797,-0.7650210796890238,0.5293802168650714,-0.7011740795973421,-2.022595698194408,-1.1703439537189089,-1.8991379012275378
70,0.28006614937471513,-0.6252599188814404,-0.5104398513647986,0.19426330254066457,-0.6455665278749892,0.8382336017110785,0.14071589590547,-1.0856940966613366,0.5706173636483285,-0.4970337737582037
71,0.561016539934003,0.40744181375097216,0.874680961940604,-1.0983339804050272,0.4636543103981881,-0.18484323559132015,-1.5430640551001544,1.1054467456337502,1.0753931302222612,0.862582349848423
72,-0.6418023196479483,-0.5793620640977777,-0.40389209649515223,0.28659167989392825,-0.5602418480078217,0.4907735437593204,-2.553332025703529,-1.168806335507012,-0.42863262324292606,-0.36956976217008247
73,1.4389865104317778,-0.5564131367059463,-0.7235353611040912,0.9226316127719669,-0.5090470400875212,1.1084803134513348,0.22490489345575124,-0.7608007993555131,0.9311714826297091,-0.6457417872776785
74,-0.23793613321897192,-0.48756635453045205,0.874680961940604,-1.1393688147842556,-0.5090470400875212,-0.01111320661544106,0.7300388787574386,0.08543290525500297,0.694235918727659,0.8838263517797764
75,-1.1861437013565685,-0.48756635453045205,-1.3628218903219693,0.9328903213667741,-0.5090470400875212,0.7224135823938259,0.47747188610659497,-1.9168164851180935,-1.0673284911528003,-1.325549849080992
76,1.0439000237077793,-0.051536734085655546,-1.3628218903219693,2.1536766441488164,0.002901039115483631,0.5197285485886337,0.05652689835518878,-0.5265753989722454,-0.5213465395524239,-1.3892818548750525
77,0.6312541375738251,0.2697482493999839,0.5550376973316649,-0.7597965967763936,0.6001737981856562,-0.5709099666488292,-1.7114420502007168,1.415228726785814,0.859060658833433,0.6076543266721804
78,1.7901744986308876,2.2892538598811463,-0.7235353611040912,0.5943529377381406,2.067758291900937,0.03714513476674744,-0.3644180893962172,1.339672146017018,0.8075529275503786,-1.0068898201106888
79,0.24494735055480416,0.5451353781019606,-1.0431786257130302,1.055994824504459,0.7708231579199912,1.0795253086220218,0.7300388787574386,-0.8136904058936705,-0.20199860559748686,-1.1555978336301638
80,0.13959095409507113,-1.290778813244551,-0.5104398513647986,0.22503942832508575,-1.5158782625200977,0.5969418948001355,0.05652689835518878,-1.168806335507012,0.7560451962673242,-0.45454576989549667
81,-1.2124828004715018,1.6237349655180358,0.5550376973316649,-0.41100050455295295,1.6923297004854,1.0891769768984594,-0.9537410722481859,-0.1714594693589037,-1.1291377686924653,0.43770231122135206
82,-0.7471587161076813,0.22385039461632106,0.9812287168102503,-0.8008314311556218,0.24181014274355261,-1.0727967170235908,1.1509838665088448,0.9014439775580008,-0.6655681871449761,0.90507035371113
83,-1.7392647827701666,-0.9006470475834171,-0.19079658675585956,-0.15453278968277603,-0.7991509516358908,-0.262056581802822,-0.7011740795973421,-1.168806335507012,-1.0158207598697457,-0.2208617486506077
84,-1.5461113892606562,0.3156461041836466,-0.5104398513647986,-0.27763729282046096,0.2930049506638531,0.3749535244420678,0.39328288855631377,-0.9345809351237442,-0.8509960197639719,-0.45454576989549667
85,-0.6857008181728371,-0.6711577736651032,0.5550376973316649,0.7482335666602468,-0.7650210796890238,-0.01111320661544106,-0.4486070869464985,-0.5794650055104026,-1.4690887951606242,0.45894631315270557
86,0.46443984317924775,0.568084305493792,-0.9366308708433839,1.866432803494218,0.8561478377871587,0.57763855824726,-0.2802290918459361,-0.3754622374346531,-1.2321532312585741,-1.0281338220420424
87,1.1053579216426235,-1.1530852488935623,0.34194218759237216,0.12245234237701497,-1.3452289027857627,0.4811218754828827,0.47747188610659497,-0.1790151274357833,1.4462487954602525,0.31023829963323074
88,0.5434571405240476,-0.831800265407923,-0.9366308708433839,0.09167621659259377,-0.8332808235827578,0.4425152023771318,1.4035508591596884,-0.9648035674312626,1.3947410641771982,-0.985645818179335
89,1.5882414054163996,1.0729607081140826,0.9812287168102503,0.12245234237701497,0.9585374536277598,0.5969418948001355,-0.2802290918459361,1.324560829863259,0.44699880856899804,1.1599983768873725
90,-1.151024902536658,-0.3957706449631265,-0.5104398513647986,-1.4573887812232749,-0.3895924882734868,0.03714513476674744,1.7403068493608136,-0.8439130382011889,1.17840859278837,-0.43330176796414316
91,-0.7998369143375478,-1.0383406119344054,0.23539443272272573,-0.0006521607606698315,-1.0039301833170928,-1.6712001501627298,-0.19604009429565478,0.3649922540995485,-0.8612975660205827,0.31023829963323074
92,0.736610534033558,-1.061289539326237,-1.0431786257130302,0.35840264005757777,-0.9527353753967922,-0.7542916639011459,-0.8695520746979047,-0.005234991667552257,0.8796637513466546,-0.8369378046598603
93,-0.2467158329239496,-0.051536734085655546,-1.256274135452323,-0.23660245844123265,-0.04829376880481677,-0.33926992801432376,-0.19604009429565478,-0.36790657935777354,0.6530297337012155,-1.091865827836103
94,-0.29061433144883847,0.2926971767918152,1.0877764716798968,-0.9034185171036927,0.2588750787169861,0.24948183684837735,0.6458498812071574,0.3423252798689097,0.3542848922595001,1.0325343652992511
95,-0.5627850223031486,0.5451353781019606,-0.6169876062344449,0.34814393146277073,0.4636543103981881,1.1856936596628367,-0.11185109674537355,-1.327475155121484,-0.4080295307297044,-0.7094737930717392
96,1.0175609245928463,0.8893692889794315,0.34194218759237216,-0.6469508022335156,0.6001737981856562,-0.7928983370068968,0.22490489345575124,1.4681183333239711,1.003282306425985,0.22526229190781666
97,-0.273054932038883,-0.4187195723549578,-0.2973443416255058,-0.03142828654509103,-0.44078729619378726,0.5100768803121959,1.1509838665088448,-0.8288017220474296,0.24096788343678055,-0.32708175830737546
98,0.7541699334435135,-0.3957706449631265,-0.6169876062344449,-0.03142828654509103,-0.42372236022035376,-2.0572668812202384,0.22490489345575124,1.1734476683256667,0.859060658833433,-0.6032537834149715
99,-0.1940376346940831,-0.8088513380160915,-0.9366308708433839,-0.07246312092431934,-0.8162158876093243,0.31704351478344145,0.9826058714082823,-1.078138438584457,0.7663467425239351,-0.7732057988657998
100,0.35908344671951486,1.3942456915997221,-0.2973443416255058,-0.5238462990958308,1.3510309810167302,2.546578886640556,1.4035508591596884,-0.7910234316630316,1.0856946764788722,-0.30583775637602184
101,0.31518494819462606,0.9352671437630943,1.4074197362888357,-1.467647489818082,1.1291868133620948,-1.1307067266822173,-1.2904970624493106,2.3067963798576083,0.5603158173917177,1.4361704019949684
102,0.80684813167338,1.050011780722251,-0.7235353611040912,1.886950220683832,0.7878880938934247,0.4907735437593204,-0.7011740795973421,0.047654614870604954,-1.2012485924887413,-0.8369378046598603
103,0.26250674996475964,1.2565521272487337,-0.7235353611040912,-0.7700553053712006,1.2998361730964296,0.4328635341006941,0.3090938910060324,0.19876777640819715,1.17840859278837,-0.6882297911403856
104,0.8595263299032464,0.4992375233182978,-1.0431786257130302,0.36866134865238487,0.4977841823450551,-0.48404495216088966,0.14071589590547,0.4481044929452242,0.9002668438598764,-0.9644018162479815
105,-0.28183463174386064,0.38449288635914075,0.34194218759237216,-0.39048308736333875,0.3953945665044542,-1.5650317991219147,-0.7853630771476235,1.1054467456337502,-0.49044190078259137,0.45894631315270557
106,-1.3617376954561233,1.5778371107343732,0.44848994246201845,0.11219363378220797,1.8971089321666021,1.1277836500042102,0.14071589590547,-0.4434631601265696,-1.7060243590626742,0.628898328603534
107,-0.8525151125674142,0.6828289424529489,0.6615854522013113,-0.8623836827244643,0.7537582219465577,0.3846051927185055,1.7403068493608136,-0.050568940128829856,-0.2638078831371521,0.5864103247408269
108,0.5785759393439586,1.9220710216118442,-0.9366308708433839,1.5176367112707774,1.9141738681400358,1.4269853665737797,-1.2063080648990294,-0.2167934178201813,-1.3454702400812937,-0.7944498007971533
109,0.9561030266580016,1.0041139259385885,-0.9366308708433839,0.07115879940297958,0.7878880938934247,-0.8894150197712741,-0.9537410722481859,1.3321164879401386,0.9929807601693742,-0.943157814316628
110,0.7805090325584467,-0.051536734085655546,-0.9366308708433839,-0.03142828654509103,-0.06535870477825026,-1.8642335156914842,0.5616608836568762,1.2792268814019812,0.8899652976032656,-1.0281338220420424
111,-1.3266188966362125,-2.162838054134144,-1.3628218903219693,1.2303928706161793,-1.823047110041901,0.8478852699875163,1.6561178518105324,-2.891496377035563,-1.335168693824683,-1.283061845218285
112,-0.1940376346940831,-1.3825745228118764,0.7681332070709576,0.8097858182290892,-1.2599042229185953,0.5679868899708223,0.39328288855631377,-0.7985790897399112,-1.6957228128060633,1.1812423788187258
113,-0.0886812382343502,-0.9694938297589113,0.7681332070709576,0.47124843460045557,-1.3281639668123293,0.7996269286053277,-0.6169850820470609,-0.82124606397055,-0.9334083898168588,0.8838263517797764
114,-0.18525793498910542,0.33859503157547804,-0.6169876062344449,-0.30841341860488214,0.3953945665044542,0.6645035727351996,-0.11185109674537355,-0.609687637817921,0.5500142711351067,-0.7732057988657998
115,-1.7743835815900775,-1.1530852488935623,0.9812287168102503,-1.221438483542712,-1.0209951192905262,1.0505703037927085,-1.1221190673487482,-1.8488155624261773,-0.29471252190698477,1.3936823981322615
116,1.377528612496934,0.5221864507101291,1.9401585106370676,-0.19556762406200434,0.3783296305310207,-1.9704018667322993,1.1509838665088448,2.949027316392375,-0.15049087431443245,2.264686477317757
117,-1.5285519898507007,-1.0383406119344054,0.022298922983433042,-0.6366920936387086,-0.9186055034499252,-0.6384716445838933,-0.8695520746979047,-0.9723592255081422,-0.8612975660205827,-0.00842172933707229
118,-0.2203767338090164,0.5451353781019606,0.12884667785307943,0.22503942832508575,0.4124595024778877,-0.5709099666488292,0.05652689835518878,0.6143289706365758,-0.7479805571978632,0.07655427838834183
119,0.8858654290181797,-0.602310991489609,-0.7235353611040912,1.5484128370551986,-0.5602418480078217,0.12401014925468694,-2.132387037952123,-0.5794650055104026,-0.5110449932958131,-0.8369378046598603
120,1.6321399039412883,1.0270628533304198,-1.1497263805826767,1.0970296588836872,0.9073426457074594,1.137435318280648,-0.5327960844967797,-0.050568940128829856,0.6221250949313829,-1.0706218259047495
121,-1.9499775756896327,0.8893692889794315,-0.6169876062344449,-0.27763729282046096,0.8049530298668582,0.20122349546618876,-0.8695520746979047,-0.7608007993555131,-1.4484857026474025,-0.5607657795522644
122,1.956988793025465,-0.14333244365298115,-1.7890129098005547,1.3740147909434783,-0.15068338464541778,0.9733569575812067,-1.037930069798467,-0.5870206635872822,1.6419781743358592,-2.2602859340605477
123,0.8858654290181797,1.1188585628977454,-0.40389209649515223,0.29685038848873535,1.0438621334949272,-1.4009534384224736,-0.11185109674537355,1.6570097852459615,0.2718725222066131,-0.45454576989549667
124,-0.8086166140425255,1.3483478368160593,-0.19079658675585956,-1.5702345757661529,1.6581998285385333,0.40390852927138093,0.22490489345575124,0.22899040871571555,0.8899652976032656,-0.2208617486506077
125,-0.9666512087321251,0.7516757246284431,0.874680961940604,-0.6059159678542874,0.6172387341590897,-0.928021692877025,-0.5327960844967797,1.317005171786379,-1.3866764251077375,0.9900463614365441
126,-1.3529579957511457,-0.6711577736651032,0.9812287168102503,-1.1393688147842556,-0.8162158876093243,1.6200187321025343,-0.5327960844967797,-1.7430363493498624,-0.17109396682765424,0.9475583575738371
127,-0.09746093793932789,1.1877053450732395,0.6615854522013113,-0.12375666389835473,0.9756023896011934,-0.9473250294299004,-0.4486070869464985,1.6947880756303595,-0.8922022047904153,0.7138743363289481
128,0.7980684319684022,1.6696328203016986,0.34194218759237216,0.5738355205485265,1.8629790602197354,-1.4299084432517866,1.1509838665088448,2.4201312510108024,-0.8097898347375284,0.31023829963323074
129,0.8858654290181797,-2.0710423445668185,-1.8955606646702012,1.733069591761726,-2.4203198691120735,3.058117305291755,0.39328288855631377,-3.820842320491754,1.7965013681850224,-1.85664989736483
130,-1.0544482057819025,1.0729607081140826,0.23539443272272573,-0.23660245844123265,1.2315764292026958,-1.593986803951228,0.6458498812071574,0.9316666098655192,-1.870849099168448,0.24650629383917014
131,1.1492564201675122,0.36154395896730945,-0.7235353611040912,1.609965088624041,0.5831088622122227,0.7031102458409504,-1.9640090428515604,-0.10345854666698717,-0.35652179944664997,-0.7307177950030926
132,-0.3169534305637717,0.7287267972366117,-0.19079658675585956,1.0970296588836872,0.7878880938934247,0.9250986161990182,0.5616608836568762,-0.5039084247416065,-1.6133104427531764,-0.1358857409251935
133,0.7980684319684022,-0.6482088462732718,-0.40389209649515223,1.0047012815304237,-0.7479561437155903,0.5486835534179468,-0.8695520746979047,-0.6172432958948006,0.33368179974627843,-0.45454576989549667
134,1.711157201286088,-0.005638879301992847,-0.8300831159737376,1.0867709502888805,-0.06535870477825026,0.23983016857193964,-0.3644180893962172,0.25165738294635437,0.9311714826297091,-0.7732057988657998
135,-1.0983467043067912,0.568084305493792,0.6615854522013113,-1.0470404374309918,0.3953945665044542,0.45216687065356953,-0.3644180893962172,-0.1412368370513853,-0.29471252190698477,0.7138743363289481
136,1.0614594231177348,0.5221864507101291,-1.1497263805826767,1.568930254244813,0.6513686061059567,-0.17519156731488245,-0.11185109674537355,0.259213041023234,-0.4801403545259805,-1.2618178432869314
137,0.44688044376929226,0.5221864507101291,-1.0431786257130302,-0.5648811334750591,0.4977841823450551,-0.01111320661544106,0.22490489345575124,0.09298856333188256,1.7449936369019678,-1.13435383169881
138,-1.0983467043067912,-0.3498727901794637,0.5550376973316649,-0.14427408108796894,-0.3554626163266198,-1.0148867073649646,0.8142278763077199,0.24410172486947476,-1.4175810638775699,0.43770231122135206
139,-1.8534008789348773,0.5221864507101291,0.7681332070709576,-0.7700553053712006,0.4465893744247546,-0.9183700246005874,0.5616608836568762,0.33476962179203007,-1.3454702400812937,0.7351183382603017
140,0.016675158225382715,0.6369310876692861,1.1943242265495428,-1.067557854620606,0.6001737981856562,1.4462887031266551,-0.7011740795973421,0.08543290525500297,0.6427281874446046,0.9688023595051908
141,1.403867711611867,0.5451353781019606,-1.7890129098005547,1.2303928706161793,0.4124595024778877,-1.2947850873816587,-0.02766209919509234,0.7578864740972883,0.19976169841033706,-1.7291858857767093
142,-0.0886812382343502,0.9352671437630943,0.6615854522013113,-0.16479149827758313,0.9414725176543262,-1.4974701211868506,-0.11185109674537355,1.7023437337072391,-1.0570269448961893,0.8838263517797764
143,1.8955308950906207,0.20090146722448968,0.12884667785307943,0.09167621659259377,0.17355039884981863,0.05644847131962284,-1.795631047750998,1.082779771403111,1.3226302403809223,0.16153028611375606
