row_position,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave_points_mean,radius_se,perimeter_se,area_se,concavity_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave_points_worst,symmetry_worst,fractal_dimension_worst
15,-0.01043758665837291,0.0017447745411163771,0.0383050688179374,0.015435334759378735,0.01502370687651917,0.5767663063737282,-0.3359005606040923,-0.3665775073565495,-0.4455966642686751,0.45438056097748175,-0.28833052352470867,0.11516373631751052,-0.6139097947178493,0.03725086826799373,-0.23124067448029353,-0.5124697013446428,0.06642059748682067,0.001296576041530793,-0.4158746100395915,-0.18300625064958942,0.08192368814791143,0.38781461180030696
16,-0.0066438687356404685,-0.0001268271719873395,0.02120758257865432,0.011208155320706632,0.010566758457241227,0.0043145320517177415,0.06903286661097609,-0.0686979879278859,0.004518783015160307,-0.2163749414509745,-0.09403771791506678,-0.18928879963088854,-0.5443716346906159,-0.4245597465555289,-0.17680120653604045,-0.4637366018075816,-0.6498671020550351,0.0008780617826267599,-0.10558973900252419,-0.1734286627664681,-0.37580273365911954,0.34283345492677325
17,0.0220494625954485,-0.006415873922230263,-0.06797805097045874,-0.029638657673316984,0.009475495313345843,0.4094286728920936,-0.1757252388299763,-0.018886775062742178,0.18374229662034272,-0.06479369292442247,0.16749381763002077,0.10200567240535499,1.1492190369404003,1.280801138304829,0.3603659632436558,0.8082631516496236,-0.07526268374123839,0.0012142453676480323,-0.19473875045720404,-0.012908289845355454,-0.1969157749324941,0.15396229899370364
18,-0.003170746693702322,-0.010577572141429832,0.013275206517795722,0.007020779831551221,0.011589099718364262,0.42755188229443664,-0.31999474153718405,-0.22617479687264597,-0.36303632439481237,0.3509526397233467,-0.23165584033071318,0.10977519585824681,-0.32005498944147476,1.6257681035946896,-0.13646703970796417,-0.328403467282365,-0.712837449267506,0.0019432148759849761,-0.4893936000054637,-0.27357192167238414,-0.21139487603047172,0.5279768906769534
19,-0.020055463082201606,0.0016634005535901282,0.06813187474947673,0.025139537651546896,-0.0044811859480528874,0.3733030754834229,-0.34531637991794767,-0.4378371744865708,-0.28429550202401077,0.2699058424127294,-0.2459315791705105,0.09774496599570462,-1.0401114206912174,0.18886941349619848,-0.37544114952749047,-0.7327564823601409,0.15300482490396805,0.0019071952061612682,-0.4914197139021611,-0.38536152744417557,-0.014759341764390005,0.22454046778974526
20,-0.022972885597429656,0.007580451932284492,0.07903889183315731,0.028077069125878356,-0.006433972626602513,0.4740681197604505,-0.3216438398350909,-0.39536359071204324,-0.23904891006466975,0.22548270246423197,-0.26234867883627755,0.0792610190714861,-1.2487259007729188,-1.3662639219637365,-0.4552934740281616,-0.8465219275632123,-0.05164880353656228,0.0023428616887908762,-0.5401332808756111,-0.40620235867784754,-0.2221374349096163,0.19745236779408154
21,0.0105614435336531,0.0012449057605979932,-0.03689171235358036,-0.01229209647394504,-0.0003458729817125306,-0.3025718138279586,0.050626801737563905,0.24385678968200963,0.43230474335802205,-0.3357409358164024,0.28669623694232854,0.028759116627689083,1.0370607143158295,0.2500732299185932,0.376686146353282,0.7736889931942763,0.13726223810085061,-0.00530874531518819,0.3508647774391315,0.5035152488125436,0.40466752229960373,-0.4752768678780497
22,-0.0004991143537499041,-0.002172801715504444,-0.0009816315375312673,0.0038762678197329942,-0.025387490388995862,-0.7290713417630993,0.01934713079662061,0.1562285653498449,0.6605943664256069,-0.4347604538695415,0.24101387265497712,0.04774432312951352,0.28335678627871475,0.36969887110781896,0.07476275882519748,0.1118408170490569,0.814193470634912,-0.0020035118032698633,-0.021650734710780377,0.3088986630275192,0.12629512699655224,-0.7312469871031307
23,-0.019895165141804467,0.0044766155509261525,0.06987378165473283,0.024606164728023294,0.004742859362978535,0.6911841684005209,-0.4703978259782196,-0.6543818976107899,0.1934379948973443,-0.03596951814867991,-0.10917000108525192,0.19362965744699806,-0.8808466025643276,-0.5984342250282407,-0.33568984638190114,-0.6454978919728358,0.4652327964991366,0.0025641253748507962,-0.7767544395256133,-0.8034807040697182,0.003456301552420461,0.21633948338738845
24,0.02814078433054002,-0.006799494149139719,-0.10308417475331276,-0.03800544786172448,0.006879437728921057,-1.3875479500482313,0.6419615333353964,0.7172749742784885,1.8287791042849597,-2.1214833401582887,1.0110472256736465,-0.4055823073678453,1.860302802380177,1.0693697724820115,0.8534686386273614,1.3532177444458116,-0.2536786675099058,-0.00845617836883123,1.2993755259358377,1.02683465074629,0.8147530308165155,-0.4504253999921194
25,-0.02146074169301658,-0.0011381895883850013,0.07429554533730605,0.026437146405790868,-0.006433972626602513,0.6179664024150546,-0.4425653024470945,-0.5763067019216003,-0.0695210947364889,0.14986163217022502,-0.200249214883159,0.1703774787908032,-1.0939474155510114,0.11236464296820517,-0.4123947069971441,-0.7622268364720797,-0.07263891927405235,0.0026871068189631697,-0.7374767744139248,-0.7008855826657231,-0.4631444080243389,-0.1044929670199708
26,-0.0077125216716214424,-0.0033004126855110346,0.026942476082112907,0.01277643093166408,0.010428914691696536,0.1172825373263229,-0.1589150755351836,-0.15985391855361622,-0.17881805713178048,0.1257849685340167,-0.1874010499273414,0.03427297198135427,-0.4411859778760108,0.697973886464299,-0.14835745883069196,-0.4187901958156301,-0.10412409288028796,8.734426887774615e-05,-0.09227527625279934,0.039959995269473865,0.021671944869230957,-0.17233747434856023
27,0.002386248573398701,-0.003707282623142275,-0.017650340692443606,-0.001521147734729694,-0.009305717742116642,-1.167653009299802,0.6568566147358456,0.5327053809991458,1.0134590219007282,-0.9491871966319118,0.38120162806178703,-0.22863767647295366,0.4201899398806915,0.5602652995139112,0.17384958484792792,0.21474009816616194,0.7774607680943045,-0.006403057188879886,1.2067531763725348,0.484360073046301,-0.03811273063209571,-0.6840291981198633
28,0.03017122490890385,-0.00042907341137054595,-0.09826043255414194,-0.04317996129889372,-0.007697540477428724,-0.17691756197171307,0.25468941692371766,0.5239566693911035,0.6970266872240373,-0.4147530854957909,0.527099679004516,0.0313907294101202,2.221452601231294,-0.1268866394102461,0.6867696254361795,1.8817084522632628,0.4022624492866654,-0.001109880947167398,0.4527493619587654,0.6483283776053372,0.21176853025235493,-0.09504940922331719
29,-0.01102534577316244,0.004964859476083645,0.036241579099403246,0.015968707682902334,0.018159652542660613,0.09118511578694898,-0.12109220812190018,-0.3159196449809501,-0.4884927839184401,0.41673957979974735,-0.30032214415013847,-0.04805891364041899,-0.7507429483198258,-1.0964107313740874,-0.2673782227944657,-0.5849107952510846,-0.7102136848003195,-0.0004786791140662331,-0.018177396602156358,-0.07420485229733166,-0.15020899719708278,-0.32591954588360905
30,-0.013429814879119619,0.0068829606106309334,0.04717539475085701,0.018993807846170503,-0.001770258559007534,0.3392314418070181,-0.3052060535753095,-0.29955108777880657,-0.49436896469238045,0.4781181166751521,-0.2984662981009647,0.12330920445360682,-0.7799041122022138,-1.2939321389190883,-0.30211689827067006,-0.6117469277664254,0.037559188347771826,0.0017270968570427293,-0.4277418485773898,-0.21288832484492776,-0.08995725391840227,0.13557221275811515
31,-0.008460578726808115,-0.001254438141993925,0.02777323168308122,0.013811333619097928,-0.014704598559283244,-0.13342185940608964,-0.04401016187457563,-0.3826638480552077,-0.5216932052912033,0.5385810621165038,-0.30688898401644527,-0.04486338383318124,-0.5914781301929354,-0.18252647252151377,-0.2221480010335018,-0.5165856725893269,0.15300482490396805,0.0003411971800162578,0.22640349521344216,-0.26361123027393807,-0.10116688057490104,-0.06746427986993465
32,0.015423814392366508,-0.0014404358277682078,-0.0462712110741902,-0.018390061539901404,0.025074814780818678,0.39915885423076575,-0.2847785133689792,-0.3627675845594988,-0.3271916216737758,0.2709231662283439,-0.15884957224774673,0.11447450439830238,0.7589080742068941,0.1499215303183109,0.2694392287757385,0.41971546615143507,-0.8781346107002419,-0.000696512355381037,-0.07982914803023038,-0.21388439398477233,0.8180225052579942,0.23472956962297656
33,0.03140017578528197,-0.0031609144211803214,-0.1073719455970201,-0.04517015877472804,-0.0013452402819114475,-0.3593578699553001,0.5121615382743392,0.8681196953913455,0.775473700556142,-0.8813656089242823,0.4794187112795929,-0.06861055632226197,1.5597184977463276,1.2766281508214836,0.6226546203626481,1.1704686211818331,-0.32976783705830814,-0.0016193019918169795,0.5734478612334455,0.844477377451661,0.5228356699701946,0.16141773935948253
34,0.03359091430404295,-0.005695132889854918,-0.12023525812814212,-0.049389377423496805,-0.012866681685354186,-0.9622566360732467,0.735587759281077,1.1178813009757766,2.0958515204605517,-1.773558595218149,1.380788861624398,-0.2756307618735092,1.7683329778280292,0.5491373328916574,0.6366433487423279,1.4273052268501272,0.00869777920872218,-0.0015043820928556263,0.6307579400257399,0.5900966432759599,0.1720677691772555,-0.224028527551295
35,-0.010704749892368146,0.0019772716483342292,0.03905542871558619,0.015499021078605436,0.006810515846148713,0.505481682724512,-0.32712310192168476,-0.45716900497530927,-0.04366589933115108,0.11832459388617735,-0.1287277632957743,0.07337121903461646,-0.5264263030706846,-0.13801460603249996,-0.21200617295823404,-0.4396993297386259,-0.26154996091146493,0.0013514631574526336,-0.3773784460023434,-0.4729389910474365,-0.06847213616011309,0.1109692595510441
36,3.521211424057801e-05,-0.005567259480885101,-0.0046262367546825185,0.0022920706289688755,-0.040780044208151664,-0.8776816588623126,0.34991154444801775,0.6065049966605344,0.605652076189264,-0.4527331746120633,0.2661391730130204,0.008646076076251327,0.7633944071118769,2.276754150996523,0.2834279571554181,0.533316272504719,2.3149867458654674,-0.004622656366165186,0.5479767151035371,0.659055276034433,0.7035908998062362,-0.5697124458445845
37,-0.0062698402080471295,-0.0020914277279781993,0.020591215519871378,0.01163803797548685,-0.0029074696247511416,-0.2022900551349933,0.08765171836153755,0.161308462412579,-0.04777922587290943,-0.04648186424336245,-0.19411064718204613,-0.11597958640602189,-0.5533443005005814,-0.0016970149098937664,-0.17703435200903508,-0.4966643717650553,-0.14872808882245428,0.0004526866342324964,-0.15537425189280002,-0.036660707795496225,-0.3267606170369377,0.02026140176739883
38,0.03011779226210481,0.0001637942120349767,-0.10254820339784929,-0.04302074550082697,-0.013900509926939275,-0.49105319161232686,0.7212246450735009,0.9965282044771266,0.6088839756149311,-0.3584611676984582,0.4805607703867766,-0.06303404352139605,1.831141638497789,0.6826729323587003,0.5795227078586361,1.499746320756569,0.4468664452288325,-0.0020772663652898356,0.921360561780605,0.695067006474969,0.15898987141134022,-0.1097117752760162
39,0.013072777933208374,-0.0006383208078666174,-0.05350682437294638,-0.01506245136030641,-0.006663712235843636,-1.028708403881838,0.7105853012160371,0.6090449451919014,-0.12916432959198412,-0.1682216141785574,-0.013665308247007612,-0.3025734641698278,0.3573812792109316,-0.33831800523306377,0.2088214057971269,0.18214160590826312,0.08741071322431086,-0.0033413852538647227,0.9100722129275772,0.476698002739804,0.18327739583375402,-0.1412731394911474
40,0.012431586171619788,0.0012565306159588877,-0.04600322539645851,-0.014377823428619414,-0.008271889500531553,-0.6251649411896656,0.24139023710188803,0.40556684617904837,-0.07245918512345904,0.1325671273047796,0.013601352937005356,0.03671661242218315,0.9899542188135096,0.2472912382630299,0.3323885064842965,0.7111262302750765,0.26845046146016505,-0.0056432136778369075,0.7297480761215205,0.5448904284676276,0.6279259198748701,-0.9350290237677592
41,-0.0155136881042825,0.006975959453518072,0.05666208774255955,0.02068149530567801,0.02486804913250166,0.8092266723077822,-0.46245555578862296,-0.5953422050816792,-0.2258275033233038,0.25973260425658495,-0.22180558053125307,0.19213841020362044,-0.7709314463922483,-1.012950981707186,-0.30444835300061673,-0.5911670715430045,-0.45308476701606376,0.0028893315366877,-0.7431209488404387,-0.5804378374475898,-0.0876219150316317,0.21932165953369995
42,0.001264162990618683,0.00346525313452849,0.00014390830894191886,0.001225324781921669,0.014035826556782304,0.546198493181776,-0.2908961360870208,-0.272881628199452,0.08972340423729618,-0.023761632361306587,-0.019090089006130604,0.10288287666616533,-0.030686517070082443,-0.5427943919169732,-0.03481561348229248,-0.13017829213837398,-0.39011441980359296,0.002164478562044895,-0.47347413367427094,-0.3122653767201941,-0.09369379613723502,0.3314017796992453
43,0.010401145593255957,-0.001498560104572672,-0.03421185557626326,-0.01072382086298759,-0.006548842431223067,-0.19624898533421223,0.13127302817713873,0.2235372014310729,-0.03338258297675542,0.1118815430539525,-0.02694174536801914,0.05426069763839054,0.8441483994015675,0.6687629740808833,0.2531190456661124,0.42630102014292975,0.546569494981911,-0.003372259256570759,0.3540486707053701,0.2499007216674923,0.4985481455477805,-0.5150392164955377
44,-0.020835579725467717,0.00104728321946282,0.06762270196178649,0.02580824400342722,-0.00021951619662990938,-0.3049882417482707,0.2163877790368484,-0.16394605785415206,0.21282939145134758,-0.1892463063679226,-0.09418047530346473,-0.5463735912279098,-1.0176797561663038,-0.15192456431031662,-0.36273472124928163,-0.7225488736733241,-0.11199538628184674,-0.0007479690265577625,0.2122206979365614,-0.12400830928956232,-0.1455383194235416,-0.7585836017776539
45,0.005218178853748262,-0.005788131732742062,-0.020276600334214377,-0.00332028625288391,-0.023434703710446234,-0.5285078243771691,0.19510909132192097,0.5857620836543699,-0.0028264429522652386,0.04202530771509402,0.016599258093362785,0.05858406149524166,0.339435947591,1.099971680693209,0.12139185342412946,0.15810433383930736,0.7984508838317945,-0.0015472626521695644,0.07849718075454175,0.353338670805202,0.18467859916581647,-0.08535733674780437
46,-0.0024761222853146993,0.0036047513988592033,0.008960637106315193,0.008485565173765282,-0.012636942076113064,-0.5961678061459166,0.14297630642034884,0.29761903359594666,-0.213487523698029,0.35230907147749935,-0.3014642032573222,-0.04574058809399161,-0.05984768095247101,-0.31884406364412,-0.08773963585208033,-0.35260537820110815,0.5045892635069302,-0.0039056934144361456,0.6093390216892258,0.4253621316862741,0.28089456130076385,-0.39575217064307283
47,-0.0027967181661089917,0.006092470446090231,0.010836536850437133,0.006750112974837755,0.015127089700677686,0.22239715185991288,-0.20881359822668838,-0.2841702883388614,-0.5152294064398689,0.33297991898082485,-0.26863000392578834,0.02644079108126168,-0.34921615332386274,-1.1284036354130664,-0.08855564500756159,-0.3381171594198196,-0.4662035893519953,-0.000293435097830022,0.032764895657660574,-0.1804777674484453,-0.08855605058633984,0.31002951731734524
48,0.0038823626837720514,-0.0004406982667314401,-0.011835051485665504,-0.0026356583211969153,0.01483991518912627,0.3160337337720189,-0.009857868092117186,-0.2755626849825617,-0.30897546127456055,0.19665852768848943,-0.15756475575216494,-0.008083462326346429,0.11287613588936798,0.4044737668023613,0.04561957470086501,0.002355981940457294,-0.6682334533253391,-0.00023168709241795155,0.2970280367554613,-0.1482204514580929,-0.21232901158517997,0.274491918240465
49,-0.025665890996101694,0.005301980281549531,0.08970472180687938,0.030274247139199437,0.03072640916815051,0.8819611527091857,-0.4593116296787424,-0.6393115363246785,-0.5407907928065097,0.4849002754459151,-0.34673257111831957,0.1805718454503637,-1.367838039400213,-0.7528347619120088,-0.5046037415665321,-0.8949257494006985,-0.9382188169988078,0.0034145326271648106,-0.754177741819558,-0.7768933201061735,0.03054623263895889,0.18974841274944307
50,-0.012788623117531034,0.009463678500749103,0.04420075372803503,0.017775806990959896,0.0035252394340005476,0.4507495903294357,-0.2920664639113419,-0.3181773770088319,-0.6400982478861024,0.4988037009259791,-0.33658252080322365,0.10877267670303496,-0.6677457895776432,-1.3231430513025038,-0.23835161140663064,-0.5244883373791204,0.5360744371131657,0.0002125555020744448,-0.18837096392472688,-0.19695121860741388,0.042222927072811736,0.01106635864960478
51,-0.005575215799659506,0.00014054450131319187,0.021341575417520162,0.010348390011146203,4.468435399740248e-05,0.29766888157764465,-0.3359005606040923,-0.4369905249761151,-0.40358197173500115,0.35230907147749935,-0.24007852624619364,0.10783281499502388,-0.45913130949594216,0.07063476813475418,-0.19078993491572008,-0.4105582533262616,-0.11986667968340545,0.0011576430293536344,-0.4335307454250963,-0.24644819278738464,-0.08481950836750708,0.3304077209838081
52,-0.012681757823932941,0.0019191473715297694,0.043343199559293576,0.018197728855836773,-0.014245119340800983,0.11232886008968258,-0.37085080517586055,-0.42570186483670575,-0.21848227735587833,0.21598768018516384,-0.18126248222622857,0.13107872790649866,-0.6767184553876091,0.17774144687394516,-0.2509414669483423,-0.536836251113173,0.18186623404301763,0.0012382584808638376,-0.5736799381080702,-0.3927937356414778,-0.159550352744165,0.11718212652252669
53,0.016225304094352227,-0.0005801965310621531,-0.04975502488470246,-0.020189200058055634,0.02567213776484561,0.38574767927303194,-0.20493023771871416,-0.29729335575092475,0.35327011194852337,-0.3069167610406599,0.17891440870185865,0.012154893119492803,0.5435640947677184,0.35996190031334707,0.18783831322760752,0.3341032642620037,-1.2234220145819572,0.001378906715413554,-0.25204882924949806,-0.23694722560732834,-0.18617321605334966,0.6450273044196847
54,-0.013322949585521516,-9.195260590466053e-05,0.04832773316510337,0.01850819966206693,0.01770017332417835,0.690459240024427,-0.2815867102117401,-0.3736329199436803,-0.2525641258447327,0.2519331216702076,-0.22737311867877402,0.07437373818982833,-0.7776609457497226,-0.22842933483830996,-0.305264362156098,-0.5966001535859876,-0.14085679542089558,0.0027428515460712886,-0.37882567021427005,-0.34996276262815934,-0.245490823777322,0.47877098426281145
55,-0.01513965957668916,0.002047020780499588,0.04851532313951555,0.02030733818022116,0.008786276485622458,-0.08630151495999756,0.024188032251766634,-0.17848020778364151,-0.2975169087653767,-0.07869711840448655,-0.22737311867877402,-0.1992513337358063,-0.7709314463922483,0.19304240097954373,-0.16374506004833944,-0.5806301851566129,0.1241434157649192,-0.002689600752292868,0.5864728791407852,0.3081324559968696,-0.18010133494774608,-0.2396849523194312
56,-0.008407146080009066,-0.0006964450846710774,0.0302654984859861,0.013182431216734283,0.0010785125955824896,0.2813579931155358,-0.25615867839240186,-0.10877273142278895,-0.015460231616237205,0.09017863498751111,-0.09760665262501611,0.11585296823671866,-0.30435282427403476,0.40030077931901603,-0.14031394001237604,-0.31391524850107666,0.22384646551799797,0.0008094528877244594,-0.39821847465408683,-0.05581588356173879,-0.12031665944641969,0.09779798157150135
57,0.005645640028140649,-0.004939517291396898,-0.02831617066616568,-0.0035670707398873687,-0.00873136871901383,-1.1338230184154283,0.4238549842573905,0.5644547376412344,-0.23229130217463817,-0.34489685015693244,-0.12672915985820268,-0.1441754376463552,0.06352647393455634,0.31962302130767795,0.16802094802306142,-0.07304861126215718,-0.07263891927405235,-0.003660416615160421,0.5314783590875736,0.4399200652686183,0.03474984263514598,-0.033169254187351095
58,0.021622001421056126,0.0066620883587739715,-0.06637013690406844,-0.029097323959890058,0.021157754443257376,0.5072940036647462,-0.24243392481627365,-0.09875404554906321,0.36649151868988933,-0.19975865246260513,0.24087111526657917,0.13139201514250237,0.9024707271663445,-0.9823490734959883,0.26710777404579183,0.6271604168835186,-0.9379564405520893,0.002600831133623527,-0.49344582779885826,-0.24422619239850052,-0.53367164240481,0.6701272869844742
59,-0.0033844772808985213,0.0008612855336885379,0.01488312058418597,0.0071083485204879344,0.025430911175142422,0.5342371749762297,-0.22041048303132382,-0.2833236388284057,-0.459405689087435,0.45370234510040547,-0.24536054961691867,0.10563980434299793,-0.20116716745942964,-0.22147435569940135,-0.10592498274566385,-0.23291293440569155,-0.16184691115838576,0.0009415250104113877,-0.25378549830381014,-0.08263312963447837,-0.3225570070407507,0.4081928154667695
60,0.002867142394590136,0.006383091830112547,-0.007172100693133763,-0.0011629121890795171,-0.0025973211522756067,0.33729829947076806,-0.17439532084779333,-0.038783038558451124,0.4799018076269393,-0.40322341558549374,0.20289764995271814,0.05576447637120833,0.21830495915646392,-1.1937804393188063,0.07243130409525103,0.07265677079966351,-0.12249044415059142,0.001696222854336694,-0.3244100398458291,-0.05045243434719088,0.0637080448311012,0.6201758365337544
61,-0.008514011373607161,0.005662350797737204,0.02962233285943001,0.013102823317700909,0.018056269718502105,0.31325484166365963,-0.11508097884243315,-0.3307360114139248,-0.27048647720525093,0.1617304100190603,-0.2015340313787408,-0.06854789887506121,-0.5982076295504094,-0.8613324364789812,-0.19277167143617452,-0.49254840052037097,-0.8335306147580753,0.00014223138479958644,0.09354831255857851,-0.18300625064958942,-0.1161130494502326,-0.0637365596870452
62,-0.004773726097673777,0.00305838319689725,0.019572869944490888,0.008772153610285424,0.01997459545566556,0.6101130116740393,-0.2728624482486198,-0.35289000693751565,-0.4832042212218936,0.36655160489610145,-0.26163489189428757,0.05820811681203721,-0.4299701456135535,-0.48437256715014176,-0.15593468670301827,-0.37614873372070173,-0.6472433375878487,0.0017288120794152866,-0.2862033206509663,-0.25234798692338734,0.04595946929164476,0.40222846317414646
63,-0.006162974914449035,0.0009194098104929977,0.019144092860120164,0.011224076900513306,-0.012407202466871926,-0.3533168001545191,-0.05241524352197195,0.027678948012321174,-0.3709691684396319,0.29771269337285755,-0.2238041839688247,0.03847102094380389,-0.317811822988983,-0.4635076297334165,-0.10371010075221443,-0.3216532744410829,0.4967179701053715,-0.0022779473828790646,0.2400074028055525,0.1947338154607136,0.14217543142659217,-0.4379996660491543
