row_position,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave_points_mean,radius_se,perimeter_se,area_se,concavity_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave_points_worst,symmetry_worst,fractal_dimension_worst
10,-0.3511840110517693,-0.8526242999300923,-0.32463898960173765,-0.39213419000656685,-1.2501540125457342,-0.1503189922191033,0.2835089383656795,-0.37567854394766986,-0.4016793934136826,-0.25699431253188476,-0.3629516033841332,1.7613195963300248,-0.48345822264574045,-1.0018670618828731,-0.4470441355482765,-0.4960746660768817,-1.404644130267544,-0.12286095952122016,0.30793985480131697,-0.18334734433255093,-1.4366328082165676,-0.6933594986542649
11,-1.2960077664164333,2.0377565148400194,-1.3064384934277882,-1.052106843697375,-1.0383389177137745,-1.0079778028940614,-1.1089287159847114,-1.222399667808194,0.4484768747179323,0.35778258683615694,-0.24565851777713574,-1.1568296001159446,-1.1670981530984785,1.4608369399583172,-1.1887976567921983,-0.9443100728404537,-1.0572698434814325,-1.122869100654796,-1.2838371720995607,-1.70314132637195,-0.6740097293615583,-0.7813711148805994
12,-0.46564203737226506,-0.4705624680926639,-0.46823013379547496,-0.4903363989740128,-0.47928596250155225,-0.5131817999466293,-0.6582284922582038,-0.630693962077934,-0.8785542131901897,-0.7861571196983976,-0.5922978773029699,-0.6613295599473721,-0.45138127576232745,-0.21481732933568878,-0.4267776458968036,-0.47628465000467896,-0.1801929751035649,-0.0048235259250136615,-0.31848914262737743,-0.12954932726920923,0.22319389282080554,-0.3959025172310839
13,0.18840382731628172,-0.6224379788851814,0.25130785873457573,0.05421502828656404,1.390242677785779,1.1355179315743356,1.0015821681876302,1.0063002107190797,0.06552671169682711,0.05353815748722044,-0.0024063625749951335,-0.048396746514479366,0.5009030848389934,0.29803443187247675,0.5657013044639159,0.34863764387680757,2.4207936000859758,1.2280118916353653,0.955313286794497,1.325985912166754,1.1043760217499128,1.2690767289747003
14,-1.0079550668431854,-1.0234842495716752,-0.9808861196772487,-0.8844904705830768,0.1374084775337931,-0.0479730720908266,-0.3177993401721799,-0.6684092687749662,-0.2763314139937897,-0.15203240288368244,-0.41373830024489483,0.7806270948373969,-0.8383094475434958,-0.6836620087240115,-0.7571214272158179,-0.7585883835474718,0.040156385917476674,0.30119945006515114,0.11515585483275989,-0.31186482953942235,0.19916165294092072,0.7098130410554608
15,-0.6346038857501402,-0.4349666452506669,-0.6624539679528443,-0.6178647470577647,-0.8654144632444035,-0.8831157803375639,-0.7732450913305544,-0.6529235137073106,-0.6927767671078141,-0.7953473329855674,-0.5525955785665807,-0.6370331240995817,-0.6518621937836583,0.02383646053345739,-0.6720021706796302,-0.6276698156852061,0.22162056558186238,-0.47197696682428575,-0.6574081746708658,-0.33726944870822273,0.3289357482922984,-0.7602037641426206
16,-0.44111531744644455,-0.05290481341323848,-0.41008165391536644,-0.4750007115462199,-0.5959578835893206,-0.001452199305246284,0.1773589826528693,-0.1256585306779399,-0.163759950382536,0.16140223975242385,-0.27830710861619695,1.1516999332400129,-0.589713109197046,-0.5381001227045323,-0.5367957325762299,-0.5776027664768976,-0.9578966022366495,-0.31959001551489763,-0.14712558709977092,-0.31858958167234014,-1.2411705905268382,-0.6593803303643511
17,1.0223123047941796,1.2309178637547666,0.9063682851390643,0.9054802041029996,-0.5299826901170702,-0.6253901451054491,-0.39722448350552964,-0.037489634889513485,0.04687990484097541,-0.05480962021414946,0.09090411618108697,-0.5597262827657035,0.923917821864002,1.5370030431080444,0.7973183290521818,0.729214876034557,-0.011690522558062523,-0.44199920591096353,-0.2937366290511677,-0.005515010150949519,-0.6275473989271142,-0.23603331560476754
18,-0.2639778957599629,2.0804715022504148,-0.2929935583744678,-0.3334819117739554,-0.6577662227370072,-0.6533026687767972,-0.735905283379813,-0.40440212189574076,-0.5957443092097703,-0.647820224954684,-0.47258637755974575,-0.6053741319342791,-0.3892321911757152,1.956762900466543,-0.4366213694418046,-0.43856521766193296,-1.0615904191877277,-0.7074272973310047,-0.7783146832931214,-0.5139062713995274,-0.6772140280122096,-1.0743718119378904
19,-1.12513828426655,-0.4183552612577352,-1.1027210299022379,-0.9458332202942488,0.31380531060696637,-0.5697511812538949,-0.7953492585789868,-0.7790574864357958,-0.5032008974066536,-0.5322170157108115,-0.49273982869496863,-0.5346935912861619,-1.0327759380241868,0.20832768816279743,-1.030139994949236,-0.853986409741681,0.36419956388959457,-0.6943120269314262,-0.7816467524283806,-0.7319376794423477,-0.002709162050111061,-0.3942314105938748
20,-1.273933718483195,-1.626240183029482,-1.2637171612709737,-1.0451116178531188,0.43186618313625597,-0.7249448128665907,-0.7397766347058096,-0.7038766432847581,-0.4500229667436689,-0.46885291357295655,-0.5159162975004751,-0.42609588560285655,-1.2192231917840244,-1.6839768300904334,-1.2284620722529391,-0.9708659063732388,0.027194658798590975,-0.8529443450977565,-0.8617592146375365,-0.772585070112428,-0.7140634624946995,-0.3335145361086191
21,0.4363962176773559,-0.3329252864369438,0.4475095323436493,0.31922646892474016,0.0637940511331782,0.4711998681962494,0.13414970656271372,0.4275825576262077,0.3390132122493208,0.3316630332831482,0.25918543316019815,-0.12938486600711388,0.8236773628533365,0.2828012112425312,0.8378513083551284,0.6936943343665004,0.33827610965182553,1.9331138097841327,0.6035419880864383,1.001703420423834,1.4360209320923223,1.1743806861995303
22,-0.12771834061651557,0.364752841266186,-0.08255144071312215,-0.22720828837082904,1.5777511223911211,1.128074591928643,0.06071891366961682,0.2724752367066252,0.6073200442307444,0.4729021006438626,0.19469438952748497,-0.24092759421742413,0.15006147830166444,0.4283630972620105,0.08799119125061738,0.013729679577987946,1.4529846418759136,0.7296316164513824,-0.00908272292475481,0.6221285222547017,0.48113993419823525,1.748127298307913
23,-1.1169627109579434,-0.992634536441945,-1.1284329427743947,-0.9278070613878956,-0.24385869316373426,-1.059336846449342,-1.088985012540787,-1.1623549013845744,0.05827517569732921,-0.09592373228833007,-0.29966976681953317,-1.0980395879206093,-0.8904344862290422,-0.7496726314537754,-0.931413238218488,-0.7643393283889667,0.8783480729386907,-0.9335095775523103,-1.2508972886481429,-1.5474259547608338,0.05977466163758944,-0.37584923758457733
24,1.3329840905212398,1.3092286740071584,1.4245622214856104,1.1882487564996729,-0.37303117722519175,2.1422296186542926,1.5223413626845923,1.2655617229807978,1.9802775268023531,2.878803200137679,1.2817715437614092,2.4224771536426215,1.5594423319916202,1.2797308724689649,2.0219933465626383,1.2890862708977353,-0.3054896705861169,3.079138628033016,2.1634263532641222,2.022371355264453,2.842708039728244,1.1186771316259008
25,-1.1968108102720034,0.15355095907034114,-1.193701644680639,-0.9896879053947792,0.43186618313625597,-0.9465702508170952,-1.0236465927420313,-1.0241570259178996,-0.2507783823765113,-0.3609888313077533,-0.42824878506225533,-0.9614273554491701,-1.0808913583493063,0.11523578431313031,-1.1219182409423365,-0.8842634428777864,-0.007369946851768025,-0.9782888579165855,-1.1863027484117643,-1.3473272190724606,-1.5407725143627353,0.343283651960979
26,-0.4956191395038238,0.594939162311097,-0.49473318244831355,-0.5280029996738552,-0.5876241749401936,-0.1754402635233164,-0.3577616764405319,-0.2870101076731903,-0.3792341629390461,-0.3266464553399085,-0.41011067904055476,-0.16178011380416768,-0.49749188690723367,0.8278119937805816,-0.4661525400768088,-0.5314260623084239,-0.059216855327307326,-0.031678603409864864,-0.12522913278235462,0.09759785588712158,0.12225848532529004,0.4953543559469872
27,0.01944197893840721,0.6779960822757549,0.16349178707890163,-0.04479432212444976,0.6054851133263862,1.8035576647752687,1.5573084069194003,0.9388622451018696,1.022038841154412,1.206668077308945,0.39260127967537395,1.3828842016098963,0.2723548382946769,0.6602465668511811,0.33408427987565,0.11944557739958504,1.3924965819877857,2.331568215257042,2.0111031927951397,0.9643436863520689,-0.08281662831639366,1.6422905446180172
28,1.4365413524302595,0.008794612846221522,1.3533600012242524,1.3631294026060834,0.5082585124199129,0.2776730374082353,0.6131982125795836,0.923376490034214,0.6501386377515892,0.4443640699100198,0.5985695502773523,-0.1448462342738896,1.8822166100059625,-0.17588798772582795,1.6079779151111124,1.832043122109458,0.7746542559876121,0.40424800320469656,0.77109746460232,1.284143010006377,0.7743332607328289,0.3221163012229995
29,-0.6645809878816984,-1.0923028403995352,-0.631995240396597,-0.6358909059641178,-1.0550063350120267,-0.13524622943657522,-0.2689703605442873,-0.5632559964607241,-0.7431922078662283,-0.7416571395710492,-0.569524477520168,0.3219398362563852,-0.7741555537766703,-1.3556162965116076,-0.7617537677075831,-0.7020938077516103,-1.0572698434814325,0.17441850286922575,-0.00337060440716771,-0.12506615918059752,-0.4673324663945491,0.8396023232120173
30,-0.7872145875108012,-1.4838568916614963,-0.7933869396556739,-0.738128822149404,0.1499090405074825,-0.5172756367517606,-0.7011880037466822,-0.5342826482696265,-0.7500984326276549,-0.8292060135172455,-0.5669045288725889,-0.6848897401634112,-0.800218073119443,-1.5959626664507482,-0.8480311093667122,-0.7296645139034829,0.1740942328126188,-0.6287356749335338,-0.6769245796059543,-0.395550633860176,-0.2606552034275407,-0.19481268522028145
31,-0.5337718149439888,0.17728150763167153,-0.5069957870488808,-0.5629791288951373,0.9318887020838333,0.21068298059699966,-0.08801590662915568,-0.6813973214123548,-0.7822123777682886,-0.9154489097857914,-0.5787950650423705,0.3031653176467292,-0.6318141019815253,-0.2435911905255856,-0.6494195107822742,-0.6318984515980699,0.36419956388959457,-0.12411003289260845,0.39885774120624157,-0.49447920968220965,-0.29910678723535655,0.26028535564627087
32,0.6843886080384305,0.21525038532980112,0.5859582939629554,0.5253165841824486,-1.4730807189098627,-0.6095730483583517,-0.6532332002246598,-0.6461797171455896,-0.553616338165068,-0.533668102019312,-0.36980377677010895,-0.63298371812495,0.5750810245068859,0.1609354462029668,0.5714917300786226,0.33003164586020645,-1.3337866886843073,0.25373466195239086,-0.10476070809433491,-0.3974933400319077,2.853923085005523,-0.4170698679690626
33,1.4992207477962454,0.5664625040374996,1.48785308394015,1.4303911895700876,0.12421343883934349,0.5586591090331401,1.217628548638408,1.5325661127763435,0.7423367383166346,1.109928990075579,0.5312570234857076,0.4426857598635859,1.2907979018430367,1.5319253028980622,1.4487412107066797,1.101334836366579,-0.43078636606866955,0.5897353988558782,0.9695935830884642,1.6667066869012506,1.8413647113997125,-0.252744381976856
34,1.6109535830138721,1.0837884626745145,1.6777256713037692,1.5729861779337762,0.8207725867621491,1.4872157298333224,1.7421342121605286,1.9746594429336082,2.294165442209193,2.3825316826305105,1.803745928163683,1.658980063516605,1.4772451556028745,0.6467059262912292,1.4834837643949201,1.3652017173292852,0.12656790004337387,0.5478914409143659,1.063843538628648,1.1705694184282116,0.6381505680801495,0.6112177494601363
35,-0.6482298412644846,-0.4824277423733287,-0.6735298688823887,-0.620017124240613,-0.36886432290062837,-0.7733265205635944,-0.7526395116921855,-0.8132760097304541,-0.2203909934262342,-0.3160051557442381,-0.32727999487478854,-0.39149187091054904,-0.5736746357553395,-0.1894286282857799,-0.6242311593583002,-0.5529075327457725,-0.318451397705002,-0.49196214076650074,-0.5940988611009445,-0.902746383618457,-0.18695633446256096,-0.13966616619238803
36,-0.10046642958782619,1.0576848592570507,-0.028754207626763253,-0.17366790594748185,2.5083485882102234,1.356957286033698,0.8367375310806777,1.0694920822048355,0.5427468427114055,0.4985379587607046,0.23016446352547726,-0.01121583711104276,0.5790906428673125,2.7488903732237095,0.6062342837668626,0.44674199705524964,3.9243539458766064,1.6832991355064475,0.9277047139594938,1.3050644610865656,2.4613965003007383,1.386054193579322
37,-0.4220389797263619,0.3481414572732551,-0.4009835924375262,-0.48952925753044496,0.2186621368627748,0.31675057054812256,0.22106778794637932,0.2814669654555864,-0.2252253507592329,-0.08092917376715836,-0.41958280107410945,0.7209903886655477,-0.597732345917899,-0.023555781426373126,-0.5373747751377005,-0.6114318537798087,-0.13266664233432002,-0.16470491746273244,-0.22899928585184973,-0.051841080399938115,-1.0729449113676452,0.06365180800135936
38,1.433816161327391,-0.11223118481656587,1.4166508636787922,1.357748459648963,0.8832754016305961,0.7614901143782705,1.7084159909341063,1.7598570339306436,0.5465452663301901,0.36407062750632574,0.5328692995765254,0.40992238425065647,1.5333798126488474,0.8091936130106482,1.341618336834607,1.4396257093956897,0.848104042994626,0.7564866939362334,1.5417574546000836,1.3753007611414836,0.5932903869710309,0.3549813984214413
39,0.5644801995121965,0.05150960025661802,0.6927616243549917,0.41285487637863366,0.44575569755146593,1.589561649961599,1.6834395307663863,1.073987946579316,-0.3208765637049914,0.09271748781673374,-0.16484317872489182,1.817275024343118,0.21622018124870393,-0.4331601583649076,0.4209406640962497,0.08595478096970315,0.25618517123222156,1.2167702312928692,1.523193069417926,0.949399792723363,0.6766021518879644,0.4257249127299503
40,0.5317779062777689,-0.3352983412930773,0.5820026150595469,0.3897168216630166,0.5429822984579392,0.9680427895462469,0.5819776373699336,0.71381925613481,-0.2542314947572245,-0.33632036406324506,-0.12635008705661602,-0.1761370986233165,0.7815763700688568,0.2794160511025434,0.7278332216757019,0.6294190684909694,0.5543048949665716,2.054898463494505,1.2266389163798739,1.0824004460188466,2.2018483095979837,2.2048964458116758
41,-0.8934970405226899,-1.5028413305105606,-0.9334179728363436,-0.7951668174948795,-1.4605801559361733,-1.2411404172953897,-1.070340085025584,-1.0578510317022018,-0.434483961030459,-0.5177061526258065,-0.45868049627644203,-1.0892781459027698,-0.79219883639859,-1.2540614923119713,-0.853821534981419,-0.7085213343391634,-0.633853424264531,-1.051921733159933,-1.1955849410028432,-1.1124092112292023,-0.2526444568009125,-0.3825336641334126
42,-0.037787034221840786,-0.7861787639583653,-0.09916529210743895,-0.13761558813477534,-0.8056895512589984,-0.8360366570785566,-0.6675946648210987,-0.4870760723375795,-0.06361969134185029,-0.11333676799033597,-0.17250149015627653,-0.5648800721879619,-0.13061180692819827,-0.6819694286540179,-0.1841588126405947,-0.23491411209840835,-0.530159607313453,-0.7879925297855583,-0.7521341400875149,-0.5893729342244927,-0.27347239803014545,-0.6337566952604814
43,0.42822064436874924,0.2271156596104668,0.4079527433095618,0.26622418079710475,0.4388109403438605,0.3074463959910065,0.3234712746340314,0.3916156426303625,-0.2083051000937377,-0.30681494245706825,-0.18358588828064912,-0.27921288706848757,0.6512637733549914,0.7922678123107085,0.5309587507756763,0.33679746332078864,1.0122859198338323,1.2280118916353653,0.6087780967275597,0.5070605413136658,1.7580529464827779,1.2635063735173369
44,-1.1649260743684369,-0.2925833538826816,-1.0952052399857615,-0.968433180714154,0.056154818204812496,0.4749215380190954,0.5232829559757917,-0.2942534447209646,0.08106571741003692,0.12270660485907733,-0.27850864312754914,3.249660355915121,-1.0127278462220541,-0.20635442898571899,-0.9985821753490851,-0.8434993926777786,-0.07217858244619194,0.27247076252321734,0.37553325725942865,-0.22220146776718652,-0.45131097314129254,1.8094012083389053
45,0.1638771073904612,1.1027729015235797,0.20225744033230753,0.016010333291009544,1.4596902498618314,0.8191759966323899,0.4733300356403516,1.0327758564799103,-0.1723927313343193,-0.20717368260670105,-0.12211786231821922,-0.3046137063639048,0.20018170780699712,1.3169676340088317,0.2037997035447504,0.061259547238578044,1.4270611876381445,0.5635048580567213,0.1556166943323337,0.7088031053011965,0.6814085998639416,0.30039191493928397
46,-0.22855041142266688,-0.8146554222319627,-0.22930712802958697,-0.3829865869794624,0.8068830723469392,0.9233827516720896,0.3509453808185235,0.522745020219382,-0.4199808890314632,-0.6497550066993514,-0.5711367536109858,0.3083191070689878,-0.15667432627097147,-0.4094640373849923,-0.3156014740944358,-0.46342959682957263,0.9431567085331133,1.422242800886266,1.0286188077701954,0.8492757054110331,1.0114513608810256,0.9961293115639157
47,-0.24490155803988067,-1.3224891614444452,-0.25699688035344775,-0.32433430874685093,-0.8716647447312487,-0.33733290081713585,-0.4749012746271388,-0.5070576917797158,-0.7746155305307193,-0.622184366837842,-0.5247838159999731,-0.11576413681971628,-0.41529471051848793,-1.3945456381214685,-0.317628123059583,-0.44854479841629163,-0.6554563027960056,0.10696854081425075,0.0804071338507731,-0.33233796381074954,-0.25584875545156344,-0.58585163832716
48,0.09574732981873751,0.011167667702354922,0.07765355487493185,-0.007127721424607456,-0.8543028517122355,-0.4815476064524348,-0.007841469490774486,-0.49182170695508687,-0.5322070414046455,-0.42773880149877597,-0.36798996616793883,0.08707428972774535,-0.002304019394546469,0.47067759901185907,0.015610871066784292,-0.09875203570419126,-0.9881406321807141,0.08448522012925905,0.5150041510638417,-0.2694241716338974,-0.6804183266628611,-0.5061955552868699
49,-1.41128335006779,-1.1611214312273948,-1.421153181626642,-1.119368630661379,-1.8147627735240406,-1.3531626789630669,-1.0629595410460226,-1.1356794394293226,-0.804657608242925,-0.8388799222405822,-0.6350433471607776,-1.021321751092132,-1.3256785592533513,-0.9375490192231033,-1.3509295740039846,-1.020594664708518,-1.4327278723584609,-1.2431548663195016,-1.213768518283828,-1.495570643869224,0.15269932250647664,-0.31624643419079373
50,-0.7545122942763736,-2.0106750697230438,-0.7494789038278368,-0.6969646085274335,-0.17024426676311927,-0.6890306990761227,-0.670342075439548,-0.5672523203491513,-0.9213728067110344,-0.8587114351234222,-0.6207142434036341,-0.5994840868802693,-0.6999776141087777,-1.631506847920621,-0.6896629688044854,-0.6400174325507685,0.9950036170086525,-0.07726978146554256,-0.28326441176892503,-0.3644673351124674,0.19275305563961792,0.08426212319360196
51,-0.38661149538906586,-0.10748507510429978,-0.41205949336707065,-0.4459436195777701,0.04018187662731979,-0.4532629157988022,-0.7732450913305544,-0.7775588649776356,-0.6433972600636139,-0.6497550066993514,-0.4844769137295273,-0.5939621696421353,-0.5135303603489402,0.0644583822133118,-0.5715382862644699,-0.5229687904826961,-0.08514030956507643,-0.42138949528305447,-0.6864447771352657,-0.46100488795390815,-0.24303156084895877,-0.6315285530775363
52,-0.7490619120706359,-0.4705624680926639,-0.736820731336929,-0.7112241073638024,0.9041096732534125,-0.16781084038648142,-0.8552927629815148,-0.7575772455354992,-0.4258511800786758,-0.4553094413602853,-0.40144469505240893,-0.7305375893319869,-0.7079968508296312,0.19478704760284613,-0.7209312671239013,-0.6527033402893602,0.41172589665883935,-0.45074271951068257,-0.9169287593198966,-0.7464332562621927,-0.49937545290106206,-0.15359205483579544
53,0.7252664745814643,0.03964432597595232,0.6373821197072695,0.5861212395979084,-1.5091934563894096,-0.5889177808415541,-0.4657848666659211,-0.5302863243811993,0.2461244892081328,0.29054892120896764,0.10702687708926527,-0.031830994800076964,0.38261934320640817,0.4165150367720528,0.3688268335638899,0.24207601887263766,-1.9023744516327183,-0.5019547277376082,-0.3879865845913511,-0.4424744598543127,-0.5906979644446247,-1.336735553979685
54,-0.781764205305063,-0.06002397798163798,-0.8103963589403317,-0.721716946130187,-1.0272273061816057,-1.058220345502488,-0.6457402621743438,-0.6654120258586458,-0.4659072836949501,-0.5065811575939695,-0.46654034221917895,-0.39738191596455885,-0.7982132639392299,-0.2994463328353861,-0.8558481839465661,-0.7141031337441438,-0.11970491521543553,-0.9985863002016473,-0.5964789104832724,-0.662896890877726,-0.7941709287609822,-0.9640787738821041
55,-0.8744207028026071,-0.4966660715101278,-0.8131653341727175,-0.7825216015456468,-0.48831414687143937,0.13811041905149435,0.07208320304592952,-0.31997977975271497,-0.5187399031198635,-0.034978107331309356,-0.46654034221917895,1.210232255964235,-0.79219883639859,0.21340542837277943,-0.5043693491338725,-0.6976960264022319,0.31667323112035095,0.9794462907290679,0.991014027529415,0.6206341328918313,-0.5698700232153909,0.6463109888415232
56,-0.5310466238411199,0.06337487453728283,-0.5437836008505819,-0.5417244042145121,-0.022320938241127117,-0.4281416444945887,-0.586046522373493,-0.19659327969752358,-0.1872411145713866,-0.2758584345423912,-0.28334547140000266,-0.6410825300742133,-0.37519852691422195,0.465599858801877,-0.4461755717060705,-0.42368041924865213,0.48085510795955766,-0.29460854808712905,-0.6283715722064659,-0.08920081447170311,-0.36479490957370814,-0.11014328226836503
57,0.18567863621341282,0.9295398970258637,0.32092780743456994,0.024350794874546146,0.5707613272883609,1.7514542872554189,1.010323929246332,0.9950605497828777,-0.4420808082680282,0.3447228100596527,-0.3244585117158574,0.8866479058095726,-0.046409821359239774,0.3674302147422284,0.3196082158388834,-0.17622064562785755,-0.007369946851768025,1.3329340548319932,0.900572151000956,0.8776691033055742,0.16711866643440773,0.18341445033466255
58,1.0005107759712286,-1.438768849394967,0.8826342117186113,0.8871849980487906,-1.2362644981305233,-0.7761177729307291,-0.553826888757134,-0.1788595924426277,0.2616634949213427,0.13770116338024896,0.19449285501613278,-0.732378228411365,0.7033888120405377,-1.216824730772104,0.5657013044639159,0.5431548958685462,-1.4322958147878315,-0.9468746626261665,-0.7849788215636394,-0.45667115880158343,-1.7826970624869083,-1.3929961440990508
59,-0.27487866017143897,-0.2546144761845521,-0.3167276317949201,-0.3364414304003717,-1.4946094662534384,-0.8176143914554668,-0.5021256162099537,-0.5055590703215557,-0.7090063952971666,-0.7943799421132337,-0.4919336906495598,-0.5810776960864887,-0.2829773046244096,-0.2909834324854162,-0.3607667938891478,-0.34046086448349083,-0.1542695208657947,-0.34269787288558345,-0.3908426438501447,-0.14150444217217412,-1.0585255674397143,-0.8058806788929961
60,0.04396869886422772,-1.3818155328477726,0.008824741955619846,-0.05690144377797046,0.1999112924022402,-0.5142983008934833,-0.39410242598456463,-0.07270723915627868,0.3949536328168763,0.42791842508034744,0.14088467499643967,-0.2880479546495023,0.09192201207547863,-1.4740969014111842,0.08220076563591108,-0.026526934312476054,-0.08946088527137083,-0.6174940145910379,-0.5069890537077445,-0.07874008893160891,0.26645192460459866,-1.2810319994060555
61,-0.5364970060468577,-1.2346861317675208,-0.5342899714824011,-0.5390339327359519,-1.048756053525182,-0.4772676861561615,-0.2548586605495254,-0.5894818719785279,-0.4869712692173012,-0.3779181715735925,-0.43006259566442545,0.4423176320477102,-0.6378285295221651,-1.0695702646826313,-0.5764601480369701,-0.6072032178669448,-1.260336901677294,-0.051663777352079665,0.18036920790854338,-0.33726944870822273,-0.35037556564577704,0.2519298224602266
62,-0.3457336288460315,-0.7031218439937075,-0.38595201260457307,-0.392672284302279,-1.16473349889219,-0.9344748238928444,-0.6252595648368133,-0.6286958001337204,-0.7369766055809442,-0.6700702150183582,-0.5149086249437138,-0.3024049394686511,-0.48746784100616697,-0.6108810657142719,-0.4849714233246051,-0.487617394251154,-0.9535760265303544,-0.6293602116192278,-0.4441557500142888,-0.47251168604801175,0.20557025024222353,-0.7925118257953255
63,-0.4165885975206241,-0.2664797504652169,-0.37962292635911926,-0.4755388058419319,0.7929935579317283,0.549354934476024,-0.10774731016165448,0.04493454530929842,-0.6050677126376962,-0.5718800414764916,-0.46150197943537324,-0.18644467746783358,-0.38722738199550155,-0.5854923646643629,-0.3552658895551761,-0.43163025476483613,0.9301949814142287,0.8295574861624564,0.4212302054001237,0.39946450718698245,0.5356130112593076,1.090825354339086
