row_position,palmitoleic,stearic,oleic,linoleic,linolenic,arachidic,eicosenoic,other
27,1.5308104601255066,2.10135066565416,0.20510638449795002,-1.8253084589968853,1.4055341877647418,-0.0039297357351397244,-0.02220283220312334,0.7286065585971278
28,-0.9454114962018614,-0.6033109660964923,-0.6668171364498283,0.24021941056489562,0.6306469359655851,-0.3969033092491218,0.9342268627006519,-1.0231146942284237
29,-0.8626737697374623,-1.2699529175843292,-0.8303027966275368,1.5654147103912712,-1.5538756355958678,-0.0039297357351397244,-1.069721069478687,-1.0231146942284237
30,-1.0990672739214593,-0.9271084853905844,-1.4569978273087525,1.676464595851582,-1.5126582285852745,-1.1042557415742895,0.023341438982770663,-0.9501263086940258
31,0.8039004347597161,1.3966148883670182,-0.7758075765683007,-0.9739260038011691,0.8738296373280865,0.07466497896765657,-0.3865570016902758,0.4366530164595359
32,-0.3957965989740683,-0.9652023111898894,2.1396866966008337,0.5980468192703416,-1.026292825860272,0.8606121259956206,0.4787841508417114,1.1665368718035156
33,1.0462037765483128,1.263286498069451,-0.5578266963313561,-1.0751047883316744,0.9274122664418578,-0.16111916514073263,0.06888571016866477,0.1446994743219439
34,0.6797938450631176,0.9966297174743162,-1.5932358774568427,-0.6827285263719096,0.7295687127910093,0.2318544083732494,0.3421513372840292,-0.4392076099532399
35,-0.6853786415994646,0.06333098539134446,0.586572924912603,0.5412879889239606,-0.02883157620391007,-2.518960606224625,-2.663770560984979,-0.9501263086940258
36,-0.27169000927746995,-0.8890146595912795,1.1315251255049648,0.9361320261161766,-1.0592667514687464,-1.7330134591966606,-0.8419997135492165,-1.0231146942284237
37,-0.6321901031580652,-0.12713814360518025,-0.17636015591670298,-0.09539802104848806,0.5564556033465169,0.8606121259956206,1.7995680152326392,-1.0231146942284237
38,1.1703103662449112,1.110911194872231,-1.0755312868940994,-1.3317534125066148,1.203568893412834,-0.16111916514073263,0.15997425254045286,0.6556181730627298
39,0.4315806656699209,-0.08904431780587534,0.34134443464604036,-0.13241464953525836,-0.44100564630984457,1.0963962701040098,0.6154169643993936,1.3855020284067099
40,1.040293938943713,1.5299432786645857,-0.5578266963313561,-1.2058968756515962,1.0799166723810536,0.3104491230760458,-0.3410127305043818,0.8745833296659238
41,-1.0931574363168595,-1.1366245272867617,0.8318014151791657,1.136021819944736,-1.257110305119595,1.4107751289151953,0.9797711338865461,2.188374269285088
42,-0.09439488113947223,-0.5080764015982299,0.3140968246164223,1.429687072606447,-1.8423974846700217,-2.518960606224625,-2.2083278491260385,-1.0231146942284237
43,-0.8153950689006629,-0.45093566289927245,1.0497822954161105,-0.4334832278943232,1.335464595846733,-0.632687453357511,0.7975940491429698,-1.0231146942284237
44,0.9752857252931139,0.46331615628404654,0.25960160455718617,-0.3619177461532341,-0.49458827542361605,1.0178015554012134,0.6154169643993936,1.4584904139411077
45,0.6088757938079185,0.8252075013774438,0.6683157550014573,-0.7937784118322204,0.5482121219443982,-0.23971387984352902,0.20551852372634696,0.5096414019939338
46,0.07108057178932552,-0.37474801130066254,2.303172356778542,-0.02876808977230157,-0.5646578673416249,1.0963962701040098,0.3421513372840292,1.2395252573379139
47,-0.9808705218294608,-0.5461702273975348,-0.3670934261240295,-0.07565581918887726,1.084038413082113,-0.31830859454632543,0.4332398796558173,-0.9501263086940258
48,-1.0636082482938596,-1.4032813078818964,0.5048300948237489,0.9682131041380443,-1.1417015654899332,1.725153987726381,1.3896695745595926,2.553316196957078
49,1.0462037765483128,1.4347087141663233,-0.6395695264202103,-0.9640549028713638,0.7749078605026622,0.3104491230760458,-0.5687340864338521,-0.220242453350046
50,-0.17713260760387112,-1.3651874820825916,1.594734496008472,0.04526516720123883,-0.1730925007409871,0.939206840698417,0.7065055067711817,1.8964207271474958
51,2.6182205793718927,2.539429662346167,-1.4025026072495164,-1.8327117846942393,0.8820731187302051,-0.16111916514073263,0.023341438982770663,1.2395252573379139
52,1.507171109707107,0.672832198180224,-0.4760838662425018,-0.7814395356699637,-0.20194468564840262,0.38904383777884216,1.7540237440467452,1.6044671850099037
53,-0.33078838532346916,0.06333098539134446,-0.23085537597593908,0.3438659703278523,0.13603805183846365,-2.518960606224625,-2.2083278491260385,-1.0231146942284237
54,-0.4785343254384672,-0.5461702273975348,-0.7485599665386826,0.7288389065902632,-0.6635796441670493,-0.0039297357351397244,0.06888571016866477,0.9475717152003218
55,0.21291667429972375,-0.20332579520379016,1.3767536157715274,-0.12994687430280696,-0.43276216490772584,0.8606121259956206,0.6154169643993936,0.8015949441315258
56,1.323966143964509,1.6823185818618054,-0.8575504066571549,-0.9689904533362665,0.42868164161367717,-0.31830859454632543,-0.15883564576080553,0.5096414019939338
57,0.33111342639172214,-0.18427888230413775,-0.3670934261240295,0.09955622231516864,-0.5687796080426843,1.2535856995096026,0.11442998135455876,1.1665368718035156
58,0.6266053066217183,0.9013951529760538,-0.203607765946321,-0.783907310902415,0.7007165278835938,0.3104491230760458,0.251062794912241,0.5096414019939338
59,0.7802610843413164,0.9013951529760538,-0.6395695264202103,-0.6629863245122989,0.366855531097787,-0.08252445043793612,-0.06774710338901743,0.7286065585971278
60,-1.4536575301974546,-0.5080764015982299,0.586572924912603,0.7880655121690956,0.2184728658596506,-2.518960606224625,-2.663770560984979,-0.9501263086940258
61,0.4434003408791207,0.7490198497788338,-0.17636015591670298,-0.7518262328805475,0.7007165278835938,0.7034226965900278,0.9797711338865461,0.8015949441315258
62,0.5911462809941187,-0.12713814360518025,2.4394104069266325,-0.5618075399817934,-0.255527314762174,1.4107751289151953,0.5243284220276054,1.6044671850099037
63,-0.8035753936914631,-1.2509060046846767,0.17785877446833193,1.0299074849493282,-1.0015623816539156,0.546233267184435,0.251062794912241,1.3855020284067099
64,-1.1581656499674584,-0.6985455305947547,0.586572924912603,1.2322650540103386,-0.6883100883734053,-1.7330134591966606,-2.2083278491260385,-1.0231146942284237
65,-0.8626737697374623,-1.308046743383634,-0.9937884568052453,1.577753586553528,-1.5538756355958678,0.2318544083732494,-0.8419997135492165,-0.9501263086940258
66,-0.3898867613694684,-0.31760727260170507,0.3140968246164223,1.0348430354142308,-1.4302234145640873,-0.16111916514073263,1.4352138457454866,-1.0961030797628217
67,-1.2172640260134577,-0.5080764015982299,0.04162072432024161,1.0595207877387443,-0.3173534252780642,-2.518960606224625,-2.663770560984979,-1.0231146942284237
68,-0.17713260760387112,1.739459320560763,0.3685920446756585,-0.2903522644121448,0.10306412622998887,0.38904383777884216,-0.20437991694669963,0.6556181730627298
69,1.0462037765483128,1.2251926722701458,-1.1572741169829537,-0.9221027239196907,0.8367339710185524,-0.08252445043793612,-0.5687340864338521,-0.220242453350046
70,-1.0458787354800598,-0.5842640531968398,-0.012874495738994489,0.18592835545096584,0.6224034545634664,-0.5540927386547146,0.6154169643993936,-1.0231146942284237
71,0.14790846064912452,0.5014099820833516,-0.2581029860055572,0.10942732324497403,-0.6553361627649306,1.5679645583207882,0.5243284220276054,0.7286065585971278
72,0.6147856314125184,0.596644546581614,0.12336355440909581,-1.1417347196078609,1.2159341155160117,-0.0039297357351397244,0.20551852372634696,0.6556181730627298
73,-0.20668179562687075,-0.7556862692937121,0.25960160455718617,-0.7913106365997691,1.6734473333335995,-0.5540927386547146,0.7520497779570758,-0.9501263086940258
74,-0.7562966928546637,0.10142481119064946,0.06886833434985962,0.020587414876725333,0.5111164556348641,-0.9470663121686966,0.3421513372840292,-1.0231146942284237
75,0.3961216400423213,-0.5080764015982299,0.6138205349422212,-0.6555829988149448,0.2967859391797782,0.6248279818872314,1.2530367610019104,1.7504439560786993
76,-0.8331245817144627,-1.2699529175843292,-0.8303027966275368,1.5654147103912712,-1.5538756355958678,0.4676385524816386,-1.1152653406645812,-1.0231146942284237
77,0.4079413152515212,0.8633013271767488,-1.6204834874864609,-0.7567617833454502,1.1664732271032998,-0.31830859454632543,-0.3865570016902758,-0.36621922441884186
78,2.9905403484616873,1.7966000592597202,-1.974702417871496,-2.2102813952592966,1.3931689656615638,0.8606121259956206,1.0708596762583342,0.5096414019939338
79,-0.7858458808776634,-0.869967746691627,-0.5578266963313561,-0.0016225622153366673,0.8243687489153744,-0.16111916514073263,1.4352138457454866,-0.9501263086940258
80,1.24713825510471,0.9394889787753586,-1.0755312868940994,-1.1392669443754095,0.8367339710185524,0.7820174112928242,0.251062794912241,0.7286065585971278
81,-0.28350968448666974,-0.7937800950930171,1.2132679555938188,0.3315270941655956,-0.6718231255691679,0.939206840698417,0.6609612355852876,1.8964207271474958
82,0.6206954690171184,0.5395038078826566,0.42308726473489466,-0.8702794440382123,0.6883513057804158,-0.0039297357351397244,0.4332398796558173,0.7286065585971278
83,0.09471992220772522,1.0156766303739686,-1.293512167131044,-0.6309052464904312,0.97687315485457,-0.08252445043793612,0.023341438982770663,1.6044671850099037
84,-0.4903540006476671,-1.0032961369891944,2.384915186867396,0.6967578285683956,-1.1210928619846365,0.7820174112928242,0.251062794912241,1.1665368718035156
85,-1.0990672739214593,-0.5080764015982299,0.586572924912603,1.5283980819045009,-1.4302234145640873,-1.7330134591966606,-1.2974424254081574,-0.9501263086940258
