radius_worst,texture_worst,concave_points_mean,concave_points_worst,smoothness_worst,concavity_worst,perimeter_mean,radius_mean,symmetry_mean,fractal_dimension_mean
-0.16669837217203737,0.2811086311725367,-0.28925803986043075,-0.051841080399938275,-1.260336901677294,0.45931099551736987,0.1623050834078787,0.11209847643595168,-1.2840753041643138,-0.18786019883463762
0.5911194979485932,0.0661509622833058,0.7974922875487553,0.5593641690141368,0.9863624655960624,0.5207162695814287,0.37235163317888315,0.3491901023855503,0.4396530601471077,-0.6874831366913781
-0.9946845636001337,-1.4876375419711354,-0.5772431300702197,-1.0596572667198703,-0.4394275174812597,-1.0963844827474174,-0.8732916535045312,-0.8444436006710485,-0.879342438749473,0.5551687856702588
-1.1410356337557053,-1.9480193210094885,-1.2223996678081943,-1.7031413263719501,-0.36165715476795135,-1.2838371720995603,-1.2281160511402953,-1.2101642466760614,0.33846984379339756,0.20358227384514516
-0.860362348525842,-0.09972188457610086,-0.8712227061126493,-0.9481758202497236,0.0660798401552457,-0.7392818734229442,-1.2842866915686997,-1.2924650179827033,-1.09616361665028,0.9679626659507566
-0.35515043511208855,-1.010329962232843,-0.6052173972892104,-0.12805493790633893,-0.18451355080985946,-0.060967799459501947,-0.15889604354891165,-0.14134429613086028,-0.06264933532309677,-0.5437169921798937
0.029772927488866886,-0.6531955674641208,-0.7535809216470721,-0.8344527897352709,-1.3251455372717178,-1.057922884728999,0.015549396091414461,0.11754885864168946,-0.6408391430585837,-1.4575572374905135
-0.16268875381161083,0.08307676298324548,-0.9131841069411355,-0.9283004417235445,-1.1566430847262161,-0.7792667030460524,-0.23919632528810925,-0.160420633850943,-0.8540466346610452,-1.0803490365445412
1.2787690467617576,-0.6379623468341753,1.9122168821769323,1.2348281610316474,-0.5431213344323377,0.6316265707979072,1.9388004789287467,1.959778044181098,0.5914278846776735,-0.13661682059291977
-1.0608432665471728,-1.381004997561517,-0.9001960543037469,-1.3177383096876227,-0.18451355080985946,-1.1806382308818237,-1.0971830794374662,-1.0924359910321226,3.373966334404706,0.9693860931241371
-0.41529471051848754,-0.13357348597597965,-0.6441815552013761,-0.5186883173607134,-0.12402549092173129,-0.45986407593765255,-0.3598445318420759,-0.3593595843603762,-0.3300621214007593,-0.4013742748417909
0.9379514861254948,1.276345712328976,1.2588179264190764,1.0271080395926342,0.5672666220854561,0.5821215436454877,0.7718752024231662,0.7852206788445812,-0.29753894471563874,-0.29604066401159523
0.5349848409026203,1.4405259791183886,0.10188216071938665,0.4159027901785593,-0.7721118468659682,0.33602443751278616,0.6334264408038601,0.6598618881126104,-0.7926139675891494,-0.8981503583517694
0.28438369337595687,-0.0675628632462157,0.7710166417879251,-0.138515663446433,0.4678933808406731,0.30793985480131725,0.6017810095765903,0.5672053906150663,0.21560450964960698,0.3601592629170587
-0.06044348562073182,1.2408015308591032,0.4657974048092934,0.569824894554231,2.0578652407572027,0.32555222023054364,0.0017045199294835132,-0.0977412384849571,1.682761146778406,1.3636754201506829
1.579490423793754,1.388055996948577,1.9371939064796027,1.5127845825255788,-0.17155182369097494,0.47882740045245836,1.6381688822696812,1.6409306851454306,0.23728662743968737,-0.36863544985402813
1.9884714965572685,0.5299179014616464,2.6790115282689118,1.9162697105006408,0.7962571345190866,2.0734604866121296,2.0614265249344177,2.0251826306499523,1.274414595065218,0.46549287374725334
1.5855048513343932,0.09492482347320315,0.28171673569861316,0.4562513029760652,-0.3875806090057204,0.21940201777872084,1.5907007354287768,1.7172360360257615,-1.2370973822858056,-1.5685845570142338
-1.2964083452222364,-0.09464414436611883,-0.9021942162479606,-1.3199798937319287,-0.9276525722925855,-0.9033624778406273,-1.3163276906863106,-1.3205344863422535,-0.4240179651577767,0.4227900585458233
-0.840314256723709,-1.65689554897053,-0.8549876403159137,-1.1170418182541013,-1.8634892702760644,-0.7121493104644065,-0.8325481607994211,-0.8280924540538347,-0.4312453377544695,-0.2789595379310226
-0.29500615970568916,-0.913852898243188,-0.7151163042209597,-0.6590114785342626,-0.9190114208799954,-0.6431278783768983,-0.17590546283356898,-0.13316872282225362,0.22644556854464717,-0.8682583877107685
-0.43734761150083384,-0.16911766744585263,-0.7520823001889119,-0.7156488353870584,-1.6625824999333507,-0.5203173302487805,-0.32068331069832895,-0.33210767333168634,0.23367294114134096,-0.5408701378331318
0.903869730061869,0.8176565133606175,1.3277545134944464,1.024119260866893,-0.288207367760938,0.5388046448871205,1.448296294906062,1.4637932634589494,0.6492468654512219,-0.5622215454338468
-0.8002180731194426,-0.6074959055742843,-0.5043102191064222,-0.4364969024028304,-0.5517624858449277,-0.617899354924223,-0.7605548047573816,-0.7490619120706355,-0.27224314062721094,-0.5892666617280867
1.1464516408676795,-1.3200721150417352,1.1921292715309468,0.9523885714491042,-0.8369204824603921,-0.20615081178150196,1.3454486434174344,1.3656863837556676,-0.24694733653878312,-1.5700079841876144
1.2446872906981312,0.9784516200100422,0.4877771861956434,0.3576216050266057,0.6363958333861743,0.6035419880864386,1.104152230309501,1.164022242143365,-0.4240179651577767,-0.7856996116546683
-0.8683815852466951,0.028914200743439207,-1.0329988925210452,-1.400975797199515,0.459252229428083,-1.220289853591406,-0.8048584084755598,-0.8062909252308831,0.4721762368322293,-0.35724803246697934
0.08991720289526627,1.0055329011299452,-0.25429020583669215,0.2515199602627933,-1.0399875406562529,0.19845758321423554,0.2073998229067384,0.22110612055070966,0.4866309820256159,-0.5209421574057972
-0.24288112102014323,0.05599548186334235,-0.5280383921939591,-0.5209299014050193,0.09200329439301475,-0.6264675327006033,-0.22495588123583776,-0.1985733092911084,-0.6191570252685032,-0.8098978736021463
-1.2031847183423174,-0.5008633611646659,-0.12965485456636733,0.9120400586515979,0.7098456203931882,4.675806481249419,-1.3250301842738097,-1.4033802958694694,1.0901165938495316,2.5152280034159338
1.3048315661045304,-0.7259765104738604,1.2977820843312422,1.8505165785343343,1.5609990345332867,2.212455370540077,1.2426009919288072,1.2185260642007436,0.35292458898678514,-0.32735606182597754
-0.15667432627097103,0.06953612242329361,0.13610068401404507,1.6711898549898623,1.2628793107989378,1.1104925065222742,-0.1537536609744799,-0.19039773598250123,-0.32283474880406654,0.19931199232500177
-1.0768817399888793,-0.3891530765450656,-0.9449049278055268,-1.371088009942103,-1.461675729590637,-1.0940996353403827,-1.0073891683300877,-0.9834283469173648,2.0332887177180448,-0.7273390975460461
-0.7280449426317637,-0.8901567772632728,-1.041416149711045,-0.8728585963610453,-0.8542027852855716,-0.294212638927633,-0.8693359746011221,-0.8498939828767863,-0.9913667139982234,-0.09249057821810826
-1.0969298317910123,1.57423980464791,-0.5385287424010805,-0.33921215487995443,0.2864292011762862,-0.3318174191684133,-1.0528794757192879,-1.0597336977976957,-0.7817729086941092,-0.216328742302258
2.078687909666867,1.332200854638776,2.5141631678712875,2.6350709940413983,0.748730801749843,1.943509790337028,1.9941799835764684,1.883472693300767,2.1164035025800207,1.5928471950650283
-0.5716698265751254,-0.42977499822492,-0.4483616846684407,-0.5636694371831185,-1.1566430847262161,-0.3775143673091083,-0.46902126957615686,-0.4683672284751337,-0.10239988460491116,-0.042670627149772856
-1.1310115878546385,1.9144483987166938,-0.9618893043313427,-0.9759714623991167,-0.8974085423485207,-0.9415860709208128,-1.210711063965297,-1.2055314218011839,-0.680589692340399,-0.46542849764393696
-0.6137708193596051,0.25233476998264,-0.4376215642182925,-0.002526231425208546,0.3771612910084802,0.051846541262838955,-0.5920428834721694,-0.6237031213386637,0.5697457668875932,0.04985213911999458
-0.208799364956517,-1.3725420972115472,-0.9742029773125591,-1.2081995693892078,-1.0615904191877275,-1.116424498546618,-0.15494036464550257,-0.10864200289643314,-1.4611459327833063,-0.6134649236755647
0.015739263227373675,-0.5990330052243145,0.08789502710989132,0.35014965821225275,0.8394628915820358,0.24367852147846505,-0.033896590201194864,-0.05958856304479169,0.35653827528513155,-0.2120584607821146
-0.42331394723934096,0.607776584681368,-0.6169565987114654,-0.8641911380563958,-0.7677912711596732,-0.7069132018232852,-0.2787531143221967,-0.23945117583414222,0.020465449538879413,-0.8298258540294808
1.8882310375466032,0.5129921007617073,0.9483535143368842,1.0166473140525398,0.15249135428114413,0.43789055107641905,1.4799417261333314,1.5319230410306732,1.0286839267776358,-0.9935199789682987
-1.1630885347380515,-1.0915738055925523,-0.8060326726826798,-0.6238933285068035,0.8048982859316767,-0.9429664995625631,-1.2688595438454056,-1.2567650145351201,-0.933547733224675,0.17653715755090627
1.890235846726816,2.33759341621518,2.574108026197696,2.256990485235137,1.4357023390507346,3.1844675382827776,1.8913323320878412,1.749938329260189,2.1236308751767146,1.0490980148334754
3.369785021724237,1.2255683102291581,3.468285496233294,2.3137772810242194,0.666639863330239,1.2580555682266021,3.5527174715195144,3.554014839359431,-0.03373984493632257,-0.7244922431992842
1.1464516408676795,-0.09125898422613102,1.9222076918980007,1.5441667591458612,1.5005109746451584,1.2428232521797038,1.6421245611730908,1.635480302939693,-0.3083800036106789,-0.32166235313245367
-0.44536684822168726,-1.0594147842626673,-0.4536068597720015,-0.24118021267564316,0.03583581021118102,0.37077315849477316,-0.371711568552302,-0.36753515766898287,-0.3770400432792675,-0.5209421574057972
1.2727546192211177,0.9005929367903206,0.9615913372172996,0.849275705411033,0.31235265541405643,0.5783134646337631,1.2426009919288072,1.2648543129495162,0.48301729572726954,-0.20921160643535266
1.818062716239137,-1.4013159584014447,2.451720607114612,2.2629680426866194,1.314726219274477,2.104877138458857,1.2069998817981282,1.0386634514113933,2.2031319737403448,2.2661282480742537
0.7936052251501369,1.8789042172468209,0.9633397289184865,1.3215027440781422,1.3968171576940798,1.7316853953098472,0.4000413855027445,0.30558704473964715,0.4215846286553737,0.3715466803041064
0.8337014087544029,-0.08448866394615538,1.4101786936932585,0.5608585583770073,0.433328775190314,0.42170621527658947,0.9933932210140564,0.9541825272224562,0.5842005120809797,-0.16081508254039772
-1.1450452521161316,-1.2811427734318743,0.5354833026137436,-0.09667276128605629,2.973827290491725,0.10277959804465525,-1.1141924987221234,-1.2270604315138487,0.8949775337388041,4.6916481515155235
0.657278200895632,-0.12172542548602197,1.5000959811828718,2.0970908234079833,1.6646928514843653,1.1047803880046874,0.8351660648777065,0.7824954877417128,1.1623903198164676,0.06550983802718573
2.9026644827345365,-0.29436859262540427,1.28279586974964,1.6801561911670857,-0.512877304488273,0.5221442992108255,2.3660138004968907,2.428510913874556,-1.0997773029486273,-1.1315924147862582
-1.0347807472043997,-0.1674250873758584,-1.0783072146060892,-1.3295439856543003,0.30371150400146635,-0.9787624422727743,-1.235236273166431,-1.229240584396144,-0.46738220073793746,0.18934800211133448
-0.2348618842992898,-0.3400682545152407,-0.608963950934611,-0.25687130098578437,-0.18019297510356502,-0.43368353273204596,-0.30604729875571696,-0.24762674914274935,-1.132300479633748,-0.8611412518438631
-0.5917179183772588,-0.03540384191633113,0.16732196439238303,0.41291401145281803,1.9973771808690732,0.23273029431975675,-0.6292262651642115,-0.6972832811161257,0.5336089039041251,1.3892971092715414
-1.0989346409712255,-0.6041107454342964,-0.6134598153090915,-0.45786667029188,0.6191135305609954,-0.4351115623614428,-1.0457592536931526,-1.0679092711063023,-0.5071327500197529,0.6192230084724059
-0.5075159328082999,-0.7750613325036846,-0.012013070100789924,0.30232919860039387,-0.6165711214393516,1.0467071830758872,-0.37329384011366573,-0.4710924195780031,0.985319691197474,1.488937011408212
-1.374395422332534,0.8058084528706598,-1.2223996678081943,-1.7031413263719501,-1.8064576709529714,-1.2838371720995603,-1.7550124810743404,-1.749207046823539,-0.8034550264841896,-0.5622215454338468
1.413091261836049,1.0918544846996368,0.46904441796864066,0.849275705411033,0.018553507386002054,0.5559410004398812,1.3929167902583395,1.3629611926527982,-0.15299149278176674,-1.067538191984112
0.08991720289526627,-1.4165491790313902,-0.13614888088506152,-0.33039525763901795,-0.40918348753719497,-0.09762055994735117,0.07923582643629525,0.1093732853330828,-0.2541747091354769,-0.9095377757388181
0.4487780461534482,-0.707358129703927,0.9316189080540951,0.7880057415333381,0.40308474524624927,0.3131759634424388,0.18050120636355865,0.2102053561392336,0.5336089039041251,-0.08964372387134632
0.8557543097367492,0.3758931150921974,0.17531461216923755,0.06771006862970955,-1.0615904191877275,-0.21329095992848557,0.8668114961049764,1.0277626869999177,1.1551629472197738,-1.7849454873681492
0.35254720550320934,0.4165150367720524,0.4253346254389675,-0.06080741657716192,-0.32277197341129715,0.050418511633442124,0.8786785328152025,0.883327558547864,-1.8116735037229459,-0.5878432345547062
-0.5456073072323526,-0.06587028317622208,-0.6401852313129488,-0.47609822051890127,-0.4351069417749646,-0.358949982126951,-0.5544639338897862,-0.5255962416353818,0.5805868257826333,-0.0725625977907737
1.2667401916804775,1.3491266553387158,1.6474604245686268,0.8851410501199272,-0.18451355080985946,1.4165668570896381,1.5076314784571934,1.5291978499278038,1.41896204699909,-0.23625672272959256
-0.645847766243018,2.0769360854361127,-0.7365965451212564,-0.6397338557532319,-0.4739921231316188,-0.42178328582040664,-0.6137991174409174,-0.5937260192071054,-0.7022718101304795,-0.24906756729002177
-1.114973114412932,-0.8004500335535941,-0.8709729358696227,-0.9321858540670082,0.6450369847987644,-1.0913863790445288,-1.2178312859914326,-1.2090741702349135,0.9817060048991276,0.047005284773231654
-0.3391119616703821,-1.7313690720502635,0.4298304898134482,-0.18633612305829209,0.3296349582392354,-0.5417377746897312,-0.078200193919373,-0.06503894525052994,0.6022689435727137,0.2534022249134815
-0.6959679957483508,-0.8596903360033818,0.16382518099000914,0.2664638538914993,1.2628793107989378,-0.21424297968141662,-0.7565991258539732,-0.7926649697165387,0.7540437681032794,0.9039084431486096
-1.0528240298263194,-0.18096572793581028,-0.7778086352206623,-0.727603950290023,0.41172589665883935,-0.8828940531526077,-1.005806896768724,-1.0052298757403164,-1.1828920878106035,0.4569523107069685
-0.7841795996777362,-0.004937400656440169,-0.4900733152539002,-0.5245164358759088,0.19569711134409332,-0.6117112265301705,-0.8661714314783953,-0.8825962761112139,-1.1684373426172159,0.47830371830768353
0.13602781404017172,1.6351726871676933,-0.10118104686132309,0.0662156792668391,-0.22771930787280867,0.2246381264198421,-0.16759853713641085,-0.1549702516452052,-0.7239539279205608,-0.5807260986878009
0.6913599569592586,-0.15388444681590716,0.22077279640009742,-0.3311424523204532,-1.8816356882425027,-0.07715213525933151,0.9933932210140564,1.0631901713372136,-0.14215043388672655,-1.3365659277531257
-0.5636505898542724,-1.6873619902304209,-0.29824976860939206,-0.2997602757001708,0.2907497768825818,-0.692632905529318,-0.5315209962500156,-0.5065199039152991,0.5408362765008179,-0.46115821612379454
-1.094925022610799,0.9530629189601326,-0.9084384723236282,-1.1397565365697344,0.8999509514701651,-0.9915195069620516,-1.2929891851561988,-1.3009131104015974,0.7793395721917072,0.458375737880349
-1.114973114412932,-0.42977499822492,-0.6499262707909903,-0.48969716372102384,-0.36597773047424575,0.782521701637494,-1.2122933355266605,-1.2461367692339314,0.8190901214735217,1.2042515767320063
-1.135021206215065,-0.4619340195548051,-0.9436560765903933,-1.3695936205792325,-0.22771930787280867,-1.23599817951477,-1.09006285741133,-1.0951611821349916,-0.06626302162144317,0.07405040106747253
-0.08450119578329171,0.8041158728006657,0.17581415265529093,0.45924008170180647,0.5543048949665715,1.1847500472509034,0.053128345673797095,0.019441978938407534,0.27342349042315534,-0.21917559664901992
-0.5395928796917129,-1.7042877909303606,-0.9299187132239247,-0.9012519942555868,-1.5385819771626867,-0.7192894586113902,-0.41126835758638947,-0.35118401105176905,-1.7068766010708885,-0.9935199789682987
1.190557442832372,-0.12003284541602836,0.9418594880181901,0.7984664670734324,0.800577710225381,0.27366714369579603,1.151620377150406,1.221251255303613,0.5661320805892457,-0.09391400539148972
-1.042799983925253,0.5637695028615258,-1.093543199430718,-1.3177383096876227,-0.8282793310478019,-1.2250499523560618,-1.150980312523825,-1.1305886664722882,-0.6480665156552774,0.2277805357926231
-0.2789676862639827,-0.04555932233629458,-0.4103966077283818,-0.5209299014050193,-1.0875138734254972,-0.881132816609685,-0.10035199577846206,-0.032336652016102314,-0.6083159663734631,-0.733032806239571
0.11597972223803907,1.6977981497574688,-0.45185846807081453,0.28290213688307575,0.6623192876239445,0.5230963189637565,-0.1790700059562959,-0.1549702516452052,-0.17467361057184713,-0.2120584607821146
-1.0788865491690924,-0.00324482058644596,-0.982245579138019,-1.1283991774119178,-0.512877304488273,-0.8387679376042491,-1.2356318410567722,-1.2251527977418404,-0.8287508305726174,-0.06259860757710642
-0.8563527301654155,-1.1305031472024132,-0.5337831077835732,-0.46698244540539063,-0.93197314799888,0.15418866470293707,-0.747896632266474,-0.7926649697165387,0.002397018047145418,1.385026827751398
1.4852643923237279,1.741805231577311,1.1913799608018667,1.0943555609218112,2.006018332281663,1.4551236570833495,1.3414929645140259,1.3575108104470603,0.33485615749505115,-0.08395001517782244
